filename,writer,page_id,language,same_text,final_role
0209_4.jpg,209,4,English,1,refit
0210_1.jpg,210,1,Arabic,0,monitor
0210_2.jpg,210,2,Arabic,1,monitor
0210_3.jpg,210,3,English,0,monitor
0210_4.jpg,210,4,English,1,monitor
0211_1.jpg,211,1,Arabic,0,refit
0211_2.jpg,211,2,Arabic,1,refit
0211_3.jpg,211,3,English,0,refit
0211_4.jpg,211,4,English,1,refit
0212_1.jpg,212,1,Arabic,0,refit
0212_2.jpg,212,2,Arabic,1,refit
0212_3.jpg,212,3,English,0,refit
0212_4.jpg,212,4,English,1,refit
0213_1.jpg,213,1,Arabic,0,refit
0213_2.jpg,213,2,Arabic,1,refit
0213_3.jpg,213,3,English,0,refit
0213_4.jpg,213,4,English,1,refit
0214_1.jpg,214,1,Arabic,0,refit
0214_2.jpg,214,2,Arabic,1,refit
0214_3.jpg,214,3,English,0,refit
0214_4.jpg,214,4,English,1,refit
0216_1.jpg,216,1,Arabic,0,refit
0216_2.jpg,216,2,Arabic,1,refit
0216_3.jpg,216,3,English,0,refit
0216_4.jpg,216,4,English,1,refit
0218_1.jpg,218,1,Arabic,0,monitor
0218_2.jpg,218,2,Arabic,1,monitor
0218_3.jpg,218,3,English,0,monitor
0218_4.jpg,218,4,English,1,monitor
0219_1.jpg,219,1,Arabic,0,refit
0219_2.jpg,219,2,Arabic,1,refit
0219_3.jpg,219,3,English,0,refit
0219_4.jpg,219,4,English,1,refit
0220_1.jpg,220,1,Arabic,0,refit
0220_2.jpg,220,2,Arabic,1,refit
0220_3.jpg,220,3,English,0,refit
0220_4.jpg,220,4,English,1,refit
0221_1.jpg,221,1,Arabic,0,refit
0221_2.jpg,221,2,Arabic,1,refit
0221_3.jpg,221,3,English,0,refit
0221_4.jpg,221,4,English,1,refit
0222_1.jpg,222,1,Arabic,0,monitor
0222_2.jpg,222,2,Arabic,1,monitor
0222_3.jpg,222,3,English,0,monitor
0222_4.jpg,222,4,English,1,monitor
0223_1.jpg,223,1,Arabic,0,refit
0223_2.jpg,223,2,Arabic,1,refit
0223_3.jpg,223,3,English,0,refit
0223_4.jpg,223,4,English,1,refit
0224_1.jpg,224,1,Arabic,0,refit
0224_2.jpg,224,2,Arabic,1,refit
0224_3.jpg,224,3,English,0,refit
0224_4.jpg,224,4,English,1,refit
0225_1.jpg,225,1,Arabic,0,refit
0225_2.jpg,225,2,Arabic,1,refit
0225_3.jpg,225,3,English,0,refit
0225_4.jpg,225,4,English,1,refit
0226_1.jpg,226,1,Arabic,0,refit
0226_2.jpg,226,2,Arabic,1,refit
0226_3.jpg,226,3,English,0,refit
0226_4.jpg,226,4,English,1,refit
0227_1.jpg,227,1,Arabic,0,refit
0227_2.jpg,227,2,Arabic,1,refit
0227_3.jpg,227,3,English,0,refit
0227_4.jpg,227,4,English,1,refit
0228_1.jpg,228,1,Arabic,0,refit
0228_2.jpg,228,2,Arabic,1,refit
0228_3.jpg,228,3,English,0,refit
0228_4.jpg,228,4,English,1,refit
0229_1.jpg,229,1,Arabic,0,refit
0229_2.jpg,229,2,Arabic,1,refit
0229_3.jpg,229,3,English,0,refit
0229_4.jpg,229,4,English,1,refit
0231_1.jpg,231,1,Arabic,0,refit
0231_2.jpg,231,2,Arabic,1,refit
0231_3.jpg,231,3,English,0,refit
0231_4.jpg,231,4,English,1,refit
0232_1.jpg,232,1,Arabic,0,refit
0232_2.jpg,232,2,Arabic,1,refit
0232_3.jpg,232,3,English,0,refit
0232_4.jpg,232,4,English,1,refit
0234_1.jpg,234,1,Arabic,0,refit
0234_2.jpg,234,2,Arabic,1,refit
0234_3.jpg,234,3,English,0,refit
0234_4.jpg,234,4,English,1,refit
0235_1.jpg,235,1,Arabic,0,refit
0235_2.jpg,235,2,Arabic,1,refit
0235_3.jpg,235,3,English,0,refit
0235_4.jpg,235,4,English,1,refit
0237_1.jpg,237,1,Arabic,0,refit
0237_2.jpg,237,2,Arabic,1,refit
0237_3.jpg,237,3,English,0,refit
0237_4.jpg,237,4,English,1,refit
0238_1.jpg,238,1,Arabic,0,monitor
0238_2.jpg,238,2,Arabic,1,monitor
0238_3.jpg,238,3,English,0,monitor
0238_4.jpg,238,4,English,1,monitor
0239_1.jpg,239,1,Arabic,0,refit
0239_2.jpg,239,2,Arabic,1,refit
0239_3.jpg,239,3,English,0,refit
0239_4.jpg,239,4,English,1,refit
0240_1.jpg,240,1,Arabic,0,refit
0240_2.jpg,240,2,Arabic,1,refit
0240_3.jpg,240,3,English,0,refit
0240_4.jpg,240,4,English,1,refit
0241_1.jpg,241,1,Arabic,0,refit
0241_2.jpg,241,2,Arabic,1,refit
0241_3.jpg,241,3,English,0,refit
0241_4.jpg,241,4,English,1,refit
0242_1.jpg,242,1,Arabic,0,refit
0242_2.jpg,242,2,Arabic,1,refit
0242_3.jpg,242,3,English,0,refit
0242_4.jpg,242,4,English,1,refit
0243_1.jpg,243,1,Arabic,0,refit
0243_2.jpg,243,2,Arabic,1,refit
0243_3.jpg,243,3,English,0,refit
0243_4.jpg,243,4,English,1,refit
0244_1.jpg,244,1,Arabic,0,refit
0244_2.jpg,244,2,Arabic,1,refit
0244_3.jpg,244,3,English,0,refit
0244_4.jpg,244,4,English,1,refit
0245_1.jpg,245,1,Arabic,0,refit
0245_2.jpg,245,2,Arabic,1,refit
0245_3.jpg,245,3,English,0,refit
0245_4.jpg,245,4,English,1,refit
0246_1.jpg,246,1,Arabic,0,refit
0246_2.jpg,246,2,Arabic,1,refit
0246_3.jpg,246,3,English,0,refit
0246_4.jpg,246,4,English,1,refit
0247_1.jpg,247,1,Arabic,0,refit
0247_2.jpg,247,2,Arabic,1,refit
0247_3.jpg,247,3,English,0,refit
0247_4.jpg,247,4,English,1,refit
0248_1.jpg,248,1,Arabic,0,refit
0248_2.jpg,248,2,Arabic,1,refit
0248_3.jpg,248,3,English,0,refit
0248_4.jpg,248,4,English,1,refit
0249_1.jpg,249,1,Arabic,0,refit
0249_2.jpg,249,2,Arabic,1,refit
0249_3.jpg,249,3,English,0,refit
0249_4.jpg,249,4,English,1,refit
0250_1.jpg,250,1,Arabic,0,refit
0250_2.jpg,250,2,Arabic,1,refit
0250_3.jpg,250,3,English,0,refit
0250_4.jpg,250,4,English,1,refit
0251_1.jpg,251,1,Arabic,0,refit
0251_2.jpg,251,2,Arabic,1,refit
0251_3.jpg,251,3,English,0,refit
0251_4.jpg,251,4,English,1,refit
0252_1.jpg,252,1,Arabic,0,refit
0252_2.jpg,252,2,Arabic,1,refit
0252_3.jpg,252,3,English,0,refit
0252_4.jpg,252,4,English,1,refit
0253_1.jpg,253,1,Arabic,0,monitor
0253_2.jpg,253,2,Arabic,1,monitor
0253_3.jpg,253,3,English,0,monitor
0253_4.jpg,253,4,English,1,monitor
0254_1.jpg,254,1,Arabic,0,monitor
0254_2.jpg,254,2,Arabic,1,monitor
0254_3.jpg,254,3,English,0,monitor
0254_4.jpg,254,4,English,1,monitor
0255_1.jpg,255,1,Arabic,0,refit
0255_2.jpg,255,2,Arabic,1,refit
0255_3.jpg,255,3,English,0,refit
0255_4.jpg,255,4,English,1,refit
0256_1.jpg,256,1,Arabic,0,refit
0256_2.jpg,256,2,Arabic,1,refit
0256_3.jpg,256,3,English,0,refit
0256_4.jpg,256,4,English,1,refit
0257_1.jpg,257,1,Arabic,0,monitor
0257_2.jpg,257,2,Arabic,1,monitor
0257_3.jpg,257,3,English,0,monitor
0257_4.jpg,257,4,English,1,monitor
0258_1.jpg,258,1,Arabic,0,monitor
0258_2.jpg,258,2,Arabic,1,monitor
0258_3.jpg,258,3,English,0,monitor
0258_4.jpg,258,4,English,1,monitor
0260_1.jpg,260,1,Arabic,0,refit
0260_2.jpg,260,2,Arabic,1,refit
0260_3.jpg,260,3,English,0,refit
0260_4.jpg,260,4,English,1,refit
0261_1.jpg,261,1,Arabic,0,refit
0261_2.jpg,261,2,Arabic,1,refit
0261_3.jpg,261,3,English,0,refit
0261_4.jpg,261,4,English,1,refit
0262_1.jpg,262,1,Arabic,0,refit
0262_2.jpg,262,2,Arabic,1,refit
0262_3.jpg,262,3,English,0,refit
0262_4.jpg,262,4,English,1,refit
0263_1.jpg,263,1,Arabic,0,refit
0263_2.jpg,263,2,Arabic,1,refit
0263_3.jpg,263,3,English,0,refit
0263_4.jpg,263,4,English,1,refit
0264_1.jpg,264,1,Arabic,0,refit
0264_2.jpg,264,2,Arabic,1,refit
0264_3.jpg,264,3,English,0,refit
0264_4.jpg,264,4,English,1,refit
0265_1.jpg,265,1,Arabic,0,refit
0265_2.jpg,265,2,Arabic,1,refit
0265_3.jpg,265,3,English,0,refit
0265_4.jpg,265,4,English,1,refit
0266_1.jpg,266,1,Arabic,0,refit
0266_2.jpg,266,2,Arabic,1,refit
0266_3.jpg,266,3,English,0,refit
0266_4.jpg,266,4,English,1,refit
0267_1.jpg,267,1,Arabic,0,refit
0267_2.jpg,267,2,Arabic,1,refit
0267_3.jpg,267,3,English,0,refit
0267_4.jpg,267,4,English,1,refit
0268_1.jpg,268,1,Arabic,0,monitor
0268_2.jpg,268,2,Arabic,1,monitor
0268_3.jpg,268,3,English,0,monitor
0268_4.jpg,268,4,English,1,monitor
0269_1.jpg,269,1,Arabic,0,monitor
0269_2.jpg,269,2,Arabic,1,monitor
0269_3.jpg,269,3,English,0,monitor
0269_4.jpg,269,4,English,1,monitor
0270_1.jpg,270,1,Arabic,0,monitor
0270_2.jpg,270,2,Arabic,1,monitor
0270_3.jpg,270,3,English,0,monitor
0270_4.jpg,270,4,English,1,monitor
0271_1.jpg,271,1,Arabic,0,refit
0271_2.jpg,271,2,Arabic,1,refit
0271_3.jpg,271,3,English,0,refit
0271_4.jpg,271,4,English,1,refit
0272_1.jpg,272,1,Arabic,0,refit
0272_2.jpg,272,2,Arabic,1,refit
0272_3.jpg,272,3,English,0,refit
0272_4.jpg,272,4,English,1,refit
0273_1.jpg,273,1,Arabic,0,refit
0273_2.jpg,273,2,Arabic,1,refit
0273_3.jpg,273,3,English,0,refit
0273_4.jpg,273,4,English,1,refit
0274_1.jpg,274,1,Arabic,0,refit
0274_2.jpg,274,2,Arabic,1,refit
0274_3.jpg,274,3,English,0,refit
0274_4.jpg,274,4,English,1,refit
0276_1.jpg,276,1,Arabic,0,refit
0276_2.jpg,276,2,Arabic,1,refit
0276_3.jpg,276,3,English,0,refit
0276_4.jpg,276,4,English,1,refit
0277_1.jpg,277,1,Arabic,0,monitor
0277_2.jpg,277,2,Arabic,1,monitor
0277_3.jpg,277,3,English,0,monitor
0277_4.jpg,277,4,English,1,monitor
0278_1.jpg,278,1,Arabic,0,monitor
0278_2.jpg,278,2,Arabic,1,monitor
0278_3.jpg,278,3,English,0,monitor
0278_4.jpg,278,4,English,1,monitor
0279_1.jpg,279,1,Arabic,0,refit
0279_2.jpg,279,2,Arabic,1,refit
0279_3.jpg,279,3,English,0,refit
0279_4.jpg,279,4,English,1,refit
0281_1.jpg,281,1,Arabic,0,refit
0281_2.jpg,281,2,Arabic,1,refit
0281_3.jpg,281,3,English,0,refit
0281_4.jpg,281,4,English,1,refit
0282_1.jpg,282,1,Arabic,0,refit
0282_2.jpg,282,2,Arabic,1,refit
0282_3.jpg,282,3,English,0,refit
0282_4.jpg,282,4,English,1,refit
