epoch,batch,batch_size,writer_base_loss,arabic_metric_loss,cross_metric_loss,script_head_step_loss,script_head_step_accuracy,script_head_gradient_norm,projection_step_script_loss,projection_step_total_loss,projection_gradient_norm_before_clip,projection_gradient_clipping_activated,post_step_script_loss,post_step_script_accuracy,training_seed
8,14,8,0.2773367166519165,0.11269549280405045,0.16464123129844666,0.8434842824935913,0.5,0.42510999396546056,0.841109037399292,1.1184457540512085,0.23393774032592773,False,0.8400508761405945,0.5,42
8,15,8,0.29595237970352173,0.11829043179750443,0.1776619553565979,0.8457499146461487,0.5,0.43066984288417354,0.8432961106300354,1.1392484903335571,0.19446222484111786,False,0.8405516743659973,0.5,42
8,16,8,0.3110658824443817,0.13200071454048157,0.17906516790390015,0.8460173606872559,0.5,0.41382860978917796,0.8435577154159546,1.1546236276626587,0.470991313457489,False,0.8450136780738831,0.5,42
8,17,8,0.24247901141643524,0.11054931581020355,0.1319296956062317,0.8443810939788818,0.5,0.3950760941750844,0.842059314250946,1.0845383405685425,0.2752477824687958,False,0.8424043655395508,0.5,42
8,18,9,0.3022947907447815,0.11686787009239197,0.18542693555355072,0.8367054462432861,0.5,0.38407846758201425,0.8345707654953003,1.1368656158447266,0.2788831889629364,False,0.8339143395423889,0.5,42
9,1,8,0.2718351483345032,0.09830830991268158,0.1735268235206604,0.8673866987228394,0.5,0.4226345147882631,0.8647980093955994,1.1366331577301025,0.17980894446372986,False,0.8670199513435364,0.5,42
9,2,8,0.24580183625221252,0.10531097650527954,0.14049085974693298,0.8277847170829773,0.5,0.35619930282201406,0.8258044123649597,1.0716062784194946,0.30798840522766113,False,0.8267966508865356,0.5,42
9,3,8,0.2469237893819809,0.09573280811309814,0.15119098126888275,0.8295847177505493,0.5,0.35043416130998545,0.8277631998062134,1.0746870040893555,0.25888732075691223,False,0.8254157304763794,0.5,42
9,4,8,0.27307072281837463,0.10816145688295364,0.1649092733860016,0.8313705325126648,0.5,0.378444768107525,0.8293165564537048,1.1023873090744019,0.3393363356590271,False,0.828322172164917,0.5,42
9,5,8,0.219027578830719,0.07941800355911255,0.13960957527160645,0.8450435400009155,0.5,0.3638824836405698,0.843071460723877,1.0620989799499512,0.41495686769485474,False,0.8424133658409119,0.5,42
9,6,8,0.2622690796852112,0.10169532895088196,0.16057375073432922,0.834984540939331,0.5,0.39127960138826096,0.8327451944351196,1.0950143337249756,0.36250078678131104,False,0.8343062996864319,0.5,42
9,7,8,0.34517449140548706,0.16118282079696655,0.1839916706085205,0.8440378308296204,0.5,0.41441902204503483,0.8416259288787842,1.186800479888916,0.24911265075206757,False,0.8423891067504883,0.5,42
9,8,8,0.24160590767860413,0.09420579671859741,0.1474001109600067,0.83167964220047,0.5,0.38773247048581416,0.8295073509216309,1.0711132287979126,0.2842863202095032,False,0.8299050331115723,0.5,42
9,9,8,0.2502362132072449,0.10241495072841644,0.14782127737998962,0.8044109344482422,0.5,0.35990628104490635,0.8024411797523499,1.0526773929595947,0.15082266926765442,False,0.8034393787384033,0.5,42
9,10,8,0.25642409920692444,0.09729836136102676,0.15912574529647827,0.8078415989875793,0.5,0.37651283972554683,0.8058053255081177,1.0622293949127197,0.24946476519107819,False,0.8065503239631653,0.5,42
9,11,8,0.27394887804985046,0.10789922624826431,0.16604965925216675,0.8265578746795654,0.5,0.40026567558705,0.8243038654327393,1.098252773284912,0.43197742104530334,False,0.8247630596160889,0.5,42
9,12,8,0.28200840950012207,0.10116302222013474,0.18084539473056793,0.8114197254180908,0.5,0.3460906354998115,0.8095946311950684,1.0916030406951904,0.34731554985046387,False,0.8099923729896545,0.5,42
9,13,8,0.22917000949382782,0.08904217183589935,0.14012783765792847,0.8127235174179077,0.5,0.33929341683201725,0.8108903169631958,1.04006028175354,0.21365946531295776,False,0.811724066734314,0.5,42
9,14,8,0.27266234159469604,0.10920675098896027,0.16345557570457458,0.8182579874992371,0.5,0.3804879630830513,0.8161923885345459,1.0888547897338867,0.3048783838748932,False,0.8170268535614014,0.5,42
9,15,8,0.2592296004295349,0.08532659709453583,0.17390300333499908,0.8069392442703247,0.5,0.34204586573095036,0.8051671981811523,1.064396858215332,0.18534119427204132,False,0.8053973317146301,0.5,42
9,16,8,0.25905147194862366,0.09905316680669785,0.1599983125925064,0.8198663592338562,0.5,0.37226000691133887,0.8179574012756348,1.077008843421936,0.18743129074573517,False,0.8173727989196777,0.5,42
9,17,8,0.26487261056900024,0.11035996675491333,0.15451262891292572,0.8111603856086731,0.5,0.3446922997926748,0.8094174265861511,1.0742900371551514,0.20745839178562164,False,0.8102885484695435,0.5,42
9,18,9,0.2570241093635559,0.1091856062412262,0.1478385031223297,0.8017242550849915,0.5,0.32650621516635475,0.8001777529716492,1.057201862335205,0.23260554671287537,False,0.7994503974914551,0.5,42
10,1,8,0.3115600645542145,0.13427530229091644,0.17728476226329803,0.8097350597381592,0.5,0.3338017928714947,0.8080669641494751,1.1196269989013672,0.28354406356811523,False,0.8067958354949951,0.5,42
10,2,8,0.28834331035614014,0.12123759090900421,0.16710573434829712,0.8044678568840027,0.5,0.31013574846520653,0.8029200434684753,1.0912632942199707,0.20523810386657715,False,0.8027998805046082,0.5,42
10,3,8,0.24366119503974915,0.0944095253944397,0.14925166964530945,0.8032901883125305,0.5,0.30684621523629313,0.8017610907554626,1.0454223155975342,0.2825152277946472,False,0.8014602661132812,0.5,42
10,4,8,0.23234295845031738,0.0872650146484375,0.14507794380187988,0.7949929237365723,0.5,0.30863702866618437,0.7934930324554443,1.0258359909057617,0.1803206354379654,False,0.7933853268623352,0.5,42
10,5,8,0.2380656749010086,0.0871274322271347,0.1509382426738739,0.8025910258293152,0.5,0.3313405397718216,0.8009993433952332,1.0390650033950806,0.24392026662826538,False,0.8016371726989746,0.5,42
10,6,8,0.2406916320323944,0.09891067445278168,0.14178095757961273,0.8036404848098755,0.5,0.35165857399589845,0.8019524216651917,1.0426440238952637,0.3139857351779938,False,0.8019822835922241,0.5,42
10,7,8,0.2708721160888672,0.0965781956911087,0.17429392039775848,0.8053032159805298,0.5,0.35830042977073484,0.8035176992416382,1.0743898153305054,0.2980833947658539,False,0.8039063215255737,0.5,42
10,8,8,0.2113676369190216,0.0727226585149765,0.1386449784040451,0.7908968925476074,0.5,0.30292682064447696,0.7894454598426819,1.0008131265640259,0.23566971719264984,False,0.7890252470970154,0.5,42
10,9,8,0.2480417937040329,0.1009385734796524,0.1471032202243805,0.8062958717346191,0.5,0.3236122825285556,0.8046752214431763,1.0527169704437256,0.1475314199924469,False,0.8043662905693054,0.5,42
10,10,8,0.2549228072166443,0.1138385534286499,0.14108425378799438,0.7835777401924133,0.5,0.2906415723590541,0.7821956276893616,1.0371184349060059,0.29693466424942017,False,0.7818892598152161,0.5,42
10,11,8,0.2602371573448181,0.08374929428100586,0.17648786306381226,0.816691517829895,0.5,0.3175841292784099,0.8150900602340698,1.0753271579742432,0.4409506916999817,False,0.8139393329620361,0.5,42
10,12,8,0.2316717505455017,0.08906536549329758,0.14260639250278473,0.7883366942405701,0.5,0.2744603822103262,0.7870093584060669,1.0186810493469238,0.26710841059684753,False,0.7862679958343506,0.5,42
10,13,8,0.2133917212486267,0.08429185301065445,0.12909987568855286,0.790277361869812,0.5,0.29983993804745257,0.7888656258583069,1.0022573471069336,0.21182727813720703,False,0.7882529497146606,0.5,42
10,14,8,0.26236438751220703,0.09460960328578949,0.16775476932525635,0.7908676862716675,0.5,0.33356091906538327,0.7893002033233643,1.0516645908355713,0.26375868916511536,False,0.7888669967651367,0.5,42
10,15,8,0.2508760094642639,0.10026571154594421,0.1506102979183197,0.7892192602157593,0.5,0.3148340839421734,0.7877436280250549,1.0386196374893188,0.4074297547340393,False,0.7873384952545166,0.5,42
10,16,8,0.31440603733062744,0.14457562565803528,0.16983039677143097,0.7746838331222534,0.5,0.3289317694031058,0.7731361389160156,1.087542176246643,0.3765190541744232,False,0.7736175060272217,0.5,42
10,17,8,0.27456414699554443,0.11232276260852814,0.1622413694858551,0.7866036891937256,0.5,0.312036728271276,0.7851350903511047,1.059699296951294,0.324140340089798,False,0.7844074964523315,0.5,42
10,18,9,0.2661280035972595,0.10093334317207336,0.16519466042518616,0.7689683437347412,0.5,0.27988055247532206,0.767693042755127,1.0338211059570312,0.19775952398777008,False,0.7663201689720154,0.5,42
