role,condition,arabic_writer,english_writer,arabic_filename,english_filename,label,cls_cosine,foreground_mean_cosine,symmetric_nearest_token,arabic_to_english_nearest,english_to_arabic_nearest,arabic_token_count,english_token_count,mean_token_count,token_count_ratio
exploration,cross_variable_variable,71,93,0071_1.jpg,0093_3.jpg,0,0.5881963968276978,0.7864434719085693,0.7726611495018005,0.7670924067497253,0.7782298922538757,389,243,316.0,1.6008230452674896
exploration,cross_variable_variable,71,94,0071_1.jpg,0094_3.jpg,0,0.5716022849082947,0.8312431573867798,0.809730589389801,0.80615234375,0.813308835029602,389,284,336.5,1.369718309859155
exploration,cross_variable_variable,71,125,0071_1.jpg,0125_3.jpg,0,0.547309160232544,0.7971549034118652,0.7824822664260864,0.7769544124603271,0.7880101203918457,389,219,304.0,1.7762557077625571
exploration,cross_variable_variable,71,192,0071_1.jpg,0192_3.jpg,0,0.559536337852478,0.7995322942733765,0.7816593647003174,0.7754523754119873,0.7878663539886475,389,229,309.0,1.6986899563318778
exploration,cross_variable_variable,71,196,0071_1.jpg,0196_3.jpg,0,0.516030490398407,0.771737277507782,0.7555073499679565,0.7509022951126099,0.760112464427948,389,202,295.5,1.9257425742574257
exploration,cross_variable_variable,71,244,0071_1.jpg,0244_3.jpg,0,0.4542114734649658,0.8089710474014282,0.7869397401809692,0.788677453994751,0.7852020263671875,389,365,377.0,1.0657534246575342
exploration,cross_variable_variable,71,260,0071_1.jpg,0260_3.jpg,0,0.6234700679779053,0.8013508319854736,0.7862690091133118,0.7818479537963867,0.7906900644302368,389,229,309.0,1.6986899563318778
exploration,cross_variable_variable,71,272,0071_1.jpg,0272_3.jpg,0,0.6524621248245239,0.8538262844085693,0.8270657062530518,0.8240686058998108,0.8300628662109375,389,242,315.5,1.6074380165289257
exploration,cross_variable_variable,71,20,0071_1.jpg,0020_3.jpg,0,0.5905004143714905,0.8192909955978394,0.7911850214004517,0.7837139964103699,0.7986559867858887,389,200,294.5,1.945
exploration,cross_variable_variable,71,65,0071_1.jpg,0065_3.jpg,0,0.566980242729187,0.7992498874664307,0.7882437705993652,0.7841306328773499,0.7923569083213806,389,230,309.5,1.691304347826087
exploration,cross_variable_variable,74,74,0074_1.jpg,0074_3.jpg,1,0.604285717010498,0.8420685529708862,0.8347905874252319,0.83486008644104,0.8347210884094238,265,262,263.5,1.0114503816793894
exploration,cross_variable_variable,74,94,0074_1.jpg,0094_3.jpg,0,0.5143930912017822,0.8202253580093384,0.8060410022735596,0.8052995800971985,0.8067823648452759,265,284,274.5,0.9330985915492958
exploration,cross_variable_variable,74,96,0074_1.jpg,0096_3.jpg,0,0.583996057510376,0.8363890647888184,0.8212319612503052,0.8200172781944275,0.8224467039108276,265,231,248.0,1.147186147186147
exploration,cross_variable_variable,74,127,0074_1.jpg,0127_3.jpg,0,0.5016935467720032,0.7750188112258911,0.770447850227356,0.7705816626548767,0.7703140377998352,265,235,250.0,1.127659574468085
exploration,cross_variable_variable,74,196,0074_1.jpg,0196_3.jpg,0,0.5351608991622925,0.7875893115997314,0.7705501317977905,0.772851824760437,0.768248438835144,265,202,233.5,1.311881188118812
exploration,cross_variable_variable,74,197,0074_1.jpg,0197_3.jpg,0,0.46577534079551697,0.7339723110198975,0.7281107306480408,0.7556843161582947,0.7005371451377869,265,409,337.0,0.6479217603911981
exploration,cross_variable_variable,74,245,0074_1.jpg,0245_3.jpg,0,0.5158087015151978,0.7957026958465576,0.7828337550163269,0.7841153144836426,0.7815521955490112,265,281,273.0,0.9430604982206405
exploration,cross_variable_variable,74,261,0074_1.jpg,0261_3.jpg,0,0.5823083519935608,0.807410478591919,0.7935755252838135,0.7932217717170715,0.7939293384552002,265,246,255.5,1.0772357723577235
exploration,cross_variable_variable,74,273,0074_1.jpg,0273_3.jpg,0,0.5359857082366943,0.798690140247345,0.7863314151763916,0.7854662537574768,0.7871966361999512,265,241,253.0,1.099585062240664
exploration,cross_variable_variable,74,21,0074_1.jpg,0021_3.jpg,0,0.5574945211410522,0.8054746985435486,0.8020010590553284,0.7989777326583862,0.8050243854522705,265,182,223.5,1.456043956043956
exploration,cross_variable_variable,74,66,0074_1.jpg,0066_3.jpg,0,0.5800533294677734,0.8075239658355713,0.7949448823928833,0.7966415286064148,0.7932482361793518,265,259,262.0,1.0231660231660231
exploration,cross_variable_variable,75,75,0075_1.jpg,0075_3.jpg,1,0.4789825677871704,0.8244460821151733,0.8097292184829712,0.806564450263977,0.8128940463066101,297,278,287.5,1.0683453237410072
exploration,cross_variable_variable,75,96,0075_1.jpg,0096_3.jpg,0,0.5957375764846802,0.8453563451766968,0.8242181539535522,0.8219134211540222,0.8265228271484375,297,231,264.0,1.2857142857142858
exploration,cross_variable_variable,75,97,0075_1.jpg,0097_3.jpg,0,0.5623473525047302,0.8404486179351807,0.8183283805847168,0.815250039100647,0.8214066624641418,297,201,249.0,1.4776119402985075
exploration,cross_variable_variable,75,130,0075_1.jpg,0130_3.jpg,0,0.548492431640625,0.8276407718658447,0.8067719340324402,0.8046178221702576,0.8089260458946228,297,276,286.5,1.076086956521739
exploration,cross_variable_variable,75,197,0075_1.jpg,0197_3.jpg,0,0.5305622816085815,0.7890907526016235,0.7690229415893555,0.7906551361083984,0.7473907470703125,297,409,353.0,0.726161369193154
exploration,cross_variable_variable,75,198,0075_1.jpg,0198_3.jpg,0,0.5726925730705261,0.8432397842407227,0.8328126668930054,0.8287736773490906,0.8368515968322754,297,214,255.5,1.3878504672897196
exploration,cross_variable_variable,75,246,0075_1.jpg,0246_3.jpg,0,0.6678423881530762,0.8660262823104858,0.8391131162643433,0.8387727737426758,0.8394535183906555,297,346,321.5,0.8583815028901735
exploration,cross_variable_variable,75,262,0075_1.jpg,0262_3.jpg,0,0.6265571117401123,0.8517440557479858,0.8329318165779114,0.8308104276657104,0.8350532054901123,297,222,259.5,1.337837837837838
exploration,cross_variable_variable,75,274,0075_1.jpg,0274_3.jpg,0,0.5684585571289062,0.8413265943527222,0.8207001090049744,0.8200054168701172,0.8213948011398315,297,249,273.0,1.1927710843373494
exploration,cross_variable_variable,75,22,0075_1.jpg,0022_3.jpg,0,0.6257930994033813,0.8537530303001404,0.8370966911315918,0.8361562490463257,0.8380371928215027,297,235,266.0,1.2638297872340425
exploration,cross_variable_variable,75,67,0075_1.jpg,0067_3.jpg,0,0.5413980484008789,0.8313238620758057,0.8135573863983154,0.8104172945022583,0.8166975378990173,297,262,279.5,1.133587786259542
exploration,cross_variable_variable,76,76,0076_1.jpg,0076_3.jpg,1,0.6032980680465698,0.853580892086029,0.8332948684692383,0.8195860981941223,0.847003698348999,216,237,226.5,0.9113924050632911
exploration,cross_variable_variable,76,97,0076_1.jpg,0097_3.jpg,0,0.557947039604187,0.8275595903396606,0.8145961761474609,0.8076906204223633,0.8215016722679138,216,201,208.5,1.0746268656716418
exploration,cross_variable_variable,76,98,0076_1.jpg,0098_3.jpg,0,0.5691910982131958,0.8206114172935486,0.7916417717933655,0.7817509770393372,0.8015325665473938,216,200,208.0,1.08
exploration,cross_variable_variable,76,132,0076_1.jpg,0132_3.jpg,0,0.5563476085662842,0.8110884428024292,0.7848675847053528,0.7830252647399902,0.7867099046707153,216,232,224.0,0.9310344827586207
exploration,cross_variable_variable,76,198,0076_1.jpg,0198_3.jpg,0,0.5094406604766846,0.8105043768882751,0.7943165898323059,0.7818973660469055,0.8067358136177063,216,214,215.0,1.0093457943925233
exploration,cross_variable_variable,76,199,0076_1.jpg,0199_3.jpg,0,0.5546932220458984,0.8095578551292419,0.7860565185546875,0.7853568196296692,0.786756157875061,216,256,236.0,0.84375
exploration,cross_variable_variable,76,247,0076_1.jpg,0247_3.jpg,0,0.6316530704498291,0.8365980386734009,0.8050215244293213,0.7938227653503418,0.8162203431129456,216,271,243.5,0.7970479704797048
exploration,cross_variable_variable,76,263,0076_1.jpg,0263_3.jpg,0,0.5444803237915039,0.8208310604095459,0.7946574091911316,0.7841005921363831,0.8052142262458801,216,186,201.0,1.1612903225806452
exploration,cross_variable_variable,76,276,0076_1.jpg,0276_3.jpg,0,0.5747396349906921,0.8373146057128906,0.8095649480819702,0.8006300926208496,0.8184998035430908,216,226,221.0,0.9557522123893806
exploration,cross_variable_variable,76,25,0076_1.jpg,0025_3.jpg,0,0.49475765228271484,0.7955226898193359,0.7870570421218872,0.7813236713409424,0.7927904725074768,216,224,220.0,0.9642857142857143
exploration,cross_variable_variable,76,70,0076_1.jpg,0070_3.jpg,0,0.5218849778175354,0.8037641048431396,0.7916544079780579,0.7873902320861816,0.7959185838699341,216,223,219.5,0.968609865470852
exploration,cross_variable_variable,77,77,0077_1.jpg,0077_3.jpg,1,0.5990525484085083,0.792531430721283,0.785112738609314,0.7837052941322327,0.78652024269104,215,188,201.5,1.1436170212765957
exploration,cross_variable_variable,77,98,0077_1.jpg,0098_3.jpg,0,0.5527443289756775,0.7913678884506226,0.7813276648521423,0.7801142930984497,0.782541036605835,215,200,207.5,1.075
exploration,cross_variable_variable,77,100,0077_1.jpg,0100_3.jpg,0,0.5155583620071411,0.7588897347450256,0.7327127456665039,0.7413485050201416,0.7240769863128662,215,134,174.5,1.6044776119402986
exploration,cross_variable_variable,77,133,0077_1.jpg,0133_3.jpg,0,0.5369312167167664,0.7744724154472351,0.766605794429779,0.7681044340133667,0.7651071548461914,215,297,256.0,0.7239057239057239
exploration,cross_variable_variable,77,199,0077_1.jpg,0199_3.jpg,0,0.5669161677360535,0.8021469116210938,0.7824676036834717,0.7874372005462646,0.7774980068206787,215,256,235.5,0.83984375
exploration,cross_variable_variable,77,200,0077_1.jpg,0200_3.jpg,0,0.5809889435768127,0.8306729793548584,0.8265712261199951,0.8221766352653503,0.8309658169746399,215,212,213.5,1.0141509433962264
exploration,cross_variable_variable,77,248,0077_1.jpg,0248_3.jpg,0,0.5529126524925232,0.8043503761291504,0.8006714582443237,0.7980198860168457,0.8033230304718018,215,335,275.0,0.6417910447761194
exploration,cross_variable_variable,77,264,0077_1.jpg,0264_3.jpg,0,0.5812867283821106,0.7874888181686401,0.7664770483970642,0.7667572498321533,0.7661968469619751,215,246,230.5,0.8739837398373984
exploration,cross_variable_variable,77,279,0077_1.jpg,0279_3.jpg,0,0.5724465847015381,0.7933543920516968,0.791480302810669,0.7903527617454529,0.7926077842712402,215,244,229.5,0.8811475409836066
exploration,cross_variable_variable,77,26,0077_1.jpg,0026_3.jpg,0,0.6132321953773499,0.819957971572876,0.8114679455757141,0.8106818795204163,0.812254011631012,215,246,230.5,0.8739837398373984
exploration,cross_variable_variable,77,71,0077_1.jpg,0071_3.jpg,0,0.5322602987289429,0.7729840874671936,0.7638296484947205,0.7658112049102783,0.7618480920791626,215,370,292.5,0.581081081081081
exploration,cross_variable_variable,78,78,0078_1.jpg,0078_3.jpg,1,0.6072757840156555,0.8456524610519409,0.8375214338302612,0.8343751430511475,0.8406677842140198,229,210,219.5,1.0904761904761904
exploration,cross_variable_variable,78,100,0078_1.jpg,0100_3.jpg,0,0.4559996724128723,0.7527457475662231,0.7232558131217957,0.731196403503418,0.7153152227401733,229,134,181.5,1.708955223880597
exploration,cross_variable_variable,78,101,0078_1.jpg,0101_3.jpg,0,0.5158599615097046,0.8161945939064026,0.8089022636413574,0.8066491484642029,0.8111553192138672,229,230,229.5,0.9956521739130435
exploration,cross_variable_variable,78,134,0078_1.jpg,0134_3.jpg,0,0.4770698845386505,0.8053246736526489,0.800258457660675,0.8015440702438354,0.7989728450775146,229,270,249.5,0.8481481481481481
exploration,cross_variable_variable,78,200,0078_1.jpg,0200_3.jpg,0,0.49889469146728516,0.8259932994842529,0.8213112354278564,0.8174557685852051,0.8251667618751526,229,212,220.5,1.080188679245283
exploration,cross_variable_variable,78,201,0078_1.jpg,0201_3.jpg,0,0.5280284881591797,0.8049596548080444,0.799430251121521,0.799098014831543,0.7997624278068542,229,272,250.5,0.8419117647058824
exploration,cross_variable_variable,78,249,0078_1.jpg,0249_3.jpg,0,0.5138072967529297,0.7796646356582642,0.7631790637969971,0.761940062046051,0.7644180655479431,229,196,212.5,1.1683673469387754
exploration,cross_variable_variable,78,265,0078_1.jpg,0265_3.jpg,0,0.5473791360855103,0.8100485801696777,0.8024519681930542,0.799023449420929,0.8058805465698242,229,203,216.0,1.1280788177339902
exploration,cross_variable_variable,78,281,0078_1.jpg,0281_3.jpg,0,0.5374371409416199,0.8106406331062317,0.7952298521995544,0.7965835332870483,0.7938761711120605,229,230,229.5,0.9956521739130435
exploration,cross_variable_variable,78,27,0078_1.jpg,0027_3.jpg,0,0.5146266222000122,0.7882910966873169,0.7846419215202332,0.7822826504707336,0.7870011925697327,229,179,204.0,1.2793296089385475
exploration,cross_variable_variable,78,74,0078_1.jpg,0074_3.jpg,0,0.5179278254508972,0.8305235505104065,0.8201753497123718,0.8189207911491394,0.8214299082756042,229,262,245.5,0.8740458015267175
exploration,cross_variable_variable,79,79,0079_1.jpg,0079_3.jpg,1,0.6433656811714172,0.8832741379737854,0.8695816993713379,0.8709062933921814,0.8682570457458496,261,277,269.0,0.9422382671480144
exploration,cross_variable_variable,79,101,0079_1.jpg,0101_3.jpg,0,0.5700852870941162,0.8667288422584534,0.8406829833984375,0.8372107148170471,0.8441551923751831,261,230,245.5,1.1347826086956523
exploration,cross_variable_variable,79,103,0079_1.jpg,0103_3.jpg,0,0.5394670963287354,0.8327335119247437,0.8104854822158813,0.8112050294876099,0.8097658753395081,261,203,232.0,1.2857142857142858
exploration,cross_variable_variable,79,135,0079_1.jpg,0135_3.jpg,0,0.5976445078849792,0.8857412338256836,0.867558479309082,0.8701059222221375,0.8650109767913818,261,294,277.5,0.8877551020408163
exploration,cross_variable_variable,79,201,0079_1.jpg,0201_3.jpg,0,0.5955314040184021,0.8587223291397095,0.8469328284263611,0.8449753522872925,0.8488903045654297,261,272,266.5,0.9595588235294118
exploration,cross_variable_variable,79,203,0079_1.jpg,0203_3.jpg,0,0.6232523918151855,0.8695286512374878,0.8353515863418579,0.8400295376777649,0.8306735754013062,261,229,245.0,1.1397379912663756
exploration,cross_variable_variable,79,250,0079_1.jpg,0250_3.jpg,0,0.6026071310043335,0.8664774298667908,0.8384077548980713,0.8443320989608765,0.8324834108352661,261,295,278.0,0.8847457627118644
exploration,cross_variable_variable,79,266,0079_1.jpg,0266_3.jpg,0,0.6307992339134216,0.8701003789901733,0.8486356139183044,0.8457751274108887,0.8514961004257202,261,235,248.0,1.1106382978723404
exploration,cross_variable_variable,79,282,0079_1.jpg,0282_3.jpg,0,0.6254041194915771,0.864147424697876,0.8432198762893677,0.8392331600189209,0.8472065925598145,261,208,234.5,1.2548076923076923
exploration,cross_variable_variable,79,29,0079_1.jpg,0029_3.jpg,0,0.5360289812088013,0.8604340553283691,0.833817720413208,0.8305040597915649,0.8371313214302063,261,246,253.5,1.0609756097560976
exploration,cross_variable_variable,79,75,0079_1.jpg,0075_3.jpg,0,0.4978790581226349,0.852873682975769,0.8400887846946716,0.8392748236656189,0.8409027457237244,261,278,269.5,0.9388489208633094
exploration,cross_variable_variable,81,81,0081_1.jpg,0081_3.jpg,1,0.5234817266464233,0.8030309081077576,0.8079655170440674,0.8068826198577881,0.8090483546257019,267,254,260.5,1.0511811023622046
exploration,cross_variable_variable,81,103,0081_1.jpg,0103_3.jpg,0,0.4988793432712555,0.7760182619094849,0.7753933072090149,0.7747464776039124,0.7760401368141174,267,203,235.0,1.3152709359605912
exploration,cross_variable_variable,81,104,0081_1.jpg,0104_3.jpg,0,0.5402275323867798,0.8300780057907104,0.8229730129241943,0.8234195709228516,0.8225265145301819,267,225,246.0,1.1866666666666668
exploration,cross_variable_variable,81,138,0081_1.jpg,0138_3.jpg,0,0.4726022481918335,0.7716594338417053,0.7746258974075317,0.7745652198791504,0.7746865153312683,267,194,230.5,1.3762886597938144
exploration,cross_variable_variable,81,203,0081_1.jpg,0203_3.jpg,0,0.4892342686653137,0.787122368812561,0.7724833488464355,0.77684086561203,0.7681258916854858,267,229,248.0,1.165938864628821
exploration,cross_variable_variable,81,204,0081_1.jpg,0204_3.jpg,0,0.5477079153060913,0.7931541204452515,0.7885165810585022,0.7878439426422119,0.7891892194747925,267,181,224.0,1.4751381215469612
exploration,cross_variable_variable,81,251,0081_1.jpg,0251_3.jpg,0,0.5132955312728882,0.7957489490509033,0.7937718629837036,0.792645275592804,0.794898509979248,267,213,240.0,1.2535211267605635
exploration,cross_variable_variable,81,267,0081_1.jpg,0267_3.jpg,0,0.5087782740592957,0.8031900525093079,0.8065614104270935,0.8031002879142761,0.8100225329399109,267,286,276.5,0.9335664335664335
exploration,cross_variable_variable,81,1,0081_1.jpg,0001_3.jpg,0,0.5042581558227539,0.7975238561630249,0.800470232963562,0.79851233959198,0.802428126335144,267,234,250.5,1.141025641025641
exploration,cross_variable_variable,81,30,0081_1.jpg,0030_3.jpg,0,0.5259512066841125,0.7808654308319092,0.7827070951461792,0.7813541889190674,0.784060001373291,267,269,268.0,0.9925650557620818
exploration,cross_variable_variable,81,76,0081_1.jpg,0076_3.jpg,0,0.4402921795845032,0.7896358370780945,0.7841471433639526,0.7830188870429993,0.7852754592895508,267,237,252.0,1.1265822784810127
exploration,cross_variable_variable,83,83,0083_1.jpg,0083_3.jpg,1,0.6299639940261841,0.8434209823608398,0.8314443230628967,0.8292334675788879,0.8336551785469055,189,197,193.0,0.9593908629441624
exploration,cross_variable_variable,83,104,0083_1.jpg,0104_3.jpg,0,0.4958186745643616,0.7917098999023438,0.7863914966583252,0.7899637818336487,0.7828192710876465,189,225,207.0,0.84
exploration,cross_variable_variable,83,105,0083_1.jpg,0105_3.jpg,0,0.5439517498016357,0.7630727887153625,0.7445979714393616,0.7456223964691162,0.7435735464096069,189,221,205.0,0.8552036199095022
exploration,cross_variable_variable,83,140,0083_1.jpg,0140_3.jpg,0,0.6033147573471069,0.8130717873573303,0.8021868467330933,0.8017400503158569,0.8026336431503296,189,300,244.5,0.63
exploration,cross_variable_variable,83,204,0083_1.jpg,0204_3.jpg,0,0.5828675031661987,0.7920714616775513,0.775387167930603,0.7762652635574341,0.7745090126991272,189,181,185.0,1.0441988950276244
exploration,cross_variable_variable,83,206,0083_1.jpg,0206_3.jpg,0,0.5126643776893616,0.8150184750556946,0.8081008791923523,0.8057913780212402,0.8104103803634644,189,238,213.5,0.7941176470588235
exploration,cross_variable_variable,83,252,0083_1.jpg,0252_3.jpg,0,0.6598273515701294,0.8453073501586914,0.8282921314239502,0.8267624974250793,0.829821765422821,189,212,200.5,0.8915094339622641
exploration,cross_variable_variable,83,271,0083_1.jpg,0271_3.jpg,0,0.5943950414657593,0.8065122365951538,0.7952122688293457,0.7931022644042969,0.7973222732543945,189,226,207.5,0.8362831858407079
exploration,cross_variable_variable,83,2,0083_1.jpg,0002_3.jpg,0,0.5619851350784302,0.818300724029541,0.8048830032348633,0.8050171732902527,0.8047487735748291,189,249,219.0,0.7590361445783133
exploration,cross_variable_variable,83,31,0083_1.jpg,0031_3.jpg,0,0.4821956157684326,0.7655723690986633,0.7593193054199219,0.7597435712814331,0.7588949799537659,189,205,197.0,0.9219512195121952
exploration,cross_variable_variable,83,77,0083_1.jpg,0077_3.jpg,0,0.5653892755508423,0.7764057517051697,0.7627414464950562,0.7636978626251221,0.761785089969635,189,188,188.5,1.0053191489361701
exploration,cross_variable_variable,85,85,0085_1.jpg,0085_3.jpg,1,0.5512280464172363,0.7938052415847778,0.7827157378196716,0.7808367609977722,0.784594714641571,233,226,229.5,1.0309734513274336
exploration,cross_variable_variable,85,105,0085_1.jpg,0105_3.jpg,0,0.5459851026535034,0.8115634918212891,0.7822492122650146,0.7839807868003845,0.7805176377296448,233,221,227.0,1.0542986425339367
exploration,cross_variable_variable,85,106,0085_1.jpg,0106_3.jpg,0,0.5440948009490967,0.8091612458229065,0.7909067869186401,0.7920519113540649,0.7897617220878601,233,225,229.0,1.0355555555555556
exploration,cross_variable_variable,85,142,0085_1.jpg,0142_3.jpg,0,0.5423405766487122,0.8140541315078735,0.7937918305397034,0.7952575087547302,0.7923261523246765,233,233,233.0,1.0
exploration,cross_variable_variable,85,206,0085_1.jpg,0206_3.jpg,0,0.5187757611274719,0.8282667994499207,0.8153003454208374,0.8139800429344177,0.8166207075119019,233,238,235.5,0.9789915966386554
exploration,cross_variable_variable,85,207,0085_1.jpg,0207_3.jpg,0,0.5540904402732849,0.8249947428703308,0.8062471151351929,0.8087545037269592,0.8037396669387817,233,219,226.0,1.0639269406392695
exploration,cross_variable_variable,85,255,0085_1.jpg,0255_3.jpg,0,0.5620912313461304,0.8416939377784729,0.8243691921234131,0.8256642818450928,0.8230740427970886,233,301,267.0,0.7740863787375415
exploration,cross_variable_variable,85,272,0085_1.jpg,0272_3.jpg,0,0.6056864261627197,0.8434464335441589,0.8146780729293823,0.8156652450561523,0.8136909008026123,233,242,237.5,0.9628099173553719
exploration,cross_variable_variable,85,3,0085_1.jpg,0003_3.jpg,0,0.5245201587677002,0.8039031624794006,0.7849267721176147,0.7836018204689026,0.7862516641616821,233,255,244.0,0.9137254901960784
exploration,cross_variable_variable,85,35,0085_1.jpg,0035_3.jpg,0,0.5513779520988464,0.8320443630218506,0.8159600496292114,0.8134596943855286,0.8184604048728943,233,218,225.5,1.0688073394495412
exploration,cross_variable_variable,85,78,0085_1.jpg,0078_3.jpg,0,0.5706502199172974,0.8336162567138672,0.8121862411499023,0.8103523850440979,0.8140200972557068,233,210,221.5,1.1095238095238096
exploration,cross_variable_variable,86,86,0086_1.jpg,0086_3.jpg,1,0.5622650980949402,0.825971245765686,0.8238580822944641,0.8262215256690979,0.8214946389198303,409,475,442.0,0.8610526315789474
exploration,cross_variable_variable,86,106,0086_1.jpg,0106_3.jpg,0,0.49620914459228516,0.7756962776184082,0.7536877393722534,0.7499204277992249,0.7574551105499268,409,225,317.0,1.8177777777777777
exploration,cross_variable_variable,86,107,0086_1.jpg,0107_3.jpg,0,0.4921511113643646,0.7836312651634216,0.7656195163726807,0.7625719904899597,0.7686671018600464,409,195,302.0,2.0974358974358975
exploration,cross_variable_variable,86,146,0086_1.jpg,0146_3.jpg,0,0.5147334337234497,0.7896347045898438,0.7788904905319214,0.7736192941665649,0.7841616868972778,409,229,319.0,1.7860262008733625
exploration,cross_variable_variable,86,207,0086_1.jpg,0207_3.jpg,0,0.5300263166427612,0.795014500617981,0.7723679542541504,0.7735833525657654,0.7711524963378906,409,219,314.0,1.8675799086757991
exploration,cross_variable_variable,86,208,0086_1.jpg,0208_3.jpg,0,0.4841139316558838,0.7754716277122498,0.7805444002151489,0.781377911567688,0.7797108888626099,409,344,376.5,1.188953488372093
exploration,cross_variable_variable,86,256,0086_1.jpg,0256_3.jpg,0,0.5057170391082764,0.7807706594467163,0.7633306980133057,0.756457507610321,0.7702038884162903,409,189,299.0,2.164021164021164
exploration,cross_variable_variable,86,273,0086_1.jpg,0273_3.jpg,0,0.491702139377594,0.7819687128067017,0.7694268226623535,0.7649247050285339,0.7739288806915283,409,241,325.0,1.6970954356846473
exploration,cross_variable_variable,86,6,0086_1.jpg,0006_3.jpg,0,0.48193004727363586,0.7660300135612488,0.751619279384613,0.7502553462982178,0.7529832124710083,409,238,323.5,1.718487394957983
exploration,cross_variable_variable,86,38,0086_1.jpg,0038_3.jpg,0,0.5370158553123474,0.7948724031448364,0.7876636981964111,0.7856711149215698,0.7896562218666077,409,223,316.0,1.8340807174887892
exploration,cross_variable_variable,86,79,0086_1.jpg,0079_3.jpg,0,0.5125895738601685,0.7712819576263428,0.757304310798645,0.7588129639625549,0.7557957172393799,409,277,343.0,1.476534296028881
exploration,cross_variable_variable,87,87,0087_1.jpg,0087_3.jpg,1,0.6244282126426697,0.8827418088912964,0.8698252439498901,0.8670435547828674,0.8726069927215576,203,250,226.5,0.812
exploration,cross_variable_variable,87,107,0087_1.jpg,0107_3.jpg,0,0.5747374892234802,0.8388482332229614,0.8326895236968994,0.8321847319602966,0.8331943154335022,203,195,199.0,1.041025641025641
exploration,cross_variable_variable,87,109,0087_1.jpg,0109_3.jpg,0,0.5594327449798584,0.8206984996795654,0.8090888857841492,0.818954586982727,0.7992231845855713,203,244,223.5,0.8319672131147541
exploration,cross_variable_variable,87,147,0087_1.jpg,0147_3.jpg,0,0.5769516825675964,0.8436090350151062,0.8408331274986267,0.8390247225761414,0.8426415324211121,203,246,224.5,0.8252032520325203
exploration,cross_variable_variable,87,208,0087_1.jpg,0208_3.jpg,0,0.45964208245277405,0.7735116481781006,0.7731993198394775,0.7755421996116638,0.7708564400672913,203,344,273.5,0.5901162790697675
exploration,cross_variable_variable,87,209,0087_1.jpg,0209_3.jpg,0,0.5916203856468201,0.8268641233444214,0.8184295892715454,0.816957950592041,0.8199012279510498,203,183,193.0,1.1092896174863387
exploration,cross_variable_variable,87,260,0087_1.jpg,0260_3.jpg,0,0.6192922592163086,0.8504253625869751,0.8439323902130127,0.8406785130500793,0.847186267375946,203,229,216.0,0.8864628820960698
exploration,cross_variable_variable,87,274,0087_1.jpg,0274_3.jpg,0,0.5693821907043457,0.8447786569595337,0.8369981050491333,0.8355460166931152,0.8384501934051514,203,249,226.0,0.8152610441767069
exploration,cross_variable_variable,87,7,0087_1.jpg,0007_3.jpg,0,0.6039819717407227,0.8329739570617676,0.8295806646347046,0.8293775320053101,0.8297838568687439,203,207,205.0,0.9806763285024155
exploration,cross_variable_variable,87,39,0087_1.jpg,0039_3.jpg,0,0.5954068899154663,0.8154890537261963,0.8158546686172485,0.8113072514533997,0.8204020261764526,203,196,199.5,1.0357142857142858
exploration,cross_variable_variable,87,81,0087_1.jpg,0081_3.jpg,0,0.550331711769104,0.8286789655685425,0.8217754364013672,0.8210735321044922,0.8224772810935974,203,254,228.5,0.7992125984251969
exploration,cross_variable_variable,89,89,0089_1.jpg,0089_3.jpg,1,0.6066062450408936,0.8312429189682007,0.8303763270378113,0.8285926580429077,0.8321599960327148,272,274,273.0,0.9927007299270073
exploration,cross_variable_variable,89,109,0089_1.jpg,0109_3.jpg,0,0.5596225261688232,0.8050106763839722,0.8004787564277649,0.7970239520072937,0.8039335608482361,272,244,258.0,1.1147540983606556
exploration,cross_variable_variable,89,110,0089_1.jpg,0110_3.jpg,0,0.5831295251846313,0.8486722707748413,0.8369494676589966,0.8359455466270447,0.8379534482955933,272,229,250.5,1.1877729257641922
exploration,cross_variable_variable,89,148,0089_1.jpg,0148_3.jpg,0,0.625739336013794,0.8347717523574829,0.8143961429595947,0.8170537352561951,0.8117386102676392,272,256,264.0,1.0625
exploration,cross_variable_variable,89,209,0089_1.jpg,0209_3.jpg,0,0.5757644176483154,0.7991373538970947,0.7816139459609985,0.7794071435928345,0.7838208079338074,272,183,227.5,1.4863387978142077
exploration,cross_variable_variable,89,211,0089_1.jpg,0211_3.jpg,0,0.5688323974609375,0.8306365013122559,0.8213342428207397,0.8214889168739319,0.8211796283721924,272,273,272.5,0.9963369963369964
exploration,cross_variable_variable,89,261,0089_1.jpg,0261_3.jpg,0,0.5723750591278076,0.8153866529464722,0.7987163066864014,0.7976210117340088,0.799811601638794,272,246,259.0,1.1056910569105691
exploration,cross_variable_variable,89,276,0089_1.jpg,0276_3.jpg,0,0.5928564667701721,0.8498001098632812,0.8375674486160278,0.8385365605354309,0.8365983366966248,272,226,249.0,1.2035398230088497
exploration,cross_variable_variable,89,8,0089_1.jpg,0008_3.jpg,0,0.5668109059333801,0.819085955619812,0.7965341806411743,0.7974056005477905,0.7956627607345581,272,250,261.0,1.088
exploration,cross_variable_variable,89,40,0089_1.jpg,0040_3.jpg,0,0.5718303918838501,0.8235155344009399,0.8156692385673523,0.8159117102622986,0.815426766872406,272,213,242.5,1.2769953051643192
