role,condition,arabic_writer,english_writer,arabic_filename,english_filename,label
exploration,cross_same_variable,66,189,0066_2.jpg,0189_3.jpg,0
exploration,cross_same_variable,66,241,0066_2.jpg,0241_3.jpg,0
exploration,cross_same_variable,66,252,0066_2.jpg,0252_3.jpg,0
exploration,cross_same_variable,66,266,0066_2.jpg,0266_3.jpg,0
exploration,cross_same_variable,66,15,0066_2.jpg,0015_3.jpg,0
exploration,cross_same_variable,66,60,0066_2.jpg,0060_3.jpg,0
exploration,cross_same_variable,67,67,0067_2.jpg,0067_3.jpg,1
exploration,cross_same_variable,67,91,0067_2.jpg,0091_3.jpg,0
exploration,cross_same_variable,67,92,0067_2.jpg,0092_3.jpg,0
exploration,cross_same_variable,67,123,0067_2.jpg,0123_3.jpg,0
exploration,cross_same_variable,67,189,0067_2.jpg,0189_3.jpg,0
exploration,cross_same_variable,67,191,0067_2.jpg,0191_3.jpg,0
exploration,cross_same_variable,67,242,0067_2.jpg,0242_3.jpg,0
exploration,cross_same_variable,67,255,0067_2.jpg,0255_3.jpg,0
exploration,cross_same_variable,67,267,0067_2.jpg,0267_3.jpg,0
exploration,cross_same_variable,67,18,0067_2.jpg,0018_3.jpg,0
exploration,cross_same_variable,67,61,0067_2.jpg,0061_3.jpg,0
exploration,cross_same_variable,70,70,0070_2.jpg,0070_3.jpg,1
exploration,cross_same_variable,70,92,0070_2.jpg,0092_3.jpg,0
exploration,cross_same_variable,70,93,0070_2.jpg,0093_3.jpg,0
exploration,cross_same_variable,70,124,0070_2.jpg,0124_3.jpg,0
exploration,cross_same_variable,70,191,0070_2.jpg,0191_3.jpg,0
exploration,cross_same_variable,70,192,0070_2.jpg,0192_3.jpg,0
exploration,cross_same_variable,70,243,0070_2.jpg,0243_3.jpg,0
exploration,cross_same_variable,70,256,0070_2.jpg,0256_3.jpg,0
exploration,cross_same_variable,70,271,0070_2.jpg,0271_3.jpg,0
exploration,cross_same_variable,70,19,0070_2.jpg,0019_3.jpg,0
exploration,cross_same_variable,70,62,0070_2.jpg,0062_3.jpg,0
exploration,cross_same_variable,71,71,0071_2.jpg,0071_3.jpg,1
exploration,cross_same_variable,71,93,0071_2.jpg,0093_3.jpg,0
exploration,cross_same_variable,71,94,0071_2.jpg,0094_3.jpg,0
exploration,cross_same_variable,71,125,0071_2.jpg,0125_3.jpg,0
exploration,cross_same_variable,71,192,0071_2.jpg,0192_3.jpg,0
exploration,cross_same_variable,71,196,0071_2.jpg,0196_3.jpg,0
exploration,cross_same_variable,71,244,0071_2.jpg,0244_3.jpg,0
exploration,cross_same_variable,71,260,0071_2.jpg,0260_3.jpg,0
exploration,cross_same_variable,71,272,0071_2.jpg,0272_3.jpg,0
exploration,cross_same_variable,71,20,0071_2.jpg,0020_3.jpg,0
exploration,cross_same_variable,71,65,0071_2.jpg,0065_3.jpg,0
exploration,cross_same_variable,74,74,0074_2.jpg,0074_3.jpg,1
exploration,cross_same_variable,74,94,0074_2.jpg,0094_3.jpg,0
exploration,cross_same_variable,74,96,0074_2.jpg,0096_3.jpg,0
exploration,cross_same_variable,74,127,0074_2.jpg,0127_3.jpg,0
exploration,cross_same_variable,74,196,0074_2.jpg,0196_3.jpg,0
exploration,cross_same_variable,74,197,0074_2.jpg,0197_3.jpg,0
exploration,cross_same_variable,74,245,0074_2.jpg,0245_3.jpg,0
exploration,cross_same_variable,74,261,0074_2.jpg,0261_3.jpg,0
exploration,cross_same_variable,74,273,0074_2.jpg,0273_3.jpg,0
exploration,cross_same_variable,74,21,0074_2.jpg,0021_3.jpg,0
exploration,cross_same_variable,74,66,0074_2.jpg,0066_3.jpg,0
exploration,cross_same_variable,75,75,0075_2.jpg,0075_3.jpg,1
exploration,cross_same_variable,75,96,0075_2.jpg,0096_3.jpg,0
exploration,cross_same_variable,75,97,0075_2.jpg,0097_3.jpg,0
exploration,cross_same_variable,75,130,0075_2.jpg,0130_3.jpg,0
exploration,cross_same_variable,75,197,0075_2.jpg,0197_3.jpg,0
exploration,cross_same_variable,75,198,0075_2.jpg,0198_3.jpg,0
exploration,cross_same_variable,75,246,0075_2.jpg,0246_3.jpg,0
exploration,cross_same_variable,75,262,0075_2.jpg,0262_3.jpg,0
exploration,cross_same_variable,75,274,0075_2.jpg,0274_3.jpg,0
exploration,cross_same_variable,75,22,0075_2.jpg,0022_3.jpg,0
exploration,cross_same_variable,75,67,0075_2.jpg,0067_3.jpg,0
exploration,cross_same_variable,76,76,0076_2.jpg,0076_3.jpg,1
exploration,cross_same_variable,76,97,0076_2.jpg,0097_3.jpg,0
exploration,cross_same_variable,76,98,0076_2.jpg,0098_3.jpg,0
exploration,cross_same_variable,76,132,0076_2.jpg,0132_3.jpg,0
exploration,cross_same_variable,76,198,0076_2.jpg,0198_3.jpg,0
exploration,cross_same_variable,76,199,0076_2.jpg,0199_3.jpg,0
exploration,cross_same_variable,76,247,0076_2.jpg,0247_3.jpg,0
exploration,cross_same_variable,76,263,0076_2.jpg,0263_3.jpg,0
exploration,cross_same_variable,76,276,0076_2.jpg,0276_3.jpg,0
exploration,cross_same_variable,76,25,0076_2.jpg,0025_3.jpg,0
exploration,cross_same_variable,76,70,0076_2.jpg,0070_3.jpg,0
exploration,cross_same_variable,77,77,0077_2.jpg,0077_3.jpg,1
exploration,cross_same_variable,77,98,0077_2.jpg,0098_3.jpg,0
exploration,cross_same_variable,77,100,0077_2.jpg,0100_3.jpg,0
exploration,cross_same_variable,77,133,0077_2.jpg,0133_3.jpg,0
exploration,cross_same_variable,77,199,0077_2.jpg,0199_3.jpg,0
exploration,cross_same_variable,77,200,0077_2.jpg,0200_3.jpg,0
exploration,cross_same_variable,77,248,0077_2.jpg,0248_3.jpg,0
exploration,cross_same_variable,77,264,0077_2.jpg,0264_3.jpg,0
exploration,cross_same_variable,77,279,0077_2.jpg,0279_3.jpg,0
exploration,cross_same_variable,77,26,0077_2.jpg,0026_3.jpg,0
exploration,cross_same_variable,77,71,0077_2.jpg,0071_3.jpg,0
exploration,cross_same_variable,78,78,0078_2.jpg,0078_3.jpg,1
exploration,cross_same_variable,78,100,0078_2.jpg,0100_3.jpg,0
exploration,cross_same_variable,78,101,0078_2.jpg,0101_3.jpg,0
exploration,cross_same_variable,78,134,0078_2.jpg,0134_3.jpg,0
exploration,cross_same_variable,78,200,0078_2.jpg,0200_3.jpg,0
exploration,cross_same_variable,78,201,0078_2.jpg,0201_3.jpg,0
exploration,cross_same_variable,78,249,0078_2.jpg,0249_3.jpg,0
exploration,cross_same_variable,78,265,0078_2.jpg,0265_3.jpg,0
exploration,cross_same_variable,78,281,0078_2.jpg,0281_3.jpg,0
exploration,cross_same_variable,78,27,0078_2.jpg,0027_3.jpg,0
exploration,cross_same_variable,78,74,0078_2.jpg,0074_3.jpg,0
exploration,cross_same_variable,79,79,0079_2.jpg,0079_3.jpg,1
exploration,cross_same_variable,79,101,0079_2.jpg,0101_3.jpg,0
exploration,cross_same_variable,79,103,0079_2.jpg,0103_3.jpg,0
exploration,cross_same_variable,79,135,0079_2.jpg,0135_3.jpg,0
exploration,cross_same_variable,79,201,0079_2.jpg,0201_3.jpg,0
exploration,cross_same_variable,79,203,0079_2.jpg,0203_3.jpg,0
exploration,cross_same_variable,79,250,0079_2.jpg,0250_3.jpg,0
exploration,cross_same_variable,79,266,0079_2.jpg,0266_3.jpg,0
exploration,cross_same_variable,79,282,0079_2.jpg,0282_3.jpg,0
exploration,cross_same_variable,79,29,0079_2.jpg,0029_3.jpg,0
exploration,cross_same_variable,79,75,0079_2.jpg,0075_3.jpg,0
exploration,cross_same_variable,81,81,0081_2.jpg,0081_3.jpg,1
exploration,cross_same_variable,81,103,0081_2.jpg,0103_3.jpg,0
exploration,cross_same_variable,81,104,0081_2.jpg,0104_3.jpg,0
exploration,cross_same_variable,81,138,0081_2.jpg,0138_3.jpg,0
exploration,cross_same_variable,81,203,0081_2.jpg,0203_3.jpg,0
exploration,cross_same_variable,81,204,0081_2.jpg,0204_3.jpg,0
exploration,cross_same_variable,81,251,0081_2.jpg,0251_3.jpg,0
exploration,cross_same_variable,81,267,0081_2.jpg,0267_3.jpg,0
exploration,cross_same_variable,81,1,0081_2.jpg,0001_3.jpg,0
exploration,cross_same_variable,81,30,0081_2.jpg,0030_3.jpg,0
exploration,cross_same_variable,81,76,0081_2.jpg,0076_3.jpg,0
exploration,cross_same_variable,83,83,0083_2.jpg,0083_3.jpg,1
exploration,cross_same_variable,83,104,0083_2.jpg,0104_3.jpg,0
exploration,cross_same_variable,83,105,0083_2.jpg,0105_3.jpg,0
exploration,cross_same_variable,83,140,0083_2.jpg,0140_3.jpg,0
exploration,cross_same_variable,83,204,0083_2.jpg,0204_3.jpg,0
exploration,cross_same_variable,83,206,0083_2.jpg,0206_3.jpg,0
exploration,cross_same_variable,83,252,0083_2.jpg,0252_3.jpg,0
exploration,cross_same_variable,83,271,0083_2.jpg,0271_3.jpg,0
exploration,cross_same_variable,83,2,0083_2.jpg,0002_3.jpg,0
exploration,cross_same_variable,83,31,0083_2.jpg,0031_3.jpg,0
exploration,cross_same_variable,83,77,0083_2.jpg,0077_3.jpg,0
exploration,cross_same_variable,85,85,0085_2.jpg,0085_3.jpg,1
exploration,cross_same_variable,85,105,0085_2.jpg,0105_3.jpg,0
exploration,cross_same_variable,85,106,0085_2.jpg,0106_3.jpg,0
exploration,cross_same_variable,85,142,0085_2.jpg,0142_3.jpg,0
exploration,cross_same_variable,85,206,0085_2.jpg,0206_3.jpg,0
exploration,cross_same_variable,85,207,0085_2.jpg,0207_3.jpg,0
exploration,cross_same_variable,85,255,0085_2.jpg,0255_3.jpg,0
exploration,cross_same_variable,85,272,0085_2.jpg,0272_3.jpg,0
exploration,cross_same_variable,85,3,0085_2.jpg,0003_3.jpg,0
exploration,cross_same_variable,85,35,0085_2.jpg,0035_3.jpg,0
exploration,cross_same_variable,85,78,0085_2.jpg,0078_3.jpg,0
exploration,cross_same_variable,86,86,0086_2.jpg,0086_3.jpg,1
exploration,cross_same_variable,86,106,0086_2.jpg,0106_3.jpg,0
exploration,cross_same_variable,86,107,0086_2.jpg,0107_3.jpg,0
exploration,cross_same_variable,86,146,0086_2.jpg,0146_3.jpg,0
exploration,cross_same_variable,86,207,0086_2.jpg,0207_3.jpg,0
exploration,cross_same_variable,86,208,0086_2.jpg,0208_3.jpg,0
exploration,cross_same_variable,86,256,0086_2.jpg,0256_3.jpg,0
exploration,cross_same_variable,86,273,0086_2.jpg,0273_3.jpg,0
exploration,cross_same_variable,86,6,0086_2.jpg,0006_3.jpg,0
exploration,cross_same_variable,86,38,0086_2.jpg,0038_3.jpg,0
exploration,cross_same_variable,86,79,0086_2.jpg,0079_3.jpg,0
exploration,cross_same_variable,87,87,0087_2.jpg,0087_3.jpg,1
exploration,cross_same_variable,87,107,0087_2.jpg,0107_3.jpg,0
exploration,cross_same_variable,87,109,0087_2.jpg,0109_3.jpg,0
exploration,cross_same_variable,87,147,0087_2.jpg,0147_3.jpg,0
exploration,cross_same_variable,87,208,0087_2.jpg,0208_3.jpg,0
exploration,cross_same_variable,87,209,0087_2.jpg,0209_3.jpg,0
exploration,cross_same_variable,87,260,0087_2.jpg,0260_3.jpg,0
exploration,cross_same_variable,87,274,0087_2.jpg,0274_3.jpg,0
exploration,cross_same_variable,87,7,0087_2.jpg,0007_3.jpg,0
exploration,cross_same_variable,87,39,0087_2.jpg,0039_3.jpg,0
exploration,cross_same_variable,87,81,0087_2.jpg,0081_3.jpg,0
exploration,cross_same_variable,89,89,0089_2.jpg,0089_3.jpg,1
exploration,cross_same_variable,89,109,0089_2.jpg,0109_3.jpg,0
exploration,cross_same_variable,89,110,0089_2.jpg,0110_3.jpg,0
exploration,cross_same_variable,89,148,0089_2.jpg,0148_3.jpg,0
exploration,cross_same_variable,89,209,0089_2.jpg,0209_3.jpg,0
exploration,cross_same_variable,89,211,0089_2.jpg,0211_3.jpg,0
exploration,cross_same_variable,89,261,0089_2.jpg,0261_3.jpg,0
exploration,cross_same_variable,89,276,0089_2.jpg,0276_3.jpg,0
exploration,cross_same_variable,89,8,0089_2.jpg,0008_3.jpg,0
exploration,cross_same_variable,89,40,0089_2.jpg,0040_3.jpg,0
exploration,cross_same_variable,89,83,0089_2.jpg,0083_3.jpg,0
exploration,cross_same_variable,90,90,0090_2.jpg,0090_3.jpg,1
exploration,cross_same_variable,90,110,0090_2.jpg,0110_3.jpg,0
exploration,cross_same_variable,90,114,0090_2.jpg,0114_3.jpg,0
exploration,cross_same_variable,90,152,0090_2.jpg,0152_3.jpg,0
exploration,cross_same_variable,90,211,0090_2.jpg,0211_3.jpg,0
exploration,cross_same_variable,90,212,0090_2.jpg,0212_3.jpg,0
exploration,cross_same_variable,90,262,0090_2.jpg,0262_3.jpg,0
exploration,cross_same_variable,90,279,0090_2.jpg,0279_3.jpg,0
exploration,cross_same_variable,90,11,0090_2.jpg,0011_3.jpg,0
exploration,cross_same_variable,90,42,0090_2.jpg,0042_3.jpg,0
exploration,cross_same_variable,90,85,0090_2.jpg,0085_3.jpg,0
exploration,cross_same_variable,91,91,0091_2.jpg,0091_3.jpg,1
exploration,cross_same_variable,91,114,0091_2.jpg,0114_3.jpg,0
exploration,cross_same_variable,91,116,0091_2.jpg,0116_3.jpg,0
exploration,cross_same_variable,91,153,0091_2.jpg,0153_3.jpg,0
exploration,cross_same_variable,91,212,0091_2.jpg,0212_3.jpg,0
exploration,cross_same_variable,91,213,0091_2.jpg,0213_3.jpg,0
exploration,cross_same_variable,91,263,0091_2.jpg,0263_3.jpg,0
exploration,cross_same_variable,91,281,0091_2.jpg,0281_3.jpg,0
exploration,cross_same_variable,91,12,0091_2.jpg,0012_3.jpg,0
exploration,cross_same_variable,91,43,0091_2.jpg,0043_3.jpg,0
exploration,cross_same_variable,91,86,0091_2.jpg,0086_3.jpg,0
exploration,cross_same_variable,92,92,0092_2.jpg,0092_3.jpg,1
exploration,cross_same_variable,92,116,0092_2.jpg,0116_3.jpg,0
exploration,cross_same_variable,92,118,0092_2.jpg,0118_3.jpg,0
exploration,cross_same_variable,92,154,0092_2.jpg,0154_3.jpg,0
exploration,cross_same_variable,92,213,0092_2.jpg,0213_3.jpg,0
exploration,cross_same_variable,92,214,0092_2.jpg,0214_3.jpg,0
exploration,cross_same_variable,92,264,0092_2.jpg,0264_3.jpg,0
exploration,cross_same_variable,92,282,0092_2.jpg,0282_3.jpg,0
exploration,cross_same_variable,92,15,0092_2.jpg,0015_3.jpg,0
exploration,cross_same_variable,92,46,0092_2.jpg,0046_3.jpg,0
exploration,cross_same_variable,92,87,0092_2.jpg,0087_3.jpg,0
exploration,cross_same_variable,93,93,0093_2.jpg,0093_3.jpg,1
exploration,cross_same_variable,93,118,0093_2.jpg,0118_3.jpg,0
exploration,cross_same_variable,93,119,0093_2.jpg,0119_3.jpg,0
exploration,cross_same_variable,93,155,0093_2.jpg,0155_3.jpg,0
exploration,cross_same_variable,93,214,0093_2.jpg,0214_3.jpg,0
exploration,cross_same_variable,93,216,0093_2.jpg,0216_3.jpg,0
exploration,cross_same_variable,93,265,0093_2.jpg,0265_3.jpg,0
exploration,cross_same_variable,93,1,0093_2.jpg,0001_3.jpg,0
exploration,cross_same_variable,93,18,0093_2.jpg,0018_3.jpg,0
exploration,cross_same_variable,93,47,0093_2.jpg,0047_3.jpg,0
exploration,cross_same_variable,93,89,0093_2.jpg,0089_3.jpg,0
exploration,cross_same_variable,94,94,0094_2.jpg,0094_3.jpg,1
exploration,cross_same_variable,94,119,0094_2.jpg,0119_3.jpg,0
exploration,cross_same_variable,94,122,0094_2.jpg,0122_3.jpg,0
exploration,cross_same_variable,94,156,0094_2.jpg,0156_3.jpg,0
exploration,cross_same_variable,94,216,0094_2.jpg,0216_3.jpg,0
exploration,cross_same_variable,94,219,0094_2.jpg,0219_3.jpg,0
exploration,cross_same_variable,94,266,0094_2.jpg,0266_3.jpg,0
exploration,cross_same_variable,94,2,0094_2.jpg,0002_3.jpg,0
exploration,cross_same_variable,94,19,0094_2.jpg,0019_3.jpg,0
exploration,cross_same_variable,94,49,0094_2.jpg,0049_3.jpg,0
exploration,cross_same_variable,94,90,0094_2.jpg,0090_3.jpg,0
exploration,cross_same_variable,96,96,0096_2.jpg,0096_3.jpg,1
exploration,cross_same_variable,96,122,0096_2.jpg,0122_3.jpg,0
exploration,cross_same_variable,96,123,0096_2.jpg,0123_3.jpg,0
exploration,cross_same_variable,96,157,0096_2.jpg,0157_3.jpg,0
exploration,cross_same_variable,96,219,0096_2.jpg,0219_3.jpg,0
exploration,cross_same_variable,96,220,0096_2.jpg,0220_3.jpg,0
exploration,cross_same_variable,96,267,0096_2.jpg,0267_3.jpg,0
exploration,cross_same_variable,96,3,0096_2.jpg,0003_3.jpg,0
exploration,cross_same_variable,96,20,0096_2.jpg,0020_3.jpg,0
exploration,cross_same_variable,96,55,0096_2.jpg,0055_3.jpg,0
exploration,cross_same_variable,96,91,0096_2.jpg,0091_3.jpg,0
exploration,cross_same_variable,97,97,0097_2.jpg,0097_3.jpg,1
exploration,cross_same_variable,97,123,0097_2.jpg,0123_3.jpg,0
exploration,cross_same_variable,97,124,0097_2.jpg,0124_3.jpg,0
exploration,cross_same_variable,97,158,0097_2.jpg,0158_3.jpg,0
exploration,cross_same_variable,97,220,0097_2.jpg,0220_3.jpg,0
exploration,cross_same_variable,97,221,0097_2.jpg,0221_3.jpg,0
exploration,cross_same_variable,97,271,0097_2.jpg,0271_3.jpg,0
exploration,cross_same_variable,97,6,0097_2.jpg,0006_3.jpg,0
exploration,cross_same_variable,97,21,0097_2.jpg,0021_3.jpg,0
exploration,cross_same_variable,97,56,0097_2.jpg,0056_3.jpg,0
exploration,cross_same_variable,97,92,0097_2.jpg,0092_3.jpg,0
exploration,cross_same_variable,98,98,0098_2.jpg,0098_3.jpg,1
exploration,cross_same_variable,98,124,0098_2.jpg,0124_3.jpg,0
exploration,cross_same_variable,98,125,0098_2.jpg,0125_3.jpg,0
exploration,cross_same_variable,98,159,0098_2.jpg,0159_3.jpg,0
exploration,cross_same_variable,98,221,0098_2.jpg,0221_3.jpg,0
exploration,cross_same_variable,98,223,0098_2.jpg,0223_3.jpg,0
exploration,cross_same_variable,98,272,0098_2.jpg,0272_3.jpg,0
exploration,cross_same_variable,98,7,0098_2.jpg,0007_3.jpg,0
exploration,cross_same_variable,98,22,0098_2.jpg,0022_3.jpg,0
exploration,cross_same_variable,98,57,0098_2.jpg,0057_3.jpg,0
exploration,cross_same_variable,98,93,0098_2.jpg,0093_3.jpg,0
exploration,cross_same_variable,100,100,0100_2.jpg,0100_3.jpg,1
exploration,cross_same_variable,100,125,0100_2.jpg,0125_3.jpg,0
exploration,cross_same_variable,100,127,0100_2.jpg,0127_3.jpg,0
exploration,cross_same_variable,100,161,0100_2.jpg,0161_3.jpg,0
exploration,cross_same_variable,100,223,0100_2.jpg,0223_3.jpg,0
exploration,cross_same_variable,100,224,0100_2.jpg,0224_3.jpg,0
exploration,cross_same_variable,100,273,0100_2.jpg,0273_3.jpg,0
exploration,cross_same_variable,100,8,0100_2.jpg,0008_3.jpg,0
exploration,cross_same_variable,100,25,0100_2.jpg,0025_3.jpg,0
exploration,cross_same_variable,100,59,0100_2.jpg,0059_3.jpg,0
exploration,cross_same_variable,100,94,0100_2.jpg,0094_3.jpg,0
exploration,cross_same_variable,101,101,0101_2.jpg,0101_3.jpg,1
exploration,cross_same_variable,101,127,0101_2.jpg,0127_3.jpg,0
exploration,cross_same_variable,101,130,0101_2.jpg,0130_3.jpg,0
exploration,cross_same_variable,101,162,0101_2.jpg,0162_3.jpg,0
exploration,cross_same_variable,101,224,0101_2.jpg,0224_3.jpg,0
exploration,cross_same_variable,101,225,0101_2.jpg,0225_3.jpg,0
exploration,cross_same_variable,101,274,0101_2.jpg,0274_3.jpg,0
exploration,cross_same_variable,101,11,0101_2.jpg,0011_3.jpg,0
exploration,cross_same_variable,101,26,0101_2.jpg,0026_3.jpg,0
exploration,cross_same_variable,101,60,0101_2.jpg,0060_3.jpg,0
exploration,cross_same_variable,101,96,0101_2.jpg,0096_3.jpg,0
exploration,cross_same_variable,103,103,0103_2.jpg,0103_3.jpg,1
exploration,cross_same_variable,103,130,0103_2.jpg,0130_3.jpg,0
exploration,cross_same_variable,103,132,0103_2.jpg,0132_3.jpg,0
exploration,cross_same_variable,103,163,0103_2.jpg,0163_3.jpg,0
exploration,cross_same_variable,103,225,0103_2.jpg,0225_3.jpg,0
exploration,cross_same_variable,103,226,0103_2.jpg,0226_3.jpg,0
exploration,cross_same_variable,103,276,0103_2.jpg,0276_3.jpg,0
exploration,cross_same_variable,103,12,0103_2.jpg,0012_3.jpg,0
exploration,cross_same_variable,103,27,0103_2.jpg,0027_3.jpg,0
exploration,cross_same_variable,103,61,0103_2.jpg,0061_3.jpg,0
exploration,cross_same_variable,103,97,0103_2.jpg,0097_3.jpg,0
exploration,cross_same_variable,104,104,0104_2.jpg,0104_3.jpg,1
exploration,cross_same_variable,104,132,0104_2.jpg,0132_3.jpg,0
exploration,cross_same_variable,104,133,0104_2.jpg,0133_3.jpg,0
exploration,cross_same_variable,104,164,0104_2.jpg,0164_3.jpg,0
exploration,cross_same_variable,104,226,0104_2.jpg,0226_3.jpg,0
exploration,cross_same_variable,104,227,0104_2.jpg,0227_3.jpg,0
exploration,cross_same_variable,104,279,0104_2.jpg,0279_3.jpg,0
exploration,cross_same_variable,104,15,0104_2.jpg,0015_3.jpg,0
exploration,cross_same_variable,104,29,0104_2.jpg,0029_3.jpg,0
exploration,cross_same_variable,104,62,0104_2.jpg,0062_3.jpg,0
exploration,cross_same_variable,104,98,0104_2.jpg,0098_3.jpg,0
exploration,cross_same_variable,105,105,0105_2.jpg,0105_3.jpg,1
exploration,cross_same_variable,105,133,0105_2.jpg,0133_3.jpg,0
exploration,cross_same_variable,105,134,0105_2.jpg,0134_3.jpg,0
exploration,cross_same_variable,105,167,0105_2.jpg,0167_3.jpg,0
exploration,cross_same_variable,105,227,0105_2.jpg,0227_3.jpg,0
exploration,cross_same_variable,105,228,0105_2.jpg,0228_3.jpg,0
exploration,cross_same_variable,105,281,0105_2.jpg,0281_3.jpg,0
exploration,cross_same_variable,105,18,0105_2.jpg,0018_3.jpg,0
exploration,cross_same_variable,105,30,0105_2.jpg,0030_3.jpg,0
exploration,cross_same_variable,105,65,0105_2.jpg,0065_3.jpg,0
exploration,cross_same_variable,105,100,0105_2.jpg,0100_3.jpg,0
exploration,cross_same_variable,106,106,0106_2.jpg,0106_3.jpg,1
exploration,cross_same_variable,106,134,0106_2.jpg,0134_3.jpg,0
exploration,cross_same_variable,106,135,0106_2.jpg,0135_3.jpg,0
exploration,cross_same_variable,106,168,0106_2.jpg,0168_3.jpg,0
exploration,cross_same_variable,106,228,0106_2.jpg,0228_3.jpg,0
exploration,cross_same_variable,106,229,0106_2.jpg,0229_3.jpg,0
exploration,cross_same_variable,106,282,0106_2.jpg,0282_3.jpg,0
exploration,cross_same_variable,106,19,0106_2.jpg,0019_3.jpg,0
exploration,cross_same_variable,106,31,0106_2.jpg,0031_3.jpg,0
exploration,cross_same_variable,106,66,0106_2.jpg,0066_3.jpg,0
exploration,cross_same_variable,106,101,0106_2.jpg,0101_3.jpg,0
exploration,cross_same_variable,107,107,0107_2.jpg,0107_3.jpg,1
exploration,cross_same_variable,107,135,0107_2.jpg,0135_3.jpg,0
exploration,cross_same_variable,107,138,0107_2.jpg,0138_3.jpg,0
exploration,cross_same_variable,107,169,0107_2.jpg,0169_3.jpg,0
exploration,cross_same_variable,107,229,0107_2.jpg,0229_3.jpg,0
exploration,cross_same_variable,107,231,0107_2.jpg,0231_3.jpg,0
exploration,cross_same_variable,107,1,0107_2.jpg,0001_3.jpg,0
exploration,cross_same_variable,107,20,0107_2.jpg,0020_3.jpg,0
exploration,cross_same_variable,107,35,0107_2.jpg,0035_3.jpg,0
exploration,cross_same_variable,107,67,0107_2.jpg,0067_3.jpg,0
exploration,cross_same_variable,107,103,0107_2.jpg,0103_3.jpg,0
exploration,cross_same_variable,109,109,0109_2.jpg,0109_3.jpg,1
exploration,cross_same_variable,109,138,0109_2.jpg,0138_3.jpg,0
exploration,cross_same_variable,109,140,0109_2.jpg,0140_3.jpg,0
exploration,cross_same_variable,109,171,0109_2.jpg,0171_3.jpg,0
exploration,cross_same_variable,109,231,0109_2.jpg,0231_3.jpg,0
exploration,cross_same_variable,109,232,0109_2.jpg,0232_3.jpg,0
exploration,cross_same_variable,109,2,0109_2.jpg,0002_3.jpg,0
exploration,cross_same_variable,109,21,0109_2.jpg,0021_3.jpg,0
exploration,cross_same_variable,109,38,0109_2.jpg,0038_3.jpg,0
exploration,cross_same_variable,109,70,0109_2.jpg,0070_3.jpg,0
exploration,cross_same_variable,109,104,0109_2.jpg,0104_3.jpg,0
exploration,cross_same_variable,110,110,0110_2.jpg,0110_3.jpg,1
exploration,cross_same_variable,110,140,0110_2.jpg,0140_3.jpg,0
exploration,cross_same_variable,110,142,0110_2.jpg,0142_3.jpg,0
exploration,cross_same_variable,110,172,0110_2.jpg,0172_3.jpg,0
exploration,cross_same_variable,110,232,0110_2.jpg,0232_3.jpg,0
exploration,cross_same_variable,110,234,0110_2.jpg,0234_3.jpg,0
exploration,cross_same_variable,110,3,0110_2.jpg,0003_3.jpg,0
exploration,cross_same_variable,110,22,0110_2.jpg,0022_3.jpg,0
exploration,cross_same_variable,110,39,0110_2.jpg,0039_3.jpg,0
exploration,cross_same_variable,110,71,0110_2.jpg,0071_3.jpg,0
exploration,cross_same_variable,110,105,0110_2.jpg,0105_3.jpg,0
exploration,cross_same_variable,114,114,0114_2.jpg,0114_3.jpg,1
exploration,cross_same_variable,114,142,0114_2.jpg,0142_3.jpg,0
exploration,cross_same_variable,114,146,0114_2.jpg,0146_3.jpg,0
exploration,cross_same_variable,114,178,0114_2.jpg,0178_3.jpg,0
exploration,cross_same_variable,114,234,0114_2.jpg,0234_3.jpg,0
exploration,cross_same_variable,114,235,0114_2.jpg,0235_3.jpg,0
exploration,cross_same_variable,114,6,0114_2.jpg,0006_3.jpg,0
exploration,cross_same_variable,114,25,0114_2.jpg,0025_3.jpg,0
exploration,cross_same_variable,114,40,0114_2.jpg,0040_3.jpg,0
exploration,cross_same_variable,114,74,0114_2.jpg,0074_3.jpg,0
exploration,cross_same_variable,114,106,0114_2.jpg,0106_3.jpg,0
exploration,cross_same_variable,116,116,0116_2.jpg,0116_3.jpg,1
exploration,cross_same_variable,116,146,0116_2.jpg,0146_3.jpg,0
exploration,cross_same_variable,116,147,0116_2.jpg,0147_3.jpg,0
exploration,cross_same_variable,116,179,0116_2.jpg,0179_3.jpg,0
exploration,cross_same_variable,116,235,0116_2.jpg,0235_3.jpg,0
exploration,cross_same_variable,116,237,0116_2.jpg,0237_3.jpg,0
exploration,cross_same_variable,116,7,0116_2.jpg,0007_3.jpg,0
exploration,cross_same_variable,116,26,0116_2.jpg,0026_3.jpg,0
exploration,cross_same_variable,116,42,0116_2.jpg,0042_3.jpg,0
exploration,cross_same_variable,116,75,0116_2.jpg,0075_3.jpg,0
exploration,cross_same_variable,116,107,0116_2.jpg,0107_3.jpg,0
exploration,cross_same_variable,118,118,0118_2.jpg,0118_3.jpg,1
exploration,cross_same_variable,118,147,0118_2.jpg,0147_3.jpg,0
exploration,cross_same_variable,118,148,0118_2.jpg,0148_3.jpg,0
exploration,cross_same_variable,118,180,0118_2.jpg,0180_3.jpg,0
exploration,cross_same_variable,118,237,0118_2.jpg,0237_3.jpg,0
exploration,cross_same_variable,118,239,0118_2.jpg,0239_3.jpg,0
exploration,cross_same_variable,118,8,0118_2.jpg,0008_3.jpg,0
exploration,cross_same_variable,118,27,0118_2.jpg,0027_3.jpg,0
