role,condition,arabic_writer,english_writer,arabic_filename,english_filename,label,cls_cosine,foreground_mean_cosine
exploration,cross_variable_variable,234,234,0234_1.jpg,0234_3.jpg,1,0.6310344338417053,0.8302574157714844
exploration,cross_variable_variable,234,252,0234_1.jpg,0252_3.jpg,0,0.6131458282470703,0.8196349740028381
exploration,cross_variable_variable,234,255,0234_1.jpg,0255_3.jpg,0,0.6345556974411011,0.8296740055084229
exploration,cross_variable_variable,234,3,0234_1.jpg,0003_3.jpg,0,0.4847850799560547,0.7675475478172302
exploration,cross_variable_variable,234,74,0234_1.jpg,0074_3.jpg,0,0.5778878331184387,0.8197929859161377
exploration,cross_variable_variable,234,75,0234_1.jpg,0075_3.jpg,0,0.4073588252067566,0.7629976868629456
exploration,cross_variable_variable,234,130,0234_1.jpg,0130_3.jpg,0,0.4959070682525635,0.7747167348861694
exploration,cross_variable_variable,234,152,0234_1.jpg,0152_3.jpg,0,0.528124213218689,0.7802358269691467
exploration,cross_variable_variable,234,162,0234_1.jpg,0162_3.jpg,0,0.6222128868103027,0.8143924474716187
exploration,cross_variable_variable,234,196,0234_1.jpg,0196_3.jpg,0,0.5393714904785156,0.7719242572784424
exploration,cross_variable_variable,234,228,0234_1.jpg,0228_3.jpg,0,0.667015790939331,0.8540957570075989
exploration,cross_variable_variable,235,235,0235_1.jpg,0235_3.jpg,1,0.6457724571228027,0.8619548082351685
exploration,cross_variable_variable,235,255,0235_1.jpg,0255_3.jpg,0,0.5808343887329102,0.858397364616394
exploration,cross_variable_variable,235,256,0235_1.jpg,0256_3.jpg,0,0.5316318273544312,0.8095153570175171
exploration,cross_variable_variable,235,6,0235_1.jpg,0006_3.jpg,0,0.4908779561519623,0.7965990304946899
exploration,cross_variable_variable,235,75,0235_1.jpg,0075_3.jpg,0,0.42178577184677124,0.8079065084457397
exploration,cross_variable_variable,235,76,0235_1.jpg,0076_3.jpg,0,0.5010534524917603,0.8214060068130493
exploration,cross_variable_variable,235,132,0235_1.jpg,0132_3.jpg,0,0.5593957901000977,0.8218070864677429
exploration,cross_variable_variable,235,153,0235_1.jpg,0153_3.jpg,0,0.6119607090950012,0.8485503792762756
exploration,cross_variable_variable,235,163,0235_1.jpg,0163_3.jpg,0,0.5476539134979248,0.8315162658691406
exploration,cross_variable_variable,235,197,0235_1.jpg,0197_3.jpg,0,0.45890700817108154,0.7589952349662781
exploration,cross_variable_variable,235,229,0235_1.jpg,0229_3.jpg,0,0.5201747417449951,0.8050585985183716
exploration,cross_variable_variable,237,237,0237_1.jpg,0237_3.jpg,1,0.6151127815246582,0.8619955778121948
exploration,cross_variable_variable,237,256,0237_1.jpg,0256_3.jpg,0,0.6037865877151489,0.8472662568092346
exploration,cross_variable_variable,237,260,0237_1.jpg,0260_3.jpg,0,0.6515994668006897,0.8910504579544067
exploration,cross_variable_variable,237,7,0237_1.jpg,0007_3.jpg,0,0.5658148527145386,0.8319318890571594
exploration,cross_variable_variable,237,76,0237_1.jpg,0076_3.jpg,0,0.4879283905029297,0.8143237829208374
exploration,cross_variable_variable,237,77,0237_1.jpg,0077_3.jpg,0,0.5572203397750854,0.813515305519104
exploration,cross_variable_variable,237,133,0237_1.jpg,0133_3.jpg,0,0.5044234395027161,0.8153156042098999
exploration,cross_variable_variable,237,154,0237_1.jpg,0154_3.jpg,0,0.5897868275642395,0.8248461484909058
exploration,cross_variable_variable,237,164,0237_1.jpg,0164_3.jpg,0,0.6154566407203674,0.8536219596862793
exploration,cross_variable_variable,237,198,0237_1.jpg,0198_3.jpg,0,0.538780689239502,0.8407203555107117
exploration,cross_variable_variable,237,231,0237_1.jpg,0231_3.jpg,0,0.5263092517852783,0.832865834236145
exploration,cross_variable_variable,239,239,0239_1.jpg,0239_3.jpg,1,0.6312505602836609,0.8532364368438721
exploration,cross_variable_variable,239,260,0239_1.jpg,0260_3.jpg,0,0.6506761312484741,0.8441607356071472
exploration,cross_variable_variable,239,261,0239_1.jpg,0261_3.jpg,0,0.6286007165908813,0.8466108441352844
exploration,cross_variable_variable,239,8,0239_1.jpg,0008_3.jpg,0,0.6027061343193054,0.843535304069519
exploration,cross_variable_variable,239,77,0239_1.jpg,0077_3.jpg,0,0.6296266913414001,0.8414144515991211
exploration,cross_variable_variable,239,78,0239_1.jpg,0078_3.jpg,0,0.6802922487258911,0.8697441816329956
exploration,cross_variable_variable,239,134,0239_1.jpg,0134_3.jpg,0,0.5433745384216309,0.8448560237884521
exploration,cross_variable_variable,239,155,0239_1.jpg,0155_3.jpg,0,0.6225202083587646,0.8457559943199158
exploration,cross_variable_variable,239,167,0239_1.jpg,0167_3.jpg,0,0.6003725528717041,0.8219469785690308
exploration,cross_variable_variable,239,199,0239_1.jpg,0199_3.jpg,0,0.5836418867111206,0.8436719179153442
exploration,cross_variable_variable,239,232,0239_1.jpg,0232_3.jpg,0,0.6675163507461548,0.879734992980957
exploration,cross_variable_variable,240,240,0240_1.jpg,0240_3.jpg,1,0.6016860604286194,0.8214601874351501
exploration,cross_variable_variable,240,261,0240_1.jpg,0261_3.jpg,0,0.5576762557029724,0.7919914722442627
exploration,cross_variable_variable,240,262,0240_1.jpg,0262_3.jpg,0,0.6378031373023987,0.8251009583473206
exploration,cross_variable_variable,240,11,0240_1.jpg,0011_3.jpg,0,0.588088870048523,0.8127566576004028
exploration,cross_variable_variable,240,78,0240_1.jpg,0078_3.jpg,0,0.633112907409668,0.8369842767715454
exploration,cross_variable_variable,240,79,0240_1.jpg,0079_3.jpg,0,0.5736048817634583,0.7971826791763306
exploration,cross_variable_variable,240,135,0240_1.jpg,0135_3.jpg,0,0.5744118690490723,0.8332989811897278
exploration,cross_variable_variable,240,156,0240_1.jpg,0156_3.jpg,0,0.5708739757537842,0.8264431953430176
exploration,cross_variable_variable,240,168,0240_1.jpg,0168_3.jpg,0,0.5928241610527039,0.8036676645278931
exploration,cross_variable_variable,240,200,0240_1.jpg,0200_3.jpg,0,0.6113594770431519,0.8474429845809937
exploration,cross_variable_variable,240,234,0240_1.jpg,0234_3.jpg,0,0.5930094718933105,0.8368792533874512
exploration,cross_variable_variable,241,241,0241_1.jpg,0241_3.jpg,1,0.575623631477356,0.7934832572937012
exploration,cross_variable_variable,241,262,0241_1.jpg,0262_3.jpg,0,0.567827582359314,0.8089904189109802
exploration,cross_variable_variable,241,263,0241_1.jpg,0263_3.jpg,0,0.5374772548675537,0.8029826879501343
exploration,cross_variable_variable,241,12,0241_1.jpg,0012_3.jpg,0,0.5103131532669067,0.7776554822921753
exploration,cross_variable_variable,241,79,0241_1.jpg,0079_3.jpg,0,0.5234752893447876,0.777458667755127
exploration,cross_variable_variable,241,81,0241_1.jpg,0081_3.jpg,0,0.5153073072433472,0.7829089164733887
exploration,cross_variable_variable,241,138,0241_1.jpg,0138_3.jpg,0,0.5123988389968872,0.7671234607696533
exploration,cross_variable_variable,241,157,0241_1.jpg,0157_3.jpg,0,0.4906424283981323,0.7544234991073608
exploration,cross_variable_variable,241,169,0241_1.jpg,0169_3.jpg,0,0.5305935144424438,0.801790714263916
exploration,cross_variable_variable,241,201,0241_1.jpg,0201_3.jpg,0,0.5453782081604004,0.7928450107574463
exploration,cross_variable_variable,241,235,0241_1.jpg,0235_3.jpg,0,0.5234077572822571,0.8104968070983887
exploration,cross_variable_variable,242,242,0242_1.jpg,0242_3.jpg,1,0.7651020288467407,0.8943823575973511
exploration,cross_variable_variable,242,263,0242_1.jpg,0263_3.jpg,0,0.6632990837097168,0.8583722114562988
exploration,cross_variable_variable,242,264,0242_1.jpg,0264_3.jpg,0,0.7112808227539062,0.8526889085769653
exploration,cross_variable_variable,242,15,0242_1.jpg,0015_3.jpg,0,0.6579923033714294,0.885595440864563
exploration,cross_variable_variable,242,81,0242_1.jpg,0081_3.jpg,0,0.616707444190979,0.8437410593032837
exploration,cross_variable_variable,242,83,0242_1.jpg,0083_3.jpg,0,0.665960967540741,0.8736127614974976
exploration,cross_variable_variable,242,140,0242_1.jpg,0140_3.jpg,0,0.71556156873703,0.8853316903114319
exploration,cross_variable_variable,242,158,0242_1.jpg,0158_3.jpg,0,0.7188560962677002,0.9032337069511414
exploration,cross_variable_variable,242,171,0242_1.jpg,0171_3.jpg,0,0.5689487457275391,0.8302580118179321
exploration,cross_variable_variable,242,203,0242_1.jpg,0203_3.jpg,0,0.7303249835968018,0.8896830081939697
exploration,cross_variable_variable,242,237,0242_1.jpg,0237_3.jpg,0,0.6068804860115051,0.815143346786499
exploration,cross_variable_variable,243,243,0243_1.jpg,0243_3.jpg,1,0.6422492265701294,0.8574291467666626
exploration,cross_variable_variable,243,264,0243_1.jpg,0264_3.jpg,0,0.574952244758606,0.8206093311309814
exploration,cross_variable_variable,243,265,0243_1.jpg,0265_3.jpg,0,0.628538191318512,0.8381479978561401
exploration,cross_variable_variable,243,18,0243_1.jpg,0018_3.jpg,0,0.5186505317687988,0.7744120359420776
exploration,cross_variable_variable,243,83,0243_1.jpg,0083_3.jpg,0,0.587388813495636,0.8294886946678162
exploration,cross_variable_variable,243,85,0243_1.jpg,0085_3.jpg,0,0.6024062037467957,0.819052517414093
exploration,cross_variable_variable,243,142,0243_1.jpg,0142_3.jpg,0,0.5565968751907349,0.8017129898071289
exploration,cross_variable_variable,243,159,0243_1.jpg,0159_3.jpg,0,0.5599316358566284,0.7916288375854492
exploration,cross_variable_variable,243,172,0243_1.jpg,0172_3.jpg,0,0.6483153104782104,0.8571153283119202
exploration,cross_variable_variable,243,204,0243_1.jpg,0204_3.jpg,0,0.6574863791465759,0.8409655094146729
exploration,cross_variable_variable,243,239,0243_1.jpg,0239_3.jpg,0,0.543542206287384,0.8003847599029541
exploration,cross_variable_variable,244,244,0244_1.jpg,0244_3.jpg,1,0.4603933095932007,0.7911720871925354
exploration,cross_variable_variable,244,265,0244_1.jpg,0265_3.jpg,0,0.4259771704673767,0.7550607919692993
exploration,cross_variable_variable,244,266,0244_1.jpg,0266_3.jpg,0,0.5127765536308289,0.8134114146232605
exploration,cross_variable_variable,244,19,0244_1.jpg,0019_3.jpg,0,0.44441458582878113,0.774774968624115
exploration,cross_variable_variable,244,85,0244_1.jpg,0085_3.jpg,0,0.48367840051651,0.7655428647994995
exploration,cross_variable_variable,244,86,0244_1.jpg,0086_3.jpg,0,0.43737637996673584,0.7939871549606323
exploration,cross_variable_variable,244,146,0244_1.jpg,0146_3.jpg,0,0.4906767010688782,0.7888273000717163
exploration,cross_variable_variable,244,161,0244_1.jpg,0161_3.jpg,0,0.47811055183410645,0.822635293006897
exploration,cross_variable_variable,244,178,0244_1.jpg,0178_3.jpg,0,0.47828054428100586,0.814302921295166
exploration,cross_variable_variable,244,206,0244_1.jpg,0206_3.jpg,0,0.4330517053604126,0.7866511940956116
exploration,cross_variable_variable,244,240,0244_1.jpg,0240_3.jpg,0,0.4829510450363159,0.7971723079681396
exploration,cross_variable_variable,245,245,0245_1.jpg,0245_3.jpg,1,0.5107489824295044,0.7938899993896484
exploration,cross_variable_variable,245,266,0245_1.jpg,0266_3.jpg,0,0.5859050750732422,0.8110293745994568
exploration,cross_variable_variable,245,267,0245_1.jpg,0267_3.jpg,0,0.5497106313705444,0.8036661148071289
exploration,cross_variable_variable,245,20,0245_1.jpg,0020_3.jpg,0,0.5631066560745239,0.8107286691665649
exploration,cross_variable_variable,245,86,0245_1.jpg,0086_3.jpg,0,0.5024445056915283,0.8165350556373596
exploration,cross_variable_variable,245,87,0245_1.jpg,0087_3.jpg,0,0.5078607797622681,0.8218051195144653
exploration,cross_variable_variable,245,147,0245_1.jpg,0147_3.jpg,0,0.543856680393219,0.803398847579956
exploration,cross_variable_variable,245,162,0245_1.jpg,0162_3.jpg,0,0.595778226852417,0.8206624984741211
exploration,cross_variable_variable,245,179,0245_1.jpg,0179_3.jpg,0,0.5522558093070984,0.790073812007904
exploration,cross_variable_variable,245,207,0245_1.jpg,0207_3.jpg,0,0.5701163411140442,0.8010985255241394
exploration,cross_variable_variable,245,241,0245_1.jpg,0241_3.jpg,0,0.6089204549789429,0.8067384362220764
exploration,cross_variable_variable,246,246,0246_1.jpg,0246_3.jpg,1,0.679538369178772,0.8807940483093262
exploration,cross_variable_variable,246,267,0246_1.jpg,0267_3.jpg,0,0.5729548931121826,0.8537240624427795
exploration,cross_variable_variable,246,271,0246_1.jpg,0271_3.jpg,0,0.6095231771469116,0.8601891994476318
exploration,cross_variable_variable,246,21,0246_1.jpg,0021_3.jpg,0,0.618829607963562,0.8431719541549683
exploration,cross_variable_variable,246,87,0246_1.jpg,0087_3.jpg,0,0.46779975295066833,0.8090739846229553
exploration,cross_variable_variable,246,89,0246_1.jpg,0089_3.jpg,0,0.591252863407135,0.8366701602935791
exploration,cross_variable_variable,246,148,0246_1.jpg,0148_3.jpg,0,0.6637515425682068,0.8622020483016968
exploration,cross_variable_variable,246,163,0246_1.jpg,0163_3.jpg,0,0.5773540735244751,0.8415261507034302
exploration,cross_variable_variable,246,180,0246_1.jpg,0180_3.jpg,0,0.6122216582298279,0.8589091300964355
exploration,cross_variable_variable,246,208,0246_1.jpg,0208_3.jpg,0,0.5061790347099304,0.7837113738059998
exploration,cross_variable_variable,246,242,0246_1.jpg,0242_3.jpg,0,0.5872055292129517,0.8391254544258118
exploration,cross_variable_variable,247,247,0247_1.jpg,0247_3.jpg,1,0.5652814507484436,0.8610403537750244
exploration,cross_variable_variable,247,271,0247_1.jpg,0271_3.jpg,0,0.5157999396324158,0.8340973258018494
exploration,cross_variable_variable,247,272,0247_1.jpg,0272_3.jpg,0,0.5938761234283447,0.8614361882209778
exploration,cross_variable_variable,247,22,0247_1.jpg,0022_3.jpg,0,0.5860340595245361,0.8475358486175537
exploration,cross_variable_variable,247,89,0247_1.jpg,0089_3.jpg,0,0.5959705114364624,0.8434499502182007
exploration,cross_variable_variable,247,90,0247_1.jpg,0090_3.jpg,0,0.5122922658920288,0.8238182067871094
exploration,cross_variable_variable,247,152,0247_1.jpg,0152_3.jpg,0,0.5954364538192749,0.8471744060516357
exploration,cross_variable_variable,247,164,0247_1.jpg,0164_3.jpg,0,0.5733566284179688,0.8445588946342468
exploration,cross_variable_variable,247,181,0247_1.jpg,0181_3.jpg,0,0.5225493907928467,0.8270279765129089
exploration,cross_variable_variable,247,209,0247_1.jpg,0209_3.jpg,0,0.618901252746582,0.8510645627975464
exploration,cross_variable_variable,247,243,0247_1.jpg,0243_3.jpg,0,0.5331864356994629,0.8398361802101135
exploration,cross_variable_variable,248,248,0248_1.jpg,0248_3.jpg,1,0.5829892158508301,0.8454655408859253
exploration,cross_variable_variable,248,272,0248_1.jpg,0272_3.jpg,0,0.6930518746376038,0.8746632933616638
exploration,cross_variable_variable,248,273,0248_1.jpg,0273_3.jpg,0,0.5878121852874756,0.8298159241676331
exploration,cross_variable_variable,248,25,0248_1.jpg,0025_3.jpg,0,0.4506058692932129,0.76090407371521
exploration,cross_variable_variable,248,90,0248_1.jpg,0090_3.jpg,0,0.5653334856033325,0.8232495784759521
exploration,cross_variable_variable,248,91,0248_1.jpg,0091_3.jpg,0,0.5846801400184631,0.8391806483268738
exploration,cross_variable_variable,248,153,0248_1.jpg,0153_3.jpg,0,0.6472325325012207,0.8549305200576782
exploration,cross_variable_variable,248,167,0248_1.jpg,0167_3.jpg,0,0.5348587036132812,0.8040611147880554
exploration,cross_variable_variable,248,183,0248_1.jpg,0183_3.jpg,0,0.6513499021530151,0.8416528701782227
exploration,cross_variable_variable,248,211,0248_1.jpg,0211_3.jpg,0,0.6035118103027344,0.8382000923156738
exploration,cross_variable_variable,248,244,0248_1.jpg,0244_3.jpg,0,0.4549846649169922,0.774329662322998
exploration,cross_variable_variable,249,249,0249_1.jpg,0249_3.jpg,1,0.642988920211792,0.8508933186531067
exploration,cross_variable_variable,249,273,0249_1.jpg,0273_3.jpg,0,0.5791215300559998,0.8367341756820679
exploration,cross_variable_variable,249,274,0249_1.jpg,0274_3.jpg,0,0.5899971723556519,0.8671771883964539
exploration,cross_variable_variable,249,26,0249_1.jpg,0026_3.jpg,0,0.6249281167984009,0.8539705276489258
exploration,cross_variable_variable,249,91,0249_1.jpg,0091_3.jpg,0,0.6162655353546143,0.8663582801818848
exploration,cross_variable_variable,249,92,0249_1.jpg,0092_3.jpg,0,0.6225864887237549,0.8442471027374268
exploration,cross_variable_variable,249,154,0249_1.jpg,0154_3.jpg,0,0.7153298854827881,0.8945357799530029
exploration,cross_variable_variable,249,168,0249_1.jpg,0168_3.jpg,0,0.6568684577941895,0.8944847583770752
exploration,cross_variable_variable,249,185,0249_1.jpg,0185_3.jpg,0,0.577851414680481,0.8246175050735474
exploration,cross_variable_variable,249,212,0249_1.jpg,0212_3.jpg,0,0.5489193201065063,0.8053950071334839
exploration,cross_variable_variable,249,245,0249_1.jpg,0245_3.jpg,0,0.5553395748138428,0.8483550548553467
exploration,cross_variable_variable,250,250,0250_1.jpg,0250_3.jpg,1,0.6214683651924133,0.8516891598701477
exploration,cross_variable_variable,250,274,0250_1.jpg,0274_3.jpg,0,0.5732251405715942,0.8318029046058655
exploration,cross_variable_variable,250,276,0250_1.jpg,0276_3.jpg,0,0.5971300601959229,0.8490006923675537
exploration,cross_variable_variable,250,27,0250_1.jpg,0027_3.jpg,0,0.6128371953964233,0.8346220850944519
exploration,cross_variable_variable,250,92,0250_1.jpg,0092_3.jpg,0,0.646616518497467,0.8614088296890259
exploration,cross_variable_variable,250,93,0250_1.jpg,0093_3.jpg,0,0.6467278003692627,0.8689520359039307
exploration,cross_variable_variable,250,155,0250_1.jpg,0155_3.jpg,0,0.5631216168403625,0.8234243988990784
exploration,cross_variable_variable,250,169,0250_1.jpg,0169_3.jpg,0,0.5763145685195923,0.8321415781974792
exploration,cross_variable_variable,250,188,0250_1.jpg,0188_3.jpg,0,0.548160195350647,0.7974178791046143
exploration,cross_variable_variable,250,213,0250_1.jpg,0213_3.jpg,0,0.5521227121353149,0.8217185735702515
exploration,cross_variable_variable,250,246,0250_1.jpg,0246_3.jpg,0,0.6605649590492249,0.8765325546264648
exploration,cross_variable_variable,251,251,0251_1.jpg,0251_3.jpg,1,0.4917398691177368,0.7895749807357788
exploration,cross_variable_variable,251,276,0251_1.jpg,0276_3.jpg,0,0.5253078937530518,0.8018728494644165
exploration,cross_variable_variable,251,279,0251_1.jpg,0279_3.jpg,0,0.49738290905952454,0.767742395401001
exploration,cross_variable_variable,251,29,0251_1.jpg,0029_3.jpg,0,0.4793826937675476,0.7757626175880432
exploration,cross_variable_variable,251,93,0251_1.jpg,0093_3.jpg,0,0.5423129796981812,0.7833759784698486
exploration,cross_variable_variable,251,94,0251_1.jpg,0094_3.jpg,0,0.4396447539329529,0.7772023677825928
exploration,cross_variable_variable,251,156,0251_1.jpg,0156_3.jpg,0,0.47261908650398254,0.7894258499145508
exploration,cross_variable_variable,251,171,0251_1.jpg,0171_3.jpg,0,0.44759947061538696,0.7606860399246216
exploration,cross_variable_variable,251,189,0251_1.jpg,0189_3.jpg,0,0.4572697579860687,0.7318023443222046
exploration,cross_variable_variable,251,214,0251_1.jpg,0214_3.jpg,0,0.5081959962844849,0.7809304594993591
exploration,cross_variable_variable,251,247,0251_1.jpg,0247_3.jpg,0,0.584735631942749,0.8113508224487305
exploration,cross_variable_variable,252,252,0252_1.jpg,0252_3.jpg,1,0.7123561501502991,0.8629822731018066
exploration,cross_variable_variable,252,279,0252_1.jpg,0279_3.jpg,0,0.5508610010147095,0.7862150073051453
exploration,cross_variable_variable,252,281,0252_1.jpg,0281_3.jpg,0,0.5522382259368896,0.8087793588638306
exploration,cross_variable_variable,252,30,0252_1.jpg,0030_3.jpg,0,0.5441872477531433,0.7838812470436096
exploration,cross_variable_variable,252,94,0252_1.jpg,0094_3.jpg,0,0.4912664592266083,0.7974437475204468
exploration,cross_variable_variable,252,96,0252_1.jpg,0096_3.jpg,0,0.5912454128265381,0.7918323278427124
exploration,cross_variable_variable,252,157,0252_1.jpg,0157_3.jpg,0,0.44625648856163025,0.7338970899581909
exploration,cross_variable_variable,252,172,0252_1.jpg,0172_3.jpg,0,0.6361421346664429,0.8481685519218445
exploration,cross_variable_variable,252,191,0252_1.jpg,0191_3.jpg,0,0.6003364324569702,0.8201155066490173
exploration,cross_variable_variable,252,216,0252_1.jpg,0216_3.jpg,0,0.6203232407569885,0.8322641849517822
exploration,cross_variable_variable,252,248,0252_1.jpg,0248_3.jpg,0,0.5867042541503906,0.8145388960838318
exploration,cross_variable_variable,255,255,0255_1.jpg,0255_3.jpg,1,0.5313411951065063,0.8390223979949951
exploration,cross_variable_variable,255,281,0255_1.jpg,0281_3.jpg,0,0.5778910517692566,0.8259643316268921
exploration,cross_variable_variable,255,282,0255_1.jpg,0282_3.jpg,0,0.54044109582901,0.8096596598625183
exploration,cross_variable_variable,255,31,0255_1.jpg,0031_3.jpg,0,0.4932072162628174,0.8029855489730835
exploration,cross_variable_variable,255,96,0255_1.jpg,0096_3.jpg,0,0.5067222118377686,0.8009212613105774
exploration,cross_variable_variable,255,97,0255_1.jpg,0097_3.jpg,0,0.5884959101676941,0.8328298330307007
exploration,cross_variable_variable,255,158,0255_1.jpg,0158_3.jpg,0,0.6173529624938965,0.879313051700592
exploration,cross_variable_variable,255,178,0255_1.jpg,0178_3.jpg,0,0.5697963237762451,0.8446756601333618
exploration,cross_variable_variable,255,192,0255_1.jpg,0192_3.jpg,0,0.5625845193862915,0.8397091627120972
exploration,cross_variable_variable,255,219,0255_1.jpg,0219_3.jpg,0,0.5162516832351685,0.822693943977356
exploration,cross_variable_variable,255,249,0255_1.jpg,0249_3.jpg,0,0.547418475151062,0.8069002628326416
exploration,cross_variable_variable,256,256,0256_1.jpg,0256_3.jpg,1,0.5504580736160278,0.7823373079299927
exploration,cross_variable_variable,256,282,0256_1.jpg,0282_3.jpg,0,0.5336126685142517,0.7527490258216858
exploration,cross_variable_variable,256,1,0256_1.jpg,0001_3.jpg,0,0.5194056034088135,0.7683337926864624
exploration,cross_variable_variable,256,35,0256_1.jpg,0035_3.jpg,0,0.566653311252594,0.7903961539268494
exploration,cross_variable_variable,256,97,0256_1.jpg,0097_3.jpg,0,0.5175397396087646,0.7748290300369263
exploration,cross_variable_variable,256,98,0256_1.jpg,0098_3.jpg,0,0.5400390028953552,0.767662763595581
exploration,cross_variable_variable,256,159,0256_1.jpg,0159_3.jpg,0,0.5042344331741333,0.7293308973312378
exploration,cross_variable_variable,256,179,0256_1.jpg,0179_3.jpg,0,0.5508294701576233,0.7703574895858765
exploration,cross_variable_variable,256,196,0256_1.jpg,0196_3.jpg,0,0.480401873588562,0.7179532051086426
exploration,cross_variable_variable,256,220,0256_1.jpg,0220_3.jpg,0,0.4926961660385132,0.750440239906311
exploration,cross_variable_variable,256,250,0256_1.jpg,0250_3.jpg,0,0.5266757011413574,0.7525785565376282
exploration,cross_variable_variable,260,260,0260_1.jpg,0260_3.jpg,1,0.6016291975975037,0.8350520133972168
exploration,cross_variable_variable,260,1,0260_1.jpg,0001_3.jpg,0,0.522577166557312,0.8021854162216187
exploration,cross_variable_variable,260,2,0260_1.jpg,0002_3.jpg,0,0.5337774753570557,0.805997371673584
exploration,cross_variable_variable,260,38,0260_1.jpg,0038_3.jpg,0,0.5478009581565857,0.8046736717224121
exploration,cross_variable_variable,260,98,0260_1.jpg,0098_3.jpg,0,0.521513044834137,0.7876002788543701
exploration,cross_variable_variable,260,100,0260_1.jpg,0100_3.jpg,0,0.4526959955692291,0.7403162717819214
exploration,cross_variable_variable,260,161,0260_1.jpg,0161_3.jpg,0,0.4957593083381653,0.8063899278640747
exploration,cross_variable_variable,260,180,0260_1.jpg,0180_3.jpg,0,0.5412478446960449,0.8070787787437439
exploration,cross_variable_variable,260,197,0260_1.jpg,0197_3.jpg,0,0.4473181962966919,0.7215059995651245
exploration,cross_variable_variable,260,221,0260_1.jpg,0221_3.jpg,0,0.5977908372879028,0.7934419512748718
exploration,cross_variable_variable,260,251,0260_1.jpg,0251_3.jpg,0,0.49275660514831543,0.7957719564437866
exploration,cross_variable_variable,261,261,0261_1.jpg,0261_3.jpg,1,0.5925381183624268,0.8227084279060364
exploration,cross_variable_variable,261,2,0261_1.jpg,0002_3.jpg,0,0.5836545825004578,0.8323475122451782
exploration,cross_variable_variable,261,3,0261_1.jpg,0003_3.jpg,0,0.5585945248603821,0.8157129883766174
exploration,cross_variable_variable,261,39,0261_1.jpg,0039_3.jpg,0,0.653389573097229,0.8476121425628662
exploration,cross_variable_variable,261,100,0261_1.jpg,0100_3.jpg,0,0.5092222690582275,0.7765087485313416
exploration,cross_variable_variable,261,101,0261_1.jpg,0101_3.jpg,0,0.5912002325057983,0.8343012928962708
exploration,cross_variable_variable,261,162,0261_1.jpg,0162_3.jpg,0,0.6324969530105591,0.8500142097473145
exploration,cross_variable_variable,261,181,0261_1.jpg,0181_3.jpg,0,0.5569489598274231,0.8198211193084717
exploration,cross_variable_variable,261,198,0261_1.jpg,0198_3.jpg,0,0.5491632223129272,0.8144813776016235
exploration,cross_variable_variable,261,223,0261_1.jpg,0223_3.jpg,0,0.531181812286377,0.7973710298538208
exploration,cross_variable_variable,261,252,0261_1.jpg,0252_3.jpg,0,0.6855162382125854,0.8656702041625977
exploration,cross_variable_variable,262,262,0262_1.jpg,0262_3.jpg,1,0.5992203950881958,0.8201227188110352
exploration,cross_variable_variable,262,3,0262_1.jpg,0003_3.jpg,0,0.4802347719669342,0.7746341824531555
exploration,cross_variable_variable,262,6,0262_1.jpg,0006_3.jpg,0,0.49274566769599915,0.7868497371673584
exploration,cross_variable_variable,262,40,0262_1.jpg,0040_3.jpg,0,0.5499138832092285,0.8097357749938965
exploration,cross_variable_variable,262,101,0262_1.jpg,0101_3.jpg,0,0.5119916200637817,0.7989006042480469
exploration,cross_variable_variable,262,103,0262_1.jpg,0103_3.jpg,0,0.530444860458374,0.7879235744476318
exploration,cross_variable_variable,262,163,0262_1.jpg,0163_3.jpg,0,0.5303025245666504,0.8171038627624512
exploration,cross_variable_variable,262,183,0262_1.jpg,0183_3.jpg,0,0.5576697587966919,0.7913793921470642
exploration,cross_variable_variable,262,199,0262_1.jpg,0199_3.jpg,0,0.5500074625015259,0.79971843957901
exploration,cross_variable_variable,262,224,0262_1.jpg,0224_3.jpg,0,0.5355955362319946,0.8207952976226807
exploration,cross_variable_variable,262,255,0262_1.jpg,0255_3.jpg,0,0.5379419922828674,0.8168534636497498
exploration,cross_variable_variable,263,263,0263_1.jpg,0263_3.jpg,1,0.608678936958313,0.8212310075759888
exploration,cross_variable_variable,263,6,0263_1.jpg,0006_3.jpg,0,0.5720504522323608,0.8025442361831665
exploration,cross_variable_variable,263,7,0263_1.jpg,0007_3.jpg,0,0.6245707273483276,0.8466019630432129
exploration,cross_variable_variable,263,42,0263_1.jpg,0042_3.jpg,0,0.5860141515731812,0.8326125144958496
exploration,cross_variable_variable,263,103,0263_1.jpg,0103_3.jpg,0,0.5877820253372192,0.8103903532028198
exploration,cross_variable_variable,263,104,0263_1.jpg,0104_3.jpg,0,0.5517228245735168,0.8088855743408203
exploration,cross_variable_variable,263,164,0263_1.jpg,0164_3.jpg,0,0.6486172676086426,0.8227230310440063
exploration,cross_variable_variable,263,185,0263_1.jpg,0185_3.jpg,0,0.6220696568489075,0.8203521966934204
exploration,cross_variable_variable,263,200,0263_1.jpg,0200_3.jpg,0,0.5765178203582764,0.8357865214347839
exploration,cross_variable_variable,263,225,0263_1.jpg,0225_3.jpg,0,0.6413832306861877,0.8147019147872925
exploration,cross_variable_variable,263,256,0263_1.jpg,0256_3.jpg,0,0.6381399035453796,0.8373560309410095
exploration,cross_variable_variable,264,264,0264_1.jpg,0264_3.jpg,1,0.6305726766586304,0.8626524806022644
