filename,relative_path,writer_id,page_id,width,height,orientation,aspect_ratio,format,mode,file_size_bytes,sha256
0118_1.jpg,extracted/images/0118_1.jpg,118,1,2471,3395,portrait,0.727835,JPEG,RGB,659186,71c9efc7c9972af3de9aaecf2f3489013b463ea398cf251a57fe3e63cec3c29f
0118_2.jpg,extracted/images/0118_2.jpg,118,2,2471,3395,portrait,0.727835,JPEG,RGB,1404723,e9220baf2b7a611e789248dfde585ca94a20d97bd5e439632b8e49cb8ec00e31
0118_3.jpg,extracted/images/0118_3.jpg,118,3,2465,3377,portrait,0.729938,JPEG,RGB,921646,dfc95f3804e39149183c7500f641aebb8b5585cb15161ab9fb4ecb5c30b00aad
0118_4.jpg,extracted/images/0118_4.jpg,118,4,2465,3377,portrait,0.729938,JPEG,RGB,1531884,8e530ebf7e579c43145f1acd0605c8462fa1094994bfcf9e5ef910c6cb3cfae1
0119_1.jpg,extracted/images/0119_1.jpg,119,1,2465,3377,portrait,0.729938,JPEG,RGB,932066,f7bdc400f8934be342025ea9085eb0f1efe233526e89121ed8656eb36defddfe
0119_2.jpg,extracted/images/0119_2.jpg,119,2,2465,3377,portrait,0.729938,JPEG,RGB,1495839,039fe71eba0ad5ca0037087d6b5817c44996f5b5782929896f1e2cb114850d0f
0119_3.jpg,extracted/images/0119_3.jpg,119,3,2471,3383,portrait,0.730417,JPEG,RGB,2045207,69e1e1be9430188e2df2860aab966bc7d94a1cb48aee1fd03a194f1a0f742818
0119_4.jpg,extracted/images/0119_4.jpg,119,4,2465,3377,portrait,0.729938,JPEG,RGB,2115293,e12607c7c94db5e73d77ab6d11b0b0cd7dc172d0a0e196e551e338897d589de7
0120_1.jpg,extracted/images/0120_1.jpg,120,1,2465,3359,portrait,0.733849,JPEG,RGB,650594,3c8134d5aed32f1f58cc358873de98f598d67a80f3da27be6d18dd05521e9db2
0120_2.jpg,extracted/images/0120_2.jpg,120,2,2465,3353,portrait,0.735163,JPEG,RGB,793098,a014e5c713bdc7fa5a92129e18fa9d28dc0d80bc57b6ef989de8055c74de5f46
0120_3.jpg,extracted/images/0120_3.jpg,120,3,2471,3359,portrait,0.735636,JPEG,RGB,1251726,959bff5bcfa4c606ad14255433f434362423a7e6de47adf653ed582c6329de7e
0120_4.jpg,extracted/images/0120_4.jpg,120,4,2465,3353,portrait,0.735163,JPEG,RGB,1599161,4844ff14768f78a9e71318acd67ac0591b7f0eeda9cfb99a77990e21178120cc
0121_1.jpg,extracted/images/0121_1.jpg,121,1,2477,3383,portrait,0.73219,JPEG,RGB,731457,8a1e7a1f770cb7a6a25a62e87f1f767b61dcd332fe94f1e90610254aab2163ef
0121_2.jpg,extracted/images/0121_2.jpg,121,2,2477,3377,portrait,0.733491,JPEG,RGB,1011529,e56b0915acca9d2cdc03d97323ac86b54ffee2fa2ae615823ca28152bafd9d8a
0121_3.jpg,extracted/images/0121_3.jpg,121,3,2477,3371,portrait,0.734797,JPEG,RGB,918333,73d4cd7e1df1c11e3e2d80d8bb27cf2c3f7ad9ccb74275d026e18bf1d95b888d
0121_4.jpg,extracted/images/0121_4.jpg,121,4,2483,3371,portrait,0.736577,JPEG,RGB,1572988,96befa05132c22d07cc9cf8d94d4b5b7a0d73d7b448cd7eaeebe8b124cafe867
0122_1.jpg,extracted/images/0122_1.jpg,122,1,2471,3371,portrait,0.733017,JPEG,RGB,594506,08763e12c219d86454217db2dc371d396d337639bcf79a6b3fe23297973d494f
0122_2.jpg,extracted/images/0122_2.jpg,122,2,2477,3383,portrait,0.73219,JPEG,RGB,1330959,9ec2b7fd0fb8f0506803f8fc309b6d515e8750576c56d19545795f832add2bcd
0122_3.jpg,extracted/images/0122_3.jpg,122,3,2471,3377,portrait,0.731715,JPEG,RGB,1046816,99515d76f0bb8508dc894b82c32451f5e7dcf3a76f84b8cb949fa90e1e2faff5
0122_4.jpg,extracted/images/0122_4.jpg,122,4,2471,3365,portrait,0.734324,JPEG,RGB,1425570,64afd846793f1109fa8269b025fba1d51cc70f8236c39488271c92fedda6bfa1
0123_1.jpg,extracted/images/0123_1.jpg,123,1,2465,3389,portrait,0.727353,JPEG,RGB,1302641,0199b663772cacab9048d0726dbdc8981c4449ca99b9fa9d7ea6bcbe05be476b
0123_2.jpg,extracted/images/0123_2.jpg,123,2,2471,3371,portrait,0.733017,JPEG,RGB,1261362,ea00c965c5bab63a09ef0ff5aaa48bf5de3d50d2d2a973ac77492e8972e7e2b0
0123_3.jpg,extracted/images/0123_3.jpg,123,3,2459,3377,portrait,0.728161,JPEG,RGB,1783365,295e2a9172d5e1da0bf26bf40d515ae801b2f6ee73ef61e134dbd5b7b3037c1d
0123_4.jpg,extracted/images/0123_4.jpg,123,4,2459,3371,portrait,0.729457,JPEG,RGB,2215318,5f00e4192eecc90144e2d2bd8f53c1f3f7ad64eee4ee7e35f95b7236d880f023
0124_1.jpg,extracted/images/0124_1.jpg,124,1,2465,3365,portrait,0.732541,JPEG,RGB,820381,09a867f676d14be18bee76ecaab1a174a255c50146323386cff7108ef1b35dd6
0124_2.jpg,extracted/images/0124_2.jpg,124,2,2477,3365,portrait,0.736107,JPEG,RGB,1198387,4c809d5af0ae0930d328160405d13305ba7bc2b9746fd457d9065e1bcf58bf5f
0124_3.jpg,extracted/images/0124_3.jpg,124,3,2465,3353,portrait,0.735163,JPEG,RGB,746479,efe300d64b16610b6c3e150b6dfbff3247d17926f3e725830c3f7607e650f3c2
0124_4.jpg,extracted/images/0124_4.jpg,124,4,2459,3353,portrait,0.733373,JPEG,RGB,1637366,1cbe860ba7c80f9745e933a5131977698b8cee98687d4c48e7cfb0fd6a825a05
0125_1.jpg,extracted/images/0125_1.jpg,125,1,2465,3365,portrait,0.732541,JPEG,RGB,899358,e2e735d3402a59278bcacbb34ad21da442c12f3d81c9a8929827e2ff57234e12
0125_2.jpg,extracted/images/0125_2.jpg,125,2,2465,3371,portrait,0.731237,JPEG,RGB,1139636,4b6a0e8f98cbccf27a0feb167d06552e7ab756ead2ec6c258ed842a7aa9c6021
0125_3.jpg,extracted/images/0125_3.jpg,125,3,2465,3377,portrait,0.729938,JPEG,RGB,1270423,79d7f9a0c9d68d105e40c048299f6f9f985bd881b186b13cd99afa27b686a215
0125_4.jpg,extracted/images/0125_4.jpg,125,4,2459,3371,portrait,0.729457,JPEG,RGB,1525444,2f4161b02c078b95c531691b47c8e91c25dafa0f78fde8c3ba250c77348a71d0
0126_1.jpg,extracted/images/0126_1.jpg,126,1,2465,3377,portrait,0.729938,JPEG,RGB,1113187,79f86981d82a1602fe7d5155539ae9a5b5c667de78a70e8b4165e10bb6ae8c2a
0126_2.jpg,extracted/images/0126_2.jpg,126,2,2471,3377,portrait,0.731715,JPEG,RGB,1343327,d7ff4b0bb451956223c34114e6e0a98cb72ba92ba4a4527a9d6ce904a574f2d0
0126_3.jpg,extracted/images/0126_3.jpg,126,3,2471,3365,portrait,0.734324,JPEG,RGB,937050,01e6e91e11ba8b1576e0d2f85ce0e38fa76cc3a9d0a02746c368a34f76a599a5
0126_4.jpg,extracted/images/0126_4.jpg,126,4,2465,3371,portrait,0.731237,JPEG,RGB,1759824,f07dc7fd93d831a1bea88b357f2963e2a0a01012df1263dddc27784abc4bfeb3
0127_1.jpg,extracted/images/0127_1.jpg,127,1,2465,3377,portrait,0.729938,JPEG,RGB,488622,93a9abb2d89caa51ac96aaeb6c3d62c4dc61165c083c0e95930dc63693094b7f
0127_2.jpg,extracted/images/0127_2.jpg,127,2,2465,3383,portrait,0.728643,JPEG,RGB,917026,12f80ea4c26aaaad10ffd489662f1a41934e341782d14b05ef06b84d12e6c7e0
0127_3.jpg,extracted/images/0127_3.jpg,127,3,2465,3389,portrait,0.727353,JPEG,RGB,600966,e26493ea5350220a0432a8a1159f8c990cb7ba13db4f893e69d57239bcb08b90
0127_4.jpg,extracted/images/0127_4.jpg,127,4,2465,3371,portrait,0.731237,JPEG,RGB,891652,ca5793abc5206c918a2de55093ccdcfe3d9e1e3e9445d753084c3c9c09eee218
0128_1.jpg,extracted/images/0128_1.jpg,128,1,2471,3383,portrait,0.730417,JPEG,RGB,777359,b77b8557c43e5fab3873001fbd5d8e4af2dae6b0958c9e9fc8fbcd26e891ba5b
0128_2.jpg,extracted/images/0128_2.jpg,128,2,2471,3377,portrait,0.731715,JPEG,RGB,1068194,b47bbeb2a792ec44f7c08e4089bba596e1329fd10d45c04e480590c755ffbfe1
0128_3.jpg,extracted/images/0128_3.jpg,128,3,2471,3377,portrait,0.731715,JPEG,RGB,1124526,10885adf9645082981d6338be1ff6641bff49c865eec938a3a11036a90e89043
0128_4.jpg,extracted/images/0128_4.jpg,128,4,2471,3377,portrait,0.731715,JPEG,RGB,1242151,0fc4dc76ffd5bf3d9a988f1ebef4fc9cd1eb1c5f3025dffc7441b493d227aedc
0129_1.jpg,extracted/images/0129_1.jpg,129,1,2477,3359,portrait,0.737422,JPEG,RGB,1365574,97e42fdef4e3bc8a545fc18ee60eb2e3f55396dd7d183bc8c753d1ee8fa6442e
0129_2.jpg,extracted/images/0129_2.jpg,129,2,2465,3359,portrait,0.733849,JPEG,RGB,1940401,51164de40dc4a68134c0fdd9d2612bd0401cd125ad3f956d183750f7797c7dd8
0129_3.jpg,extracted/images/0129_3.jpg,129,3,2465,3359,portrait,0.733849,JPEG,RGB,1736675,f96f66657970e8be7f5e57cd4e8ff3847a15b4316624f5ed28c5fe005a1b160a
0129_4.jpg,extracted/images/0129_4.jpg,129,4,2477,3365,portrait,0.736107,JPEG,RGB,1655566,8ab0d2859e3eec3b3163e94ce7adc7eac8234316ef39ac532b9600a73317b66e
0130_1.jpg,extracted/images/0130_1.jpg,130,1,2471,3359,portrait,0.735636,JPEG,RGB,911677,2730cb5a323395015b2cc2e918f673085ee6321cb2dc9256922daefb4fa9c48c
0130_2.jpg,extracted/images/0130_2.jpg,130,2,2471,3353,portrait,0.736952,JPEG,RGB,1447474,2efe2ad5162338ecaacad98e42f4934b11f804f7a4f6632e53ff714f70f37a4d
0130_3.jpg,extracted/images/0130_3.jpg,130,3,2471,3353,portrait,0.736952,JPEG,RGB,1782320,287a1c02c438c93c859ea322f4a6b01a70c2932013d1c3d9cf0c4cd962e73801
0130_4.jpg,extracted/images/0130_4.jpg,130,4,2471,3347,portrait,0.738273,JPEG,RGB,1983873,ade684e3a7f3eaf49299804d23fa41637a7aa657ffa91367c911522b2b6df18b
0131_1.jpg,extracted/images/0131_1.jpg,131,1,2477,3371,portrait,0.734797,JPEG,RGB,944668,78baa96d5eb625f3f222f4525f636b611e5f27bc85084b9d6847699764437131
0131_2.jpg,extracted/images/0131_2.jpg,131,2,2477,3365,portrait,0.736107,JPEG,RGB,1103285,0bab20a0cd85700e16fd75df6778fe723af9987c709c1fc2cd5d3b922db9cd16
0131_3.jpg,extracted/images/0131_3.jpg,131,3,2471,3365,portrait,0.734324,JPEG,RGB,715324,39e359965bc28ee585514e4bcff791905e065232895113d75b6e99c0a58b087b
0131_4.jpg,extracted/images/0131_4.jpg,131,4,2477,3371,portrait,0.734797,JPEG,RGB,1895398,64789a58f621868ecfa101a65d82ef84af95fcd117682989e25921141b54bf92
0132_1.jpg,extracted/images/0132_1.jpg,132,1,2471,3395,portrait,0.727835,JPEG,RGB,1002125,0fac13ce3de0a1f7962a55ef83e626caff0cd1f58d4349fe38003a8783e0e9cf
0132_2.jpg,extracted/images/0132_2.jpg,132,2,2477,3383,portrait,0.73219,JPEG,RGB,1343116,83c9557c27c3430a7e06f60f9080f9f3dfce5e54891b7646049b27397238239b
0132_3.jpg,extracted/images/0132_3.jpg,132,3,2477,3383,portrait,0.73219,JPEG,RGB,1196090,d673157a6ad13a9a24eb96e1cc2fc0c46f9c009191f158f5bc4091eb42e1c237
0132_4.jpg,extracted/images/0132_4.jpg,132,4,2471,3377,portrait,0.731715,JPEG,RGB,1477449,c34a22d1eb5c0850cc8a37570565c783f0a419626b6347b90d174eac3b5acc41
0133_1.jpg,extracted/images/0133_1.jpg,133,1,2465,3401,portrait,0.724787,JPEG,RGB,789403,d34ebd5e1bd0815afe19491a863758c2ddb9bf54f25be3dba84e056182f54b69
0133_2.jpg,extracted/images/0133_2.jpg,133,2,2471,3389,portrait,0.729124,JPEG,RGB,928962,8d91da35680c2c425428b1a5931e45caff50e2b319ae4458b3e9b21e06ceae6e
0133_3.jpg,extracted/images/0133_3.jpg,133,3,2471,3389,portrait,0.729124,JPEG,RGB,1275111,6571850ac11b9dcbba94dbe9f025e478d451497b05c00a17776c00f9e8fa2965
0133_4.jpg,extracted/images/0133_4.jpg,133,4,2471,3395,portrait,0.727835,JPEG,RGB,1791215,59fbc088988d53348ce78c7973f839b484e3e4536edef164cd4abd3d24de3866
0134_1.jpg,extracted/images/0134_1.jpg,134,1,2471,3389,portrait,0.729124,JPEG,RGB,917518,94e1f43d26e1812a82909175a09db025e36de2bcf6a34ef66c3c9c67437bd7b5
0134_2.jpg,extracted/images/0134_2.jpg,134,2,2465,3383,portrait,0.728643,JPEG,RGB,879219,00f593bd27ce14ab3d2b65dcbe10d891fba51ab35cc3527fdb685b2e9ca5c9bc
0134_3.jpg,extracted/images/0134_3.jpg,134,3,2477,3389,portrait,0.730894,JPEG,RGB,1107718,4b0416841d4a172f4edb4d4e8d08532c7138ea60d0d70c9fd24547c7a6c736ab
0134_4.jpg,extracted/images/0134_4.jpg,134,4,2471,3383,portrait,0.730417,JPEG,RGB,1558649,e15d0a5d2d6d1bcf00dbd69472a1ea0c69d071ae30963188c072d6f2cba21772
0135_1.jpg,extracted/images/0135_1.jpg,135,1,2471,3377,portrait,0.731715,JPEG,RGB,784486,d5519a738dc40af23ea773166317b8ab48542fdec0996c85c81d45a6b68814a1
0135_2.jpg,extracted/images/0135_2.jpg,135,2,2477,3377,portrait,0.733491,JPEG,RGB,1235245,daf1bc07a6c9a3025a517ac26d0ec1a63812a5fb008c99f402ae8d631c25792a
0135_3.jpg,extracted/images/0135_3.jpg,135,3,2471,3389,portrait,0.729124,JPEG,RGB,1427665,5815a2dd20b66db4a30a9e06db09738630ca35fff1bc5b03d3c08bb12d428ccb
0135_4.jpg,extracted/images/0135_4.jpg,135,4,2477,3377,portrait,0.733491,JPEG,RGB,1685618,dca3021126197b42ec1472576ddb392d2750491eb790008c6dd80249d59752c2
0136_1.jpg,extracted/images/0136_1.jpg,136,1,2465,3353,portrait,0.735163,JPEG,RGB,1127712,9d519c35b41897c501df9224a190533efa7aed6c09a9922ed3e56b0d342060f8
0136_2.jpg,extracted/images/0136_2.jpg,136,2,2465,3359,portrait,0.733849,JPEG,RGB,1983118,262cc64256f8e1ea44e390c4caed45cbbcf6522e956a9b267899f38ee7c6b934
0136_3.jpg,extracted/images/0136_3.jpg,136,3,2483,3365,portrait,0.73789,JPEG,RGB,2164792,9c9f9bbc61128cae439cbc716a18bde4654a6756ed7ed152e5c5436b7fcebf21
0136_4.jpg,extracted/images/0136_4.jpg,136,4,2465,3359,portrait,0.733849,JPEG,RGB,2509708,7f7e9dde05c421c4445c117feb261b170e191d7146873c450c789e1cc6ca5b0a
0137_1.jpg,extracted/images/0137_1.jpg,137,1,2477,3383,portrait,0.73219,JPEG,RGB,698692,e411584a88d9efd5375133955b0a6143b752a2b25b7608b792cd4aa3df7b780c
0137_2.jpg,extracted/images/0137_2.jpg,137,2,2477,3377,portrait,0.733491,JPEG,RGB,1250348,7da7aef0fbff804890ca2a2a0c20cd87c2fd12d902f8b9615f8dad19f13ac7fd
0137_3.jpg,extracted/images/0137_3.jpg,137,3,2477,3377,portrait,0.733491,JPEG,RGB,1356353,71de052e461da78d4e6c223bfecaf7a45337a4990404a752799c4421323f3f36
0137_4.jpg,extracted/images/0137_4.jpg,137,4,2477,3377,portrait,0.733491,JPEG,RGB,1621245,eed93999b81b724a578f1c412a53ced455b926c0ed373bd6c481dddaf227a8c6
0138_1.jpg,extracted/images/0138_1.jpg,138,1,2465,3359,portrait,0.733849,JPEG,RGB,836326,0e4a8b62adbb972c10ccd08f83704b1dc9144fcae7700747429d8a015c4ef7fe
0138_2.jpg,extracted/images/0138_2.jpg,138,2,2465,3359,portrait,0.733849,JPEG,RGB,1280630,b1239ddf7f1004fa1c26d0a61fcf64922b5b9865ea0607bf1813c8ba7299498b
0138_3.jpg,extracted/images/0138_3.jpg,138,3,2465,3365,portrait,0.732541,JPEG,RGB,1724921,e09f280a7bec1b990ddbf345c4734e4b04a422c2ec0e44b92006efa9f3779967
0138_4.jpg,extracted/images/0138_4.jpg,138,4,2465,3365,portrait,0.732541,JPEG,RGB,2074273,acf0829011056cb0edcd9c7bc1f6f45a58529e5774b330b68d6b86d862e319ac
0139_1.jpg,extracted/images/0139_1.jpg,139,1,2471,3353,portrait,0.736952,JPEG,RGB,981799,825ee76615fdbbe8604a1ca831aaa7bd4ea7cb8d87ec15b3a402ac4fa7298c7c
0139_2.jpg,extracted/images/0139_2.jpg,139,2,2489,3359,portrait,0.740994,JPEG,RGB,1621538,011996c1c894cb7c2f7ced91080ab4096fc136c509a3d632acbe545fc965e4c9
0139_3.jpg,extracted/images/0139_3.jpg,139,3,2489,3347,portrait,0.743651,JPEG,RGB,1977854,c8057bb923a32c27bc0dae26451a3f1523c492c9ec457ea23d2afb58434347c3
0139_4.jpg,extracted/images/0139_4.jpg,139,4,2465,3341,portrait,0.737803,JPEG,RGB,1641662,a7add3cb38adb7199c47afcd5d39b338ef26b0e5bb0ad7e68eeb13a605eadcfc
0140_1.jpg,extracted/images/0140_1.jpg,140,1,2465,3389,portrait,0.727353,JPEG,RGB,887642,61bc1d8100e4ff323b7b1de011e6f2a3430e2e2ea40b2f41a4bb617438b87dbe
0140_2.jpg,extracted/images/0140_2.jpg,140,2,2465,3377,portrait,0.729938,JPEG,RGB,851240,49557c02593d02b041153db8c2e26ff8dbd8d1e45b50ae236a444d1dd56c9bfd
0140_3.jpg,extracted/images/0140_3.jpg,140,3,2471,3383,portrait,0.730417,JPEG,RGB,885527,292801ea06adf95d56006d1e49719d66f5f2dade7db18ba64d9d725127bedbe7
0140_4.jpg,extracted/images/0140_4.jpg,140,4,2471,3383,portrait,0.730417,JPEG,RGB,1314949,2ebbedc31fc5a79a2158aeca6d700b6ffd4ee0ce0595afee6f341580fe347049
0141_1.jpg,extracted/images/0141_1.jpg,141,1,2471,3383,portrait,0.730417,JPEG,RGB,926327,3c236b8cb34a649d18c4128b340f9d902469ac593748bc4414bc5264fe370781
0141_2.jpg,extracted/images/0141_2.jpg,141,2,2465,3371,portrait,0.731237,JPEG,RGB,1008136,fe0466da162b9627c9678d450349e2ab7c588f61bd58480fb36d012a5df6f2bb
0141_3.jpg,extracted/images/0141_3.jpg,141,3,2471,3359,portrait,0.735636,JPEG,RGB,778735,02208f07db6a768282cd8ceb80a5bde9b855e30262a0f3885633add1800464f9
0141_4.jpg,extracted/images/0141_4.jpg,141,4,2471,3371,portrait,0.733017,JPEG,RGB,1838822,857e632f7cdacc0554cf39fbc027f31d1794cd130022657539493c69fbd1ca06
0142_1.jpg,extracted/images/0142_1.jpg,142,1,2471,3377,portrait,0.731715,JPEG,RGB,801358,99c11ed1beff47a7736761d8a11c39b6864091ba3fc6d3e48bad18f899820184
0142_2.jpg,extracted/images/0142_2.jpg,142,2,2471,3365,portrait,0.734324,JPEG,RGB,1229128,8da11d51af999fa117c840b6e2afa140b1c7e0f5971c47b8b6b879c73dba8bbf
0142_3.jpg,extracted/images/0142_3.jpg,142,3,2471,3365,portrait,0.734324,JPEG,RGB,1129107,30ae76bebee7b6cd97439a69813a66d3c39bed3a2af353f7cee72adc3087b1e9
0142_4.jpg,extracted/images/0142_4.jpg,142,4,2471,3359,portrait,0.735636,JPEG,RGB,1852822,a8108eacf427b0524516ed9ffe381f60c6cffccae1d851ab9344750ba40d3113
0143_1.jpg,extracted/images/0143_1.jpg,143,1,2471,3365,portrait,0.734324,JPEG,RGB,912172,922384ba87f663693d9f7f813c16665fd82555e264c3c57b3b644807d20ec496
0143_2.jpg,extracted/images/0143_2.jpg,143,2,2477,3359,portrait,0.737422,JPEG,RGB,965113,f5182182d66457695329913591ed00d1b59ef94c4386ab81024099a30155d2db
0143_3.jpg,extracted/images/0143_3.jpg,143,3,2471,3359,portrait,0.735636,JPEG,RGB,603051,89e6d985d6bef63046c787e52a1769157b1b337eb954a6c9c4d8c427ee266e6b
0143_4.jpg,extracted/images/0143_4.jpg,143,4,2477,3365,portrait,0.736107,JPEG,RGB,1148598,ee522c6c0b5d77372476345b74bf1d8c8d8fb450895beec60479ff47e9195bd3
0144_1.jpg,extracted/images/0144_1.jpg,144,1,2465,3353,portrait,0.735163,JPEG,RGB,526485,13da87cdb77efb08b0e517e6e9f01426c5c2925d6b2137b99b9dad1d016b232c
0144_2.jpg,extracted/images/0144_2.jpg,144,2,2471,3347,portrait,0.738273,JPEG,RGB,1113280,0b88418fe4c58381301e0ca9725c971fd3585796c42393495161bc8928f4dcc7
0144_3.jpg,extracted/images/0144_3.jpg,144,3,2483,3347,portrait,0.741858,JPEG,RGB,1214103,84682960aa2c83f777b6e1c9f6331b95e0976dbd9fc61bf52449315f9134fd97
0144_4.jpg,extracted/images/0144_4.jpg,144,4,2465,3347,portrait,0.73648,JPEG,RGB,1351652,7283d1fdea4fbffb1124c255d5797f6657ec7a914ba3d130f38f14d374b82bb9
0145_1.jpg,extracted/images/0145_1.jpg,145,1,2477,3377,portrait,0.733491,JPEG,RGB,1061610,93c37d8f3ead825705bcc2cb383f21704b69c341246c45e4fbbdabbc5ffc2791
0145_2.jpg,extracted/images/0145_2.jpg,145,2,2477,3371,portrait,0.734797,JPEG,RGB,1796947,ddd9bf614410eee0bd05d7f28b13563533d18840be4ec33b2a73d9407b27b94a
0145_3.jpg,extracted/images/0145_3.jpg,145,3,2471,3365,portrait,0.734324,JPEG,RGB,1629041,ef3ec30f353fbd32494a5f8bf7aea08bf08e73204c8ef714a37fc4ff737a8a2d
0145_4.jpg,extracted/images/0145_4.jpg,145,4,2483,3377,portrait,0.735268,JPEG,RGB,2431931,b6bd7004f2aac6c5e72417b673ab2ea253c5926b0d7905f99cf191a0ee2f0aa0
0146_1.jpg,extracted/images/0146_1.jpg,146,1,2465,3377,portrait,0.729938,JPEG,RGB,964884,c7e5da72c671266753b66d3a0045925f4a123605a6af65af1c62ceaa1ecd6d2b
0146_2.jpg,extracted/images/0146_2.jpg,146,2,2465,3365,portrait,0.732541,JPEG,RGB,1031113,4e6367235d14c70f958d33752a399e533f4936b122625ce01e4b995b24a046e0
0146_3.jpg,extracted/images/0146_3.jpg,146,3,2465,3365,portrait,0.732541,JPEG,RGB,923726,c0350d5737b285ce21b6302a8f7a734fbe87d198fdd46354776da22f3f95a4a8
0146_4.jpg,extracted/images/0146_4.jpg,146,4,2477,3365,portrait,0.736107,JPEG,RGB,1726983,984df51689c825c597fe078bc169ad5e1d28323c5ecb1643c66b9bf06f7cb292
0147_1.jpg,extracted/images/0147_1.jpg,147,1,2465,3383,portrait,0.728643,JPEG,RGB,749196,d15e9404f17489ba6cc7f12f8d328a1ca2c6c753e4c6f90617e236e6a64712d7
0147_2.jpg,extracted/images/0147_2.jpg,147,2,2465,3383,portrait,0.728643,JPEG,RGB,1197586,a6750812bebce7be19b2347bd11194bd85127ea7f95052077f6f99347013376a
0147_3.jpg,extracted/images/0147_3.jpg,147,3,2465,3377,portrait,0.729938,JPEG,RGB,1184987,053008db017b8bdfeba2a805a0f3a92d129981641a322a59c38e05bb4f273f9d
0147_4.jpg,extracted/images/0147_4.jpg,147,4,2465,3377,portrait,0.729938,JPEG,RGB,1791915,52e0ea3eff7d0d3589dc8e4898ada829a4de0c22e2685115d954f4b4582674ab
0148_1.jpg,extracted/images/0148_1.jpg,148,1,2477,3365,portrait,0.736107,JPEG,RGB,1178376,13fc5946f542b78a9b7fbaf881942b91336a1e35acfea5bb73fb779155f58e59
0148_2.jpg,extracted/images/0148_2.jpg,148,2,2477,3347,portrait,0.740066,JPEG,RGB,1499148,66ac7b8fbc74ac73428b8a1e29c717311d54170824219488cc399f8194325582
0148_3.jpg,extracted/images/0148_3.jpg,148,3,2471,3359,portrait,0.735636,JPEG,RGB,1661420,b2bf657ef56ca479f05f7a746642fcef30dad18947687f40e93c9713b13e8e80
0148_4.jpg,extracted/images/0148_4.jpg,148,4,2465,3359,portrait,0.733849,JPEG,RGB,2510053,6eefb86de6e1597683c2fcb62278476830af6737dff007150b758e387c17cf6b
0149_1.jpg,extracted/images/0149_1.jpg,149,1,2477,3389,portrait,0.730894,JPEG,RGB,1343464,401f211b2502508b88cbca7f642599b81ccd5f4cd85618f26ca4851ff1bdd8a0
0149_2.jpg,extracted/images/0149_2.jpg,149,2,2387,1905,landscape,1.253018,JPEG,RGB,1647994,bf5fc23031aad296d2c49908c45001c5f6cccc7105648813979deaec8430697d
0149_3.jpg,extracted/images/0149_3.jpg,149,3,2477,3389,portrait,0.730894,JPEG,RGB,2054058,dbd2ebd9844bde7f43cda35ec419a378667448873c8f48023d424f2985519d99
0149_4.jpg,extracted/images/0149_4.jpg,149,4,2438,2188,landscape,1.11426,JPEG,RGB,2154851,ccd6da318bf7d2e0b9ccfaa08d5711b01e211411a06a804c6a55ef004a5093d0
0150_1.jpg,extracted/images/0150_1.jpg,150,1,2471,3359,portrait,0.735636,JPEG,RGB,740930,0a00df7a228a086ade9640eafacf66360095a80883560b905ab62f62ebcd7e80
0150_2.jpg,extracted/images/0150_2.jpg,150,2,2465,3353,portrait,0.735163,JPEG,RGB,1343679,1bb5846f6169d0eee86beb73a9876be7e78d4f33980a526a58359a39fe0f4785
0150_3.jpg,extracted/images/0150_3.jpg,150,3,2471,3353,portrait,0.736952,JPEG,RGB,953818,a51232a8fdd3ad1d26195fb8bf4e6d3e3c63277e98f9d50a817d977eb08cd469
0150_4.jpg,extracted/images/0150_4.jpg,150,4,2471,3353,portrait,0.736952,JPEG,RGB,1849384,2a9456712ed5f828b1a85b1d0a2e7fcedd5257964ba2fd1a33b32e10b604f741
0151_1.jpg,extracted/images/0151_1.jpg,151,1,2471,3371,portrait,0.733017,JPEG,RGB,784504,2653c9e1e2a6f233846dade3676e8eacc2c85dbe09bf37c1906beba52ab6545a
0151_2.jpg,extracted/images/0151_2.jpg,151,2,2471,3371,portrait,0.733017,JPEG,RGB,1795096,6ce129230c05f5e8c6de38d4f0d22cceb6184e00619088e2658a15b28276d998
0151_3.jpg,extracted/images/0151_3.jpg,151,3,2471,3371,portrait,0.733017,JPEG,RGB,1347513,e4c3735f1183a14ecc9384db1637812196599bf502c7f74b19adbcd0e4a3b51e
0151_4.jpg,extracted/images/0151_4.jpg,151,4,2471,3377,portrait,0.731715,JPEG,RGB,2396820,20bce7f7ef56a08ff0c4740194408bcd9dbba737ecde98aad518c0de8581d024
0152_1.jpg,extracted/images/0152_1.jpg,152,1,2477,3395,portrait,0.729602,JPEG,RGB,978601,534eef1ff562a718c7a731ee5b03b31e20258c19547ad7a289f4a2f50da0de42
0152_2.jpg,extracted/images/0152_2.jpg,152,2,2471,3377,portrait,0.731715,JPEG,RGB,1168062,d755f3b2dfdebda1ba2fd71bb68c310fc04f078c45585f99ac45d61e7a2382d6
0152_3.jpg,extracted/images/0152_3.jpg,152,3,2477,3377,portrait,0.733491,JPEG,RGB,1414776,42423258f7e959a16d5c97a06d156be04fbd655cd46a19806ea194304591c408
0152_4.jpg,extracted/images/0152_4.jpg,152,4,2483,3377,portrait,0.735268,JPEG,RGB,2070433,87125985c4d85382a5a8533bc8575778c42f03f3e8ad11bdb9067c1566c291aa
0153_1.jpg,extracted/images/0153_1.jpg,153,1,2465,3371,portrait,0.731237,JPEG,RGB,896732,eabd36f43b2a95dfe2d2177bd77054484eec50cf06adb0101827da2ab9ee3f01
