filename_a,filename_b,writer_a,writer_b,page_a,page_b,condition,pair_label,embedding_index_a,embedding_index_b,teacher_score
0219_1.jpg,0200_3.jpg,219,200,1,3,cross_variable_variable,0,672,606,-0.22222628
0219_1.jpg,0204_3.jpg,219,204,1,3,cross_variable_variable,0,672,622,-0.16540715
0219_1.jpg,0216_3.jpg,219,216,1,3,cross_variable_variable,0,672,666,0.17735568
0219_1.jpg,0219_3.jpg,219,219,1,3,cross_variable_variable,1,672,674,-0.115411565
0219_1.jpg,0224_3.jpg,219,224,1,3,cross_variable_variable,0,672,694,0.1822945
0219_1.jpg,0237_3.jpg,219,237,1,3,cross_variable_variable,0,672,734,0.032662164
0219_1.jpg,0239_3.jpg,219,239,1,3,cross_variable_variable,0,672,742,-0.10899918
0219_1.jpg,0248_3.jpg,219,248,1,3,cross_variable_variable,0,672,778,0.08300336
0219_1.jpg,0266_3.jpg,219,266,1,3,cross_variable_variable,0,672,846,0.09470493
0219_1.jpg,0271_3.jpg,219,271,1,3,cross_variable_variable,0,672,866,-0.11195117
0219_1.jpg,0279_3.jpg,219,279,1,3,cross_variable_variable,0,672,894,0.0069240667
0219_1.jpg,0282_3.jpg,219,282,1,3,cross_variable_variable,0,672,902,-0.013192162
0224_1.jpg,0006_3.jpg,224,6,1,3,cross_variable_variable,0,692,18,-0.038729154
0224_1.jpg,0012_3.jpg,224,12,1,3,cross_variable_variable,0,692,42,0.26077527
0224_1.jpg,0015_3.jpg,224,15,1,3,cross_variable_variable,0,692,46,-0.033042513
0224_1.jpg,0018_3.jpg,224,18,1,3,cross_variable_variable,0,692,50,-0.16450204
0224_1.jpg,0035_3.jpg,224,35,1,3,cross_variable_variable,0,692,110,0.11515683
0224_1.jpg,0042_3.jpg,224,42,1,3,cross_variable_variable,0,692,126,0.2062137
0224_1.jpg,0043_3.jpg,224,43,1,3,cross_variable_variable,0,692,130,-0.037837155
0224_1.jpg,0060_3.jpg,224,60,1,3,cross_variable_variable,0,692,174,-0.13687584
0224_1.jpg,0066_3.jpg,224,66,1,3,cross_variable_variable,0,692,194,0.215957
0224_1.jpg,0067_3.jpg,224,67,1,3,cross_variable_variable,0,692,198,0.0370206
0224_1.jpg,0079_3.jpg,224,79,1,3,cross_variable_variable,0,692,242,0.07912645
0224_1.jpg,0086_3.jpg,224,86,1,3,cross_variable_variable,0,692,258,0.16762781
0224_1.jpg,0087_3.jpg,224,87,1,3,cross_variable_variable,0,692,262,0.21374062
0224_1.jpg,0089_3.jpg,224,89,1,3,cross_variable_variable,0,692,266,0.009655495
0224_1.jpg,0091_3.jpg,224,91,1,3,cross_variable_variable,0,692,274,0.15762435
0224_1.jpg,0093_3.jpg,224,93,1,3,cross_variable_variable,0,692,282,0.13169947
0224_1.jpg,0106_3.jpg,224,106,1,3,cross_variable_variable,0,692,326,0.07487924
0224_1.jpg,0109_3.jpg,224,109,1,3,cross_variable_variable,0,692,334,-0.15279964
0224_1.jpg,0114_3.jpg,224,114,1,3,cross_variable_variable,0,692,342,0.012319885
0224_1.jpg,0130_3.jpg,224,130,1,3,cross_variable_variable,0,692,390,0.23978719
0224_1.jpg,0132_3.jpg,224,132,1,3,cross_variable_variable,0,692,398,-0.13380352
0224_1.jpg,0148_3.jpg,224,148,1,3,cross_variable_variable,0,692,446,0.13470203
0224_1.jpg,0154_3.jpg,224,154,1,3,cross_variable_variable,0,692,462,-0.13730837
0224_1.jpg,0161_3.jpg,224,161,1,3,cross_variable_variable,0,692,490,0.11684884
0224_1.jpg,0200_3.jpg,224,200,1,3,cross_variable_variable,0,692,606,0.04705955
0224_1.jpg,0204_3.jpg,224,204,1,3,cross_variable_variable,0,692,622,-0.09544741
0224_1.jpg,0216_3.jpg,224,216,1,3,cross_variable_variable,0,692,666,-0.06888071
0224_1.jpg,0219_3.jpg,224,219,1,3,cross_variable_variable,0,692,674,0.19773687
0224_1.jpg,0224_3.jpg,224,224,1,3,cross_variable_variable,1,692,694,0.2720523
0224_1.jpg,0237_3.jpg,224,237,1,3,cross_variable_variable,0,692,734,-0.11635975
0224_1.jpg,0239_3.jpg,224,239,1,3,cross_variable_variable,0,692,742,-0.22719842
0224_1.jpg,0248_3.jpg,224,248,1,3,cross_variable_variable,0,692,778,0.07543067
0224_1.jpg,0266_3.jpg,224,266,1,3,cross_variable_variable,0,692,846,0.05633408
0224_1.jpg,0271_3.jpg,224,271,1,3,cross_variable_variable,0,692,866,-0.100818515
0224_1.jpg,0279_3.jpg,224,279,1,3,cross_variable_variable,0,692,894,0.038729396
0224_1.jpg,0282_3.jpg,224,282,1,3,cross_variable_variable,0,692,902,0.11114018
0237_1.jpg,0006_3.jpg,237,6,1,3,cross_variable_variable,0,732,18,0.40910047
0237_1.jpg,0012_3.jpg,237,12,1,3,cross_variable_variable,0,732,42,0.104453094
0237_1.jpg,0015_3.jpg,237,15,1,3,cross_variable_variable,0,732,46,-0.05674077
0237_1.jpg,0018_3.jpg,237,18,1,3,cross_variable_variable,0,732,50,0.10072235
0237_1.jpg,0035_3.jpg,237,35,1,3,cross_variable_variable,0,732,110,0.056209058
0237_1.jpg,0042_3.jpg,237,42,1,3,cross_variable_variable,0,732,126,-0.2544361
0237_1.jpg,0043_3.jpg,237,43,1,3,cross_variable_variable,0,732,130,-0.06532969
0237_1.jpg,0060_3.jpg,237,60,1,3,cross_variable_variable,0,732,174,0.1512649
0237_1.jpg,0066_3.jpg,237,66,1,3,cross_variable_variable,0,732,194,-0.010939818
0237_1.jpg,0067_3.jpg,237,67,1,3,cross_variable_variable,0,732,198,0.22280192
0237_1.jpg,0079_3.jpg,237,79,1,3,cross_variable_variable,0,732,242,-0.04178022
0237_1.jpg,0086_3.jpg,237,86,1,3,cross_variable_variable,0,732,258,0.094925314
0237_1.jpg,0087_3.jpg,237,87,1,3,cross_variable_variable,0,732,262,-0.08087244
0237_1.jpg,0089_3.jpg,237,89,1,3,cross_variable_variable,0,732,266,0.1296949
0237_1.jpg,0091_3.jpg,237,91,1,3,cross_variable_variable,0,732,274,0.08412415
0237_1.jpg,0093_3.jpg,237,93,1,3,cross_variable_variable,0,732,282,0.10453024
0237_1.jpg,0106_3.jpg,237,106,1,3,cross_variable_variable,0,732,326,0.4576218
0237_1.jpg,0109_3.jpg,237,109,1,3,cross_variable_variable,0,732,334,-0.044409513
0237_1.jpg,0114_3.jpg,237,114,1,3,cross_variable_variable,0,732,342,-0.090877704
0237_1.jpg,0130_3.jpg,237,130,1,3,cross_variable_variable,0,732,390,0.12909031
0237_1.jpg,0132_3.jpg,237,132,1,3,cross_variable_variable,0,732,398,-0.09169099
0237_1.jpg,0148_3.jpg,237,148,1,3,cross_variable_variable,0,732,446,0.11528383
0237_1.jpg,0154_3.jpg,237,154,1,3,cross_variable_variable,0,732,462,-0.094540134
0237_1.jpg,0161_3.jpg,237,161,1,3,cross_variable_variable,0,732,490,-0.2871924
0237_1.jpg,0200_3.jpg,237,200,1,3,cross_variable_variable,0,732,606,0.12266453
0237_1.jpg,0204_3.jpg,237,204,1,3,cross_variable_variable,0,732,622,0.1396604
0237_1.jpg,0216_3.jpg,237,216,1,3,cross_variable_variable,0,732,666,0.2667192
0237_1.jpg,0219_3.jpg,237,219,1,3,cross_variable_variable,0,732,674,-0.13831975
0237_1.jpg,0224_3.jpg,237,224,1,3,cross_variable_variable,0,732,694,0.118246086
0237_1.jpg,0237_3.jpg,237,237,1,3,cross_variable_variable,1,732,734,0.4877671
0237_1.jpg,0239_3.jpg,237,239,1,3,cross_variable_variable,0,732,742,0.015671153
0237_1.jpg,0248_3.jpg,237,248,1,3,cross_variable_variable,0,732,778,0.16600594
0237_1.jpg,0266_3.jpg,237,266,1,3,cross_variable_variable,0,732,846,0.14010906
0237_1.jpg,0271_3.jpg,237,271,1,3,cross_variable_variable,0,732,866,-0.07034064
0237_1.jpg,0279_3.jpg,237,279,1,3,cross_variable_variable,0,732,894,-0.057898976
0237_1.jpg,0282_3.jpg,237,282,1,3,cross_variable_variable,0,732,902,0.20220655
0239_1.jpg,0006_3.jpg,239,6,1,3,cross_variable_variable,0,740,18,-0.06797605
0239_1.jpg,0012_3.jpg,239,12,1,3,cross_variable_variable,0,740,42,-0.057889048
0239_1.jpg,0015_3.jpg,239,15,1,3,cross_variable_variable,0,740,46,-0.106829986
0239_1.jpg,0018_3.jpg,239,18,1,3,cross_variable_variable,0,740,50,-0.09905425
0239_1.jpg,0035_3.jpg,239,35,1,3,cross_variable_variable,0,740,110,0.16273637
0239_1.jpg,0042_3.jpg,239,42,1,3,cross_variable_variable,0,740,126,-0.01596453
0239_1.jpg,0043_3.jpg,239,43,1,3,cross_variable_variable,0,740,130,0.11928051
0239_1.jpg,0060_3.jpg,239,60,1,3,cross_variable_variable,0,740,174,-0.12044355
0239_1.jpg,0066_3.jpg,239,66,1,3,cross_variable_variable,0,740,194,-0.011567053
0239_1.jpg,0067_3.jpg,239,67,1,3,cross_variable_variable,0,740,198,-0.09845027
0239_1.jpg,0079_3.jpg,239,79,1,3,cross_variable_variable,0,740,242,0.035972588
0239_1.jpg,0086_3.jpg,239,86,1,3,cross_variable_variable,0,740,258,-0.12092909
0239_1.jpg,0087_3.jpg,239,87,1,3,cross_variable_variable,0,740,262,0.14795263
0239_1.jpg,0089_3.jpg,239,89,1,3,cross_variable_variable,0,740,266,0.0008993279
0239_1.jpg,0091_3.jpg,239,91,1,3,cross_variable_variable,0,740,274,0.18709585
0239_1.jpg,0093_3.jpg,239,93,1,3,cross_variable_variable,0,740,282,0.014550574
0239_1.jpg,0106_3.jpg,239,106,1,3,cross_variable_variable,0,740,326,-0.11131355
0239_1.jpg,0109_3.jpg,239,109,1,3,cross_variable_variable,0,740,334,-0.052368797
0239_1.jpg,0114_3.jpg,239,114,1,3,cross_variable_variable,0,740,342,-0.08012351
0239_1.jpg,0130_3.jpg,239,130,1,3,cross_variable_variable,0,740,390,-0.11039953
0239_1.jpg,0132_3.jpg,239,132,1,3,cross_variable_variable,0,740,398,0.1665678
0239_1.jpg,0148_3.jpg,239,148,1,3,cross_variable_variable,0,740,446,-0.13817719
0239_1.jpg,0154_3.jpg,239,154,1,3,cross_variable_variable,0,740,462,0.102176934
0239_1.jpg,0161_3.jpg,239,161,1,3,cross_variable_variable,0,740,490,-0.13987228
0239_1.jpg,0200_3.jpg,239,200,1,3,cross_variable_variable,0,740,606,-0.069615096
0239_1.jpg,0204_3.jpg,239,204,1,3,cross_variable_variable,0,740,622,0.04156992
0239_1.jpg,0216_3.jpg,239,216,1,3,cross_variable_variable,0,740,666,0.017684555
0239_1.jpg,0219_3.jpg,239,219,1,3,cross_variable_variable,0,740,674,0.15518475
0239_1.jpg,0224_3.jpg,239,224,1,3,cross_variable_variable,0,740,694,-0.14530943
0239_1.jpg,0237_3.jpg,239,237,1,3,cross_variable_variable,0,740,734,-0.2363331
0239_1.jpg,0239_3.jpg,239,239,1,3,cross_variable_variable,1,740,742,0.180986
0239_1.jpg,0248_3.jpg,239,248,1,3,cross_variable_variable,0,740,778,-0.08946987
0239_1.jpg,0266_3.jpg,239,266,1,3,cross_variable_variable,0,740,846,-0.059249233
0239_1.jpg,0271_3.jpg,239,271,1,3,cross_variable_variable,0,740,866,-0.05954759
0239_1.jpg,0279_3.jpg,239,279,1,3,cross_variable_variable,0,740,894,0.14676286
0239_1.jpg,0282_3.jpg,239,282,1,3,cross_variable_variable,0,740,902,0.226901
0248_1.jpg,0006_3.jpg,248,6,1,3,cross_variable_variable,0,776,18,0.18460892
0248_1.jpg,0012_3.jpg,248,12,1,3,cross_variable_variable,0,776,42,0.06641334
0248_1.jpg,0015_3.jpg,248,15,1,3,cross_variable_variable,0,776,46,-0.117065705
0248_1.jpg,0018_3.jpg,248,18,1,3,cross_variable_variable,0,776,50,0.1147835
0248_1.jpg,0035_3.jpg,248,35,1,3,cross_variable_variable,0,776,110,-0.07012038
0248_1.jpg,0042_3.jpg,248,42,1,3,cross_variable_variable,0,776,126,-0.05904703
0248_1.jpg,0043_3.jpg,248,43,1,3,cross_variable_variable,0,776,130,-0.146202
0248_1.jpg,0060_3.jpg,248,60,1,3,cross_variable_variable,0,776,174,0.043541268
0248_1.jpg,0066_3.jpg,248,66,1,3,cross_variable_variable,0,776,194,-0.023662021
0248_1.jpg,0067_3.jpg,248,67,1,3,cross_variable_variable,0,776,198,0.22892106
0248_1.jpg,0079_3.jpg,248,79,1,3,cross_variable_variable,0,776,242,-0.09399629
0248_1.jpg,0086_3.jpg,248,86,1,3,cross_variable_variable,0,776,258,0.08122687
0248_1.jpg,0087_3.jpg,248,87,1,3,cross_variable_variable,0,776,262,-0.2561632
0248_1.jpg,0089_3.jpg,248,89,1,3,cross_variable_variable,0,776,266,0.02243003
0248_1.jpg,0091_3.jpg,248,91,1,3,cross_variable_variable,0,776,274,0.076498
0248_1.jpg,0093_3.jpg,248,93,1,3,cross_variable_variable,0,776,282,-0.03136959
0248_1.jpg,0106_3.jpg,248,106,1,3,cross_variable_variable,0,776,326,0.2721127
0248_1.jpg,0109_3.jpg,248,109,1,3,cross_variable_variable,0,776,334,0.13879369
0248_1.jpg,0114_3.jpg,248,114,1,3,cross_variable_variable,0,776,342,0.03769073
0248_1.jpg,0130_3.jpg,248,130,1,3,cross_variable_variable,0,776,390,0.02437171
0248_1.jpg,0132_3.jpg,248,132,1,3,cross_variable_variable,0,776,398,0.08398947
0248_1.jpg,0148_3.jpg,248,148,1,3,cross_variable_variable,0,776,446,0.08735714
0248_1.jpg,0154_3.jpg,248,154,1,3,cross_variable_variable,0,776,462,-0.09655304
0248_1.jpg,0161_3.jpg,248,161,1,3,cross_variable_variable,0,776,490,-0.07669893
0248_1.jpg,0200_3.jpg,248,200,1,3,cross_variable_variable,0,776,606,0.14656767
0248_1.jpg,0204_3.jpg,248,204,1,3,cross_variable_variable,0,776,622,0.13957639
0248_1.jpg,0216_3.jpg,248,216,1,3,cross_variable_variable,0,776,666,0.1534978
0248_1.jpg,0219_3.jpg,248,219,1,3,cross_variable_variable,0,776,674,-0.13471213
0248_1.jpg,0224_3.jpg,248,224,1,3,cross_variable_variable,0,776,694,0.14264345
0248_1.jpg,0237_3.jpg,248,237,1,3,cross_variable_variable,0,776,734,0.40233898
0248_1.jpg,0239_3.jpg,248,239,1,3,cross_variable_variable,0,776,742,0.22725236
0248_1.jpg,0248_3.jpg,248,248,1,3,cross_variable_variable,1,776,778,0.37173405
0248_1.jpg,0266_3.jpg,248,266,1,3,cross_variable_variable,0,776,846,-0.03189805
0248_1.jpg,0271_3.jpg,248,271,1,3,cross_variable_variable,0,776,866,-0.08941743
0248_1.jpg,0279_3.jpg,248,279,1,3,cross_variable_variable,0,776,894,0.09058365
0248_1.jpg,0282_3.jpg,248,282,1,3,cross_variable_variable,0,776,902,0.06618914
0266_1.jpg,0006_3.jpg,266,6,1,3,cross_variable_variable,0,844,18,-0.11102478
0266_1.jpg,0012_3.jpg,266,12,1,3,cross_variable_variable,0,844,42,0.0346082
0266_1.jpg,0015_3.jpg,266,15,1,3,cross_variable_variable,0,844,46,0.01822234
0266_1.jpg,0018_3.jpg,266,18,1,3,cross_variable_variable,0,844,50,-0.021780986
0266_1.jpg,0035_3.jpg,266,35,1,3,cross_variable_variable,0,844,110,0.056594223
0266_1.jpg,0042_3.jpg,266,42,1,3,cross_variable_variable,0,844,126,0.04710058
0266_1.jpg,0043_3.jpg,266,43,1,3,cross_variable_variable,0,844,130,-0.0225975
0266_1.jpg,0060_3.jpg,266,60,1,3,cross_variable_variable,0,844,174,0.10285299
0266_1.jpg,0066_3.jpg,266,66,1,3,cross_variable_variable,0,844,194,0.045674536
0266_1.jpg,0067_3.jpg,266,67,1,3,cross_variable_variable,0,844,198,-0.17554726
0266_1.jpg,0079_3.jpg,266,79,1,3,cross_variable_variable,0,844,242,-0.09442578
0266_1.jpg,0086_3.jpg,266,86,1,3,cross_variable_variable,0,844,258,0.16610785
0266_1.jpg,0087_3.jpg,266,87,1,3,cross_variable_variable,0,844,262,-0.06024989
0266_1.jpg,0089_3.jpg,266,89,1,3,cross_variable_variable,0,844,266,0.15792964
0266_1.jpg,0091_3.jpg,266,91,1,3,cross_variable_variable,0,844,274,-0.2543168
0266_1.jpg,0093_3.jpg,266,93,1,3,cross_variable_variable,0,844,282,-0.07802254
0266_1.jpg,0106_3.jpg,266,106,1,3,cross_variable_variable,0,844,326,-0.18898004
0266_1.jpg,0109_3.jpg,266,109,1,3,cross_variable_variable,0,844,334,0.16567476
0266_1.jpg,0114_3.jpg,266,114,1,3,cross_variable_variable,0,844,342,-0.06065595
0266_1.jpg,0130_3.jpg,266,130,1,3,cross_variable_variable,0,844,390,-0.11079017
0266_1.jpg,0132_3.jpg,266,132,1,3,cross_variable_variable,0,844,398,0.14267205
0266_1.jpg,0148_3.jpg,266,148,1,3,cross_variable_variable,0,844,446,-0.07472291
0266_1.jpg,0154_3.jpg,266,154,1,3,cross_variable_variable,0,844,462,0.15910248
0266_1.jpg,0161_3.jpg,266,161,1,3,cross_variable_variable,0,844,490,0.16671829
0266_1.jpg,0200_3.jpg,266,200,1,3,cross_variable_variable,0,844,606,-0.13017985
0266_1.jpg,0204_3.jpg,266,204,1,3,cross_variable_variable,0,844,622,-0.05112133
0266_1.jpg,0216_3.jpg,266,216,1,3,cross_variable_variable,0,844,666,0.15103659
0266_1.jpg,0219_3.jpg,266,219,1,3,cross_variable_variable,0,844,674,-0.020663686
0266_1.jpg,0224_3.jpg,266,224,1,3,cross_variable_variable,0,844,694,-0.020464102
0266_1.jpg,0237_3.jpg,266,237,1,3,cross_variable_variable,0,844,734,-0.10143139
0266_1.jpg,0239_3.jpg,266,239,1,3,cross_variable_variable,0,844,742,0.058564868
0266_1.jpg,0248_3.jpg,266,248,1,3,cross_variable_variable,0,844,778,-0.22277996
0266_1.jpg,0266_3.jpg,266,266,1,3,cross_variable_variable,1,844,846,-0.019960135
0266_1.jpg,0271_3.jpg,266,271,1,3,cross_variable_variable,0,844,866,0.048889726
0266_1.jpg,0279_3.jpg,266,279,1,3,cross_variable_variable,0,844,894,-0.08877905
0266_1.jpg,0282_3.jpg,266,282,1,3,cross_variable_variable,0,844,902,-0.09286004
0271_1.jpg,0006_3.jpg,271,6,1,3,cross_variable_variable,0,864,18,0.06761071
0271_1.jpg,0012_3.jpg,271,12,1,3,cross_variable_variable,0,864,42,-0.042868763
0271_1.jpg,0015_3.jpg,271,15,1,3,cross_variable_variable,0,864,46,0.20568678
0271_1.jpg,0018_3.jpg,271,18,1,3,cross_variable_variable,0,864,50,0.060181934
0271_1.jpg,0035_3.jpg,271,35,1,3,cross_variable_variable,0,864,110,0.17461762
0271_1.jpg,0042_3.jpg,271,42,1,3,cross_variable_variable,0,864,126,0.010820668
0271_1.jpg,0043_3.jpg,271,43,1,3,cross_variable_variable,0,864,130,-0.06395943
0271_1.jpg,0060_3.jpg,271,60,1,3,cross_variable_variable,0,864,174,0.040727485
0271_1.jpg,0066_3.jpg,271,66,1,3,cross_variable_variable,0,864,194,0.025982115
0271_1.jpg,0067_3.jpg,271,67,1,3,cross_variable_variable,0,864,198,-0.09455266
0271_1.jpg,0079_3.jpg,271,79,1,3,cross_variable_variable,0,864,242,-0.14387156
0271_1.jpg,0086_3.jpg,271,86,1,3,cross_variable_variable,0,864,258,0.120464504
0271_1.jpg,0087_3.jpg,271,87,1,3,cross_variable_variable,0,864,262,0.11777109
0271_1.jpg,0089_3.jpg,271,89,1,3,cross_variable_variable,0,864,266,0.1190289
0271_1.jpg,0091_3.jpg,271,91,1,3,cross_variable_variable,0,864,274,0.036539122
0271_1.jpg,0093_3.jpg,271,93,1,3,cross_variable_variable,0,864,282,0.06573051
0271_1.jpg,0106_3.jpg,271,106,1,3,cross_variable_variable,0,864,326,0.15130574
0271_1.jpg,0109_3.jpg,271,109,1,3,cross_variable_variable,0,864,334,-0.01586495
0271_1.jpg,0114_3.jpg,271,114,1,3,cross_variable_variable,0,864,342,-0.09537666
0271_1.jpg,0130_3.jpg,271,130,1,3,cross_variable_variable,0,864,390,-0.11504443
0271_1.jpg,0132_3.jpg,271,132,1,3,cross_variable_variable,0,864,398,-0.006546164
0271_1.jpg,0148_3.jpg,271,148,1,3,cross_variable_variable,0,864,446,0.08720349
0271_1.jpg,0154_3.jpg,271,154,1,3,cross_variable_variable,0,864,462,-0.10522922
0271_1.jpg,0161_3.jpg,271,161,1,3,cross_variable_variable,0,864,490,-0.042292267
0271_1.jpg,0200_3.jpg,271,200,1,3,cross_variable_variable,0,864,606,-0.05828439
0271_1.jpg,0204_3.jpg,271,204,1,3,cross_variable_variable,0,864,622,0.0073816925
0271_1.jpg,0216_3.jpg,271,216,1,3,cross_variable_variable,0,864,666,0.17020933
0271_1.jpg,0219_3.jpg,271,219,1,3,cross_variable_variable,0,864,674,0.08041831
0271_1.jpg,0224_3.jpg,271,224,1,3,cross_variable_variable,0,864,694,0.033630304
0271_1.jpg,0237_3.jpg,271,237,1,3,cross_variable_variable,0,864,734,0.13225026
0271_1.jpg,0239_3.jpg,271,239,1,3,cross_variable_variable,0,864,742,0.10136299
0271_1.jpg,0248_3.jpg,271,248,1,3,cross_variable_variable,0,864,778,0.023992326
0271_1.jpg,0266_3.jpg,271,266,1,3,cross_variable_variable,0,864,846,-0.21191105
0271_1.jpg,0271_3.jpg,271,271,1,3,cross_variable_variable,1,864,866,0.25794056
0271_1.jpg,0279_3.jpg,271,279,1,3,cross_variable_variable,0,864,894,-0.029008757
0271_1.jpg,0282_3.jpg,271,282,1,3,cross_variable_variable,0,864,902,-0.12316414
0279_1.jpg,0006_3.jpg,279,6,1,3,cross_variable_variable,0,892,18,-0.15636683
0279_1.jpg,0012_3.jpg,279,12,1,3,cross_variable_variable,0,892,42,-0.010808316
0279_1.jpg,0015_3.jpg,279,15,1,3,cross_variable_variable,0,892,46,0.17961976
0279_1.jpg,0018_3.jpg,279,18,1,3,cross_variable_variable,0,892,50,-0.06563382
0279_1.jpg,0035_3.jpg,279,35,1,3,cross_variable_variable,0,892,110,0.08063768
0279_1.jpg,0042_3.jpg,279,42,1,3,cross_variable_variable,0,892,126,-0.15484245
0279_1.jpg,0043_3.jpg,279,43,1,3,cross_variable_variable,0,892,130,0.15736955
0279_1.jpg,0060_3.jpg,279,60,1,3,cross_variable_variable,0,892,174,-0.23953748
0279_1.jpg,0066_3.jpg,279,66,1,3,cross_variable_variable,0,892,194,0.01513458
0279_1.jpg,0067_3.jpg,279,67,1,3,cross_variable_variable,0,892,198,0.05961757
0279_1.jpg,0079_3.jpg,279,79,1,3,cross_variable_variable,0,892,242,0.11810546
0279_1.jpg,0086_3.jpg,279,86,1,3,cross_variable_variable,0,892,258,-0.020667488
0279_1.jpg,0087_3.jpg,279,87,1,3,cross_variable_variable,0,892,262,0.025146417
0279_1.jpg,0089_3.jpg,279,89,1,3,cross_variable_variable,0,892,266,-0.082693644
0279_1.jpg,0091_3.jpg,279,91,1,3,cross_variable_variable,0,892,274,0.04318024
0279_1.jpg,0093_3.jpg,279,93,1,3,cross_variable_variable,0,892,282,0.030875452
0279_1.jpg,0106_3.jpg,279,106,1,3,cross_variable_variable,0,892,326,-0.11421298
0279_1.jpg,0109_3.jpg,279,109,1,3,cross_variable_variable,0,892,334,-0.12194025
0279_1.jpg,0114_3.jpg,279,114,1,3,cross_variable_variable,0,892,342,-0.09405452
0279_1.jpg,0130_3.jpg,279,130,1,3,cross_variable_variable,0,892,390,-0.003811136
0279_1.jpg,0132_3.jpg,279,132,1,3,cross_variable_variable,0,892,398,0.062919244
0279_1.jpg,0148_3.jpg,279,148,1,3,cross_variable_variable,0,892,446,-0.07170413
0279_1.jpg,0154_3.jpg,279,154,1,3,cross_variable_variable,0,892,462,-0.14950877
0279_1.jpg,0161_3.jpg,279,161,1,3,cross_variable_variable,0,892,490,-0.037620176
0279_1.jpg,0200_3.jpg,279,200,1,3,cross_variable_variable,0,892,606,-0.11118279
0279_1.jpg,0204_3.jpg,279,204,1,3,cross_variable_variable,0,892,622,-0.10732727
0279_1.jpg,0216_3.jpg,279,216,1,3,cross_variable_variable,0,892,666,-0.06967069
0279_1.jpg,0219_3.jpg,279,219,1,3,cross_variable_variable,0,892,674,0.28891033
0279_1.jpg,0224_3.jpg,279,224,1,3,cross_variable_variable,0,892,694,0.11863975
0279_1.jpg,0237_3.jpg,279,237,1,3,cross_variable_variable,0,892,734,-0.21865356
0279_1.jpg,0239_3.jpg,279,239,1,3,cross_variable_variable,0,892,742,0.18522003
0279_1.jpg,0248_3.jpg,279,248,1,3,cross_variable_variable,0,892,778,-0.051178757
0279_1.jpg,0266_3.jpg,279,266,1,3,cross_variable_variable,0,892,846,-0.0067989603
0279_1.jpg,0271_3.jpg,279,271,1,3,cross_variable_variable,0,892,866,-0.089317635
0279_1.jpg,0279_3.jpg,279,279,1,3,cross_variable_variable,1,892,894,0.1643387
0279_1.jpg,0282_3.jpg,279,282,1,3,cross_variable_variable,0,892,902,0.029277936
0282_1.jpg,0006_3.jpg,282,6,1,3,cross_variable_variable,0,900,18,0.10140185
0282_1.jpg,0012_3.jpg,282,12,1,3,cross_variable_variable,0,900,42,-0.03642122
0282_1.jpg,0015_3.jpg,282,15,1,3,cross_variable_variable,0,900,46,0.085752174
0282_1.jpg,0018_3.jpg,282,18,1,3,cross_variable_variable,0,900,50,0.12850875
0282_1.jpg,0035_3.jpg,282,35,1,3,cross_variable_variable,0,900,110,0.14888419
0282_1.jpg,0042_3.jpg,282,42,1,3,cross_variable_variable,0,900,126,0.027567025
0282_1.jpg,0043_3.jpg,282,43,1,3,cross_variable_variable,0,900,130,0.04439272
0282_1.jpg,0060_3.jpg,282,60,1,3,cross_variable_variable,0,900,174,-0.03928755
0282_1.jpg,0066_3.jpg,282,66,1,3,cross_variable_variable,0,900,194,-0.024503672
0282_1.jpg,0067_3.jpg,282,67,1,3,cross_variable_variable,0,900,198,0.043490164
0282_1.jpg,0079_3.jpg,282,79,1,3,cross_variable_variable,0,900,242,-0.07916941
0282_1.jpg,0086_3.jpg,282,86,1,3,cross_variable_variable,0,900,258,-0.037881646
0282_1.jpg,0087_3.jpg,282,87,1,3,cross_variable_variable,0,900,262,0.08688125
0282_1.jpg,0089_3.jpg,282,89,1,3,cross_variable_variable,0,900,266,0.051339366
0282_1.jpg,0091_3.jpg,282,91,1,3,cross_variable_variable,0,900,274,0.07445622
0282_1.jpg,0093_3.jpg,282,93,1,3,cross_variable_variable,0,900,282,0.12008236
0282_1.jpg,0106_3.jpg,282,106,1,3,cross_variable_variable,0,900,326,0.1988802
0282_1.jpg,0109_3.jpg,282,109,1,3,cross_variable_variable,0,900,334,-0.04703854
0282_1.jpg,0114_3.jpg,282,114,1,3,cross_variable_variable,0,900,342,-0.0527099
0282_1.jpg,0130_3.jpg,282,130,1,3,cross_variable_variable,0,900,390,0.044429444
0282_1.jpg,0132_3.jpg,282,132,1,3,cross_variable_variable,0,900,398,0.09333755
0282_1.jpg,0148_3.jpg,282,148,1,3,cross_variable_variable,0,900,446,-0.03336652
0282_1.jpg,0154_3.jpg,282,154,1,3,cross_variable_variable,0,900,462,0.076528534
0282_1.jpg,0161_3.jpg,282,161,1,3,cross_variable_variable,0,900,490,-0.162471
0282_1.jpg,0200_3.jpg,282,200,1,3,cross_variable_variable,0,900,606,0.07657109
0282_1.jpg,0204_3.jpg,282,204,1,3,cross_variable_variable,0,900,622,0.16317694
0282_1.jpg,0216_3.jpg,282,216,1,3,cross_variable_variable,0,900,666,0.11515324
0282_1.jpg,0219_3.jpg,282,219,1,3,cross_variable_variable,0,900,674,-0.060546726
0282_1.jpg,0224_3.jpg,282,224,1,3,cross_variable_variable,0,900,694,-0.050044328
