filename_a,filename_b,writer_a,writer_b,page_a,page_b,condition,pair_label,embedding_index_a,embedding_index_b
0266_1.jpg,0271_3.jpg,266,271,1,3,cross_variable_variable,0,844,866
0266_1.jpg,0279_3.jpg,266,279,1,3,cross_variable_variable,0,844,894
0266_1.jpg,0282_3.jpg,266,282,1,3,cross_variable_variable,0,844,902
0271_1.jpg,0006_3.jpg,271,6,1,3,cross_variable_variable,0,864,18
0271_1.jpg,0012_3.jpg,271,12,1,3,cross_variable_variable,0,864,42
0271_1.jpg,0015_3.jpg,271,15,1,3,cross_variable_variable,0,864,46
0271_1.jpg,0018_3.jpg,271,18,1,3,cross_variable_variable,0,864,50
0271_1.jpg,0035_3.jpg,271,35,1,3,cross_variable_variable,0,864,110
0271_1.jpg,0042_3.jpg,271,42,1,3,cross_variable_variable,0,864,126
0271_1.jpg,0043_3.jpg,271,43,1,3,cross_variable_variable,0,864,130
0271_1.jpg,0060_3.jpg,271,60,1,3,cross_variable_variable,0,864,174
0271_1.jpg,0066_3.jpg,271,66,1,3,cross_variable_variable,0,864,194
0271_1.jpg,0067_3.jpg,271,67,1,3,cross_variable_variable,0,864,198
0271_1.jpg,0079_3.jpg,271,79,1,3,cross_variable_variable,0,864,242
0271_1.jpg,0086_3.jpg,271,86,1,3,cross_variable_variable,0,864,258
0271_1.jpg,0087_3.jpg,271,87,1,3,cross_variable_variable,0,864,262
0271_1.jpg,0089_3.jpg,271,89,1,3,cross_variable_variable,0,864,266
0271_1.jpg,0091_3.jpg,271,91,1,3,cross_variable_variable,0,864,274
0271_1.jpg,0093_3.jpg,271,93,1,3,cross_variable_variable,0,864,282
0271_1.jpg,0106_3.jpg,271,106,1,3,cross_variable_variable,0,864,326
0271_1.jpg,0109_3.jpg,271,109,1,3,cross_variable_variable,0,864,334
0271_1.jpg,0114_3.jpg,271,114,1,3,cross_variable_variable,0,864,342
0271_1.jpg,0130_3.jpg,271,130,1,3,cross_variable_variable,0,864,390
0271_1.jpg,0132_3.jpg,271,132,1,3,cross_variable_variable,0,864,398
0271_1.jpg,0148_3.jpg,271,148,1,3,cross_variable_variable,0,864,446
0271_1.jpg,0154_3.jpg,271,154,1,3,cross_variable_variable,0,864,462
0271_1.jpg,0161_3.jpg,271,161,1,3,cross_variable_variable,0,864,490
0271_1.jpg,0200_3.jpg,271,200,1,3,cross_variable_variable,0,864,606
0271_1.jpg,0204_3.jpg,271,204,1,3,cross_variable_variable,0,864,622
0271_1.jpg,0216_3.jpg,271,216,1,3,cross_variable_variable,0,864,666
0271_1.jpg,0219_3.jpg,271,219,1,3,cross_variable_variable,0,864,674
0271_1.jpg,0224_3.jpg,271,224,1,3,cross_variable_variable,0,864,694
0271_1.jpg,0237_3.jpg,271,237,1,3,cross_variable_variable,0,864,734
0271_1.jpg,0239_3.jpg,271,239,1,3,cross_variable_variable,0,864,742
0271_1.jpg,0248_3.jpg,271,248,1,3,cross_variable_variable,0,864,778
0271_1.jpg,0266_3.jpg,271,266,1,3,cross_variable_variable,0,864,846
0271_1.jpg,0271_3.jpg,271,271,1,3,cross_variable_variable,1,864,866
0271_1.jpg,0279_3.jpg,271,279,1,3,cross_variable_variable,0,864,894
0271_1.jpg,0282_3.jpg,271,282,1,3,cross_variable_variable,0,864,902
0279_1.jpg,0006_3.jpg,279,6,1,3,cross_variable_variable,0,892,18
0279_1.jpg,0012_3.jpg,279,12,1,3,cross_variable_variable,0,892,42
0279_1.jpg,0015_3.jpg,279,15,1,3,cross_variable_variable,0,892,46
0279_1.jpg,0018_3.jpg,279,18,1,3,cross_variable_variable,0,892,50
0279_1.jpg,0035_3.jpg,279,35,1,3,cross_variable_variable,0,892,110
0279_1.jpg,0042_3.jpg,279,42,1,3,cross_variable_variable,0,892,126
0279_1.jpg,0043_3.jpg,279,43,1,3,cross_variable_variable,0,892,130
0279_1.jpg,0060_3.jpg,279,60,1,3,cross_variable_variable,0,892,174
0279_1.jpg,0066_3.jpg,279,66,1,3,cross_variable_variable,0,892,194
0279_1.jpg,0067_3.jpg,279,67,1,3,cross_variable_variable,0,892,198
0279_1.jpg,0079_3.jpg,279,79,1,3,cross_variable_variable,0,892,242
0279_1.jpg,0086_3.jpg,279,86,1,3,cross_variable_variable,0,892,258
0279_1.jpg,0087_3.jpg,279,87,1,3,cross_variable_variable,0,892,262
0279_1.jpg,0089_3.jpg,279,89,1,3,cross_variable_variable,0,892,266
0279_1.jpg,0091_3.jpg,279,91,1,3,cross_variable_variable,0,892,274
0279_1.jpg,0093_3.jpg,279,93,1,3,cross_variable_variable,0,892,282
0279_1.jpg,0106_3.jpg,279,106,1,3,cross_variable_variable,0,892,326
0279_1.jpg,0109_3.jpg,279,109,1,3,cross_variable_variable,0,892,334
0279_1.jpg,0114_3.jpg,279,114,1,3,cross_variable_variable,0,892,342
0279_1.jpg,0130_3.jpg,279,130,1,3,cross_variable_variable,0,892,390
0279_1.jpg,0132_3.jpg,279,132,1,3,cross_variable_variable,0,892,398
0279_1.jpg,0148_3.jpg,279,148,1,3,cross_variable_variable,0,892,446
0279_1.jpg,0154_3.jpg,279,154,1,3,cross_variable_variable,0,892,462
0279_1.jpg,0161_3.jpg,279,161,1,3,cross_variable_variable,0,892,490
0279_1.jpg,0200_3.jpg,279,200,1,3,cross_variable_variable,0,892,606
0279_1.jpg,0204_3.jpg,279,204,1,3,cross_variable_variable,0,892,622
0279_1.jpg,0216_3.jpg,279,216,1,3,cross_variable_variable,0,892,666
0279_1.jpg,0219_3.jpg,279,219,1,3,cross_variable_variable,0,892,674
0279_1.jpg,0224_3.jpg,279,224,1,3,cross_variable_variable,0,892,694
0279_1.jpg,0237_3.jpg,279,237,1,3,cross_variable_variable,0,892,734
0279_1.jpg,0239_3.jpg,279,239,1,3,cross_variable_variable,0,892,742
0279_1.jpg,0248_3.jpg,279,248,1,3,cross_variable_variable,0,892,778
0279_1.jpg,0266_3.jpg,279,266,1,3,cross_variable_variable,0,892,846
0279_1.jpg,0271_3.jpg,279,271,1,3,cross_variable_variable,0,892,866
0279_1.jpg,0279_3.jpg,279,279,1,3,cross_variable_variable,1,892,894
0279_1.jpg,0282_3.jpg,279,282,1,3,cross_variable_variable,0,892,902
0282_1.jpg,0006_3.jpg,282,6,1,3,cross_variable_variable,0,900,18
0282_1.jpg,0012_3.jpg,282,12,1,3,cross_variable_variable,0,900,42
0282_1.jpg,0015_3.jpg,282,15,1,3,cross_variable_variable,0,900,46
0282_1.jpg,0018_3.jpg,282,18,1,3,cross_variable_variable,0,900,50
0282_1.jpg,0035_3.jpg,282,35,1,3,cross_variable_variable,0,900,110
0282_1.jpg,0042_3.jpg,282,42,1,3,cross_variable_variable,0,900,126
0282_1.jpg,0043_3.jpg,282,43,1,3,cross_variable_variable,0,900,130
0282_1.jpg,0060_3.jpg,282,60,1,3,cross_variable_variable,0,900,174
0282_1.jpg,0066_3.jpg,282,66,1,3,cross_variable_variable,0,900,194
0282_1.jpg,0067_3.jpg,282,67,1,3,cross_variable_variable,0,900,198
0282_1.jpg,0079_3.jpg,282,79,1,3,cross_variable_variable,0,900,242
0282_1.jpg,0086_3.jpg,282,86,1,3,cross_variable_variable,0,900,258
0282_1.jpg,0087_3.jpg,282,87,1,3,cross_variable_variable,0,900,262
0282_1.jpg,0089_3.jpg,282,89,1,3,cross_variable_variable,0,900,266
0282_1.jpg,0091_3.jpg,282,91,1,3,cross_variable_variable,0,900,274
0282_1.jpg,0093_3.jpg,282,93,1,3,cross_variable_variable,0,900,282
0282_1.jpg,0106_3.jpg,282,106,1,3,cross_variable_variable,0,900,326
0282_1.jpg,0109_3.jpg,282,109,1,3,cross_variable_variable,0,900,334
0282_1.jpg,0114_3.jpg,282,114,1,3,cross_variable_variable,0,900,342
0282_1.jpg,0130_3.jpg,282,130,1,3,cross_variable_variable,0,900,390
0282_1.jpg,0132_3.jpg,282,132,1,3,cross_variable_variable,0,900,398
0282_1.jpg,0148_3.jpg,282,148,1,3,cross_variable_variable,0,900,446
0282_1.jpg,0154_3.jpg,282,154,1,3,cross_variable_variable,0,900,462
0282_1.jpg,0161_3.jpg,282,161,1,3,cross_variable_variable,0,900,490
0282_1.jpg,0200_3.jpg,282,200,1,3,cross_variable_variable,0,900,606
0282_1.jpg,0204_3.jpg,282,204,1,3,cross_variable_variable,0,900,622
0282_1.jpg,0216_3.jpg,282,216,1,3,cross_variable_variable,0,900,666
0282_1.jpg,0219_3.jpg,282,219,1,3,cross_variable_variable,0,900,674
0282_1.jpg,0224_3.jpg,282,224,1,3,cross_variable_variable,0,900,694
0282_1.jpg,0237_3.jpg,282,237,1,3,cross_variable_variable,0,900,734
0282_1.jpg,0239_3.jpg,282,239,1,3,cross_variable_variable,0,900,742
0282_1.jpg,0248_3.jpg,282,248,1,3,cross_variable_variable,0,900,778
0282_1.jpg,0266_3.jpg,282,266,1,3,cross_variable_variable,0,900,846
0282_1.jpg,0271_3.jpg,282,271,1,3,cross_variable_variable,0,900,866
0282_1.jpg,0279_3.jpg,282,279,1,3,cross_variable_variable,0,900,894
0282_1.jpg,0282_3.jpg,282,282,1,3,cross_variable_variable,1,900,902
0006_1.jpg,0006_4.jpg,6,6,1,4,cross_variable_same,1,16,19
0006_1.jpg,0012_4.jpg,6,12,1,4,cross_variable_same,0,16,43
0006_1.jpg,0015_4.jpg,6,15,1,4,cross_variable_same,0,16,47
0006_1.jpg,0018_4.jpg,6,18,1,4,cross_variable_same,0,16,51
0006_1.jpg,0035_4.jpg,6,35,1,4,cross_variable_same,0,16,111
0006_1.jpg,0042_4.jpg,6,42,1,4,cross_variable_same,0,16,127
0006_1.jpg,0043_4.jpg,6,43,1,4,cross_variable_same,0,16,131
0006_1.jpg,0060_4.jpg,6,60,1,4,cross_variable_same,0,16,175
0006_1.jpg,0066_4.jpg,6,66,1,4,cross_variable_same,0,16,195
0006_1.jpg,0067_4.jpg,6,67,1,4,cross_variable_same,0,16,199
0006_1.jpg,0079_4.jpg,6,79,1,4,cross_variable_same,0,16,243
0006_1.jpg,0086_4.jpg,6,86,1,4,cross_variable_same,0,16,259
0006_1.jpg,0087_4.jpg,6,87,1,4,cross_variable_same,0,16,263
0006_1.jpg,0089_4.jpg,6,89,1,4,cross_variable_same,0,16,267
0006_1.jpg,0091_4.jpg,6,91,1,4,cross_variable_same,0,16,275
0006_1.jpg,0093_4.jpg,6,93,1,4,cross_variable_same,0,16,283
0006_1.jpg,0106_4.jpg,6,106,1,4,cross_variable_same,0,16,327
0006_1.jpg,0109_4.jpg,6,109,1,4,cross_variable_same,0,16,335
0006_1.jpg,0114_4.jpg,6,114,1,4,cross_variable_same,0,16,343
0006_1.jpg,0130_4.jpg,6,130,1,4,cross_variable_same,0,16,391
0006_1.jpg,0132_4.jpg,6,132,1,4,cross_variable_same,0,16,399
0006_1.jpg,0148_4.jpg,6,148,1,4,cross_variable_same,0,16,447
0006_1.jpg,0154_4.jpg,6,154,1,4,cross_variable_same,0,16,463
0006_1.jpg,0161_4.jpg,6,161,1,4,cross_variable_same,0,16,491
0006_1.jpg,0200_4.jpg,6,200,1,4,cross_variable_same,0,16,607
0006_1.jpg,0204_4.jpg,6,204,1,4,cross_variable_same,0,16,623
0006_1.jpg,0216_4.jpg,6,216,1,4,cross_variable_same,0,16,667
0006_1.jpg,0219_4.jpg,6,219,1,4,cross_variable_same,0,16,675
0006_1.jpg,0224_4.jpg,6,224,1,4,cross_variable_same,0,16,695
0006_1.jpg,0237_4.jpg,6,237,1,4,cross_variable_same,0,16,735
0006_1.jpg,0239_4.jpg,6,239,1,4,cross_variable_same,0,16,743
0006_1.jpg,0248_4.jpg,6,248,1,4,cross_variable_same,0,16,779
0006_1.jpg,0266_4.jpg,6,266,1,4,cross_variable_same,0,16,847
0006_1.jpg,0271_4.jpg,6,271,1,4,cross_variable_same,0,16,867
0006_1.jpg,0279_4.jpg,6,279,1,4,cross_variable_same,0,16,895
0006_1.jpg,0282_4.jpg,6,282,1,4,cross_variable_same,0,16,903
0012_1.jpg,0006_4.jpg,12,6,1,4,cross_variable_same,0,40,19
0012_1.jpg,0012_4.jpg,12,12,1,4,cross_variable_same,1,40,43
0012_1.jpg,0015_4.jpg,12,15,1,4,cross_variable_same,0,40,47
0012_1.jpg,0018_4.jpg,12,18,1,4,cross_variable_same,0,40,51
0012_1.jpg,0035_4.jpg,12,35,1,4,cross_variable_same,0,40,111
0012_1.jpg,0042_4.jpg,12,42,1,4,cross_variable_same,0,40,127
0012_1.jpg,0043_4.jpg,12,43,1,4,cross_variable_same,0,40,131
0012_1.jpg,0060_4.jpg,12,60,1,4,cross_variable_same,0,40,175
0012_1.jpg,0066_4.jpg,12,66,1,4,cross_variable_same,0,40,195
0012_1.jpg,0067_4.jpg,12,67,1,4,cross_variable_same,0,40,199
0012_1.jpg,0079_4.jpg,12,79,1,4,cross_variable_same,0,40,243
0012_1.jpg,0086_4.jpg,12,86,1,4,cross_variable_same,0,40,259
0012_1.jpg,0087_4.jpg,12,87,1,4,cross_variable_same,0,40,263
0012_1.jpg,0089_4.jpg,12,89,1,4,cross_variable_same,0,40,267
0012_1.jpg,0091_4.jpg,12,91,1,4,cross_variable_same,0,40,275
0012_1.jpg,0093_4.jpg,12,93,1,4,cross_variable_same,0,40,283
0012_1.jpg,0106_4.jpg,12,106,1,4,cross_variable_same,0,40,327
0012_1.jpg,0109_4.jpg,12,109,1,4,cross_variable_same,0,40,335
0012_1.jpg,0114_4.jpg,12,114,1,4,cross_variable_same,0,40,343
0012_1.jpg,0130_4.jpg,12,130,1,4,cross_variable_same,0,40,391
0012_1.jpg,0132_4.jpg,12,132,1,4,cross_variable_same,0,40,399
0012_1.jpg,0148_4.jpg,12,148,1,4,cross_variable_same,0,40,447
0012_1.jpg,0154_4.jpg,12,154,1,4,cross_variable_same,0,40,463
0012_1.jpg,0161_4.jpg,12,161,1,4,cross_variable_same,0,40,491
0012_1.jpg,0200_4.jpg,12,200,1,4,cross_variable_same,0,40,607
0012_1.jpg,0204_4.jpg,12,204,1,4,cross_variable_same,0,40,623
0012_1.jpg,0216_4.jpg,12,216,1,4,cross_variable_same,0,40,667
0012_1.jpg,0219_4.jpg,12,219,1,4,cross_variable_same,0,40,675
0012_1.jpg,0224_4.jpg,12,224,1,4,cross_variable_same,0,40,695
0012_1.jpg,0237_4.jpg,12,237,1,4,cross_variable_same,0,40,735
0012_1.jpg,0239_4.jpg,12,239,1,4,cross_variable_same,0,40,743
0012_1.jpg,0248_4.jpg,12,248,1,4,cross_variable_same,0,40,779
0012_1.jpg,0266_4.jpg,12,266,1,4,cross_variable_same,0,40,847
0012_1.jpg,0271_4.jpg,12,271,1,4,cross_variable_same,0,40,867
0012_1.jpg,0279_4.jpg,12,279,1,4,cross_variable_same,0,40,895
0012_1.jpg,0282_4.jpg,12,282,1,4,cross_variable_same,0,40,903
0015_1.jpg,0006_4.jpg,15,6,1,4,cross_variable_same,0,44,19
0015_1.jpg,0012_4.jpg,15,12,1,4,cross_variable_same,0,44,43
0015_1.jpg,0015_4.jpg,15,15,1,4,cross_variable_same,1,44,47
0015_1.jpg,0018_4.jpg,15,18,1,4,cross_variable_same,0,44,51
0015_1.jpg,0035_4.jpg,15,35,1,4,cross_variable_same,0,44,111
0015_1.jpg,0042_4.jpg,15,42,1,4,cross_variable_same,0,44,127
0015_1.jpg,0043_4.jpg,15,43,1,4,cross_variable_same,0,44,131
0015_1.jpg,0060_4.jpg,15,60,1,4,cross_variable_same,0,44,175
0015_1.jpg,0066_4.jpg,15,66,1,4,cross_variable_same,0,44,195
0015_1.jpg,0067_4.jpg,15,67,1,4,cross_variable_same,0,44,199
0015_1.jpg,0079_4.jpg,15,79,1,4,cross_variable_same,0,44,243
0015_1.jpg,0086_4.jpg,15,86,1,4,cross_variable_same,0,44,259
0015_1.jpg,0087_4.jpg,15,87,1,4,cross_variable_same,0,44,263
0015_1.jpg,0089_4.jpg,15,89,1,4,cross_variable_same,0,44,267
0015_1.jpg,0091_4.jpg,15,91,1,4,cross_variable_same,0,44,275
0015_1.jpg,0093_4.jpg,15,93,1,4,cross_variable_same,0,44,283
0015_1.jpg,0106_4.jpg,15,106,1,4,cross_variable_same,0,44,327
0015_1.jpg,0109_4.jpg,15,109,1,4,cross_variable_same,0,44,335
0015_1.jpg,0114_4.jpg,15,114,1,4,cross_variable_same,0,44,343
0015_1.jpg,0130_4.jpg,15,130,1,4,cross_variable_same,0,44,391
0015_1.jpg,0132_4.jpg,15,132,1,4,cross_variable_same,0,44,399
0015_1.jpg,0148_4.jpg,15,148,1,4,cross_variable_same,0,44,447
0015_1.jpg,0154_4.jpg,15,154,1,4,cross_variable_same,0,44,463
0015_1.jpg,0161_4.jpg,15,161,1,4,cross_variable_same,0,44,491
0015_1.jpg,0200_4.jpg,15,200,1,4,cross_variable_same,0,44,607
0015_1.jpg,0204_4.jpg,15,204,1,4,cross_variable_same,0,44,623
0015_1.jpg,0216_4.jpg,15,216,1,4,cross_variable_same,0,44,667
0015_1.jpg,0219_4.jpg,15,219,1,4,cross_variable_same,0,44,675
0015_1.jpg,0224_4.jpg,15,224,1,4,cross_variable_same,0,44,695
0015_1.jpg,0237_4.jpg,15,237,1,4,cross_variable_same,0,44,735
0015_1.jpg,0239_4.jpg,15,239,1,4,cross_variable_same,0,44,743
0015_1.jpg,0248_4.jpg,15,248,1,4,cross_variable_same,0,44,779
0015_1.jpg,0266_4.jpg,15,266,1,4,cross_variable_same,0,44,847
0015_1.jpg,0271_4.jpg,15,271,1,4,cross_variable_same,0,44,867
0015_1.jpg,0279_4.jpg,15,279,1,4,cross_variable_same,0,44,895
0015_1.jpg,0282_4.jpg,15,282,1,4,cross_variable_same,0,44,903
0018_1.jpg,0006_4.jpg,18,6,1,4,cross_variable_same,0,48,19
0018_1.jpg,0012_4.jpg,18,12,1,4,cross_variable_same,0,48,43
0018_1.jpg,0015_4.jpg,18,15,1,4,cross_variable_same,0,48,47
0018_1.jpg,0018_4.jpg,18,18,1,4,cross_variable_same,1,48,51
0018_1.jpg,0035_4.jpg,18,35,1,4,cross_variable_same,0,48,111
0018_1.jpg,0042_4.jpg,18,42,1,4,cross_variable_same,0,48,127
0018_1.jpg,0043_4.jpg,18,43,1,4,cross_variable_same,0,48,131
0018_1.jpg,0060_4.jpg,18,60,1,4,cross_variable_same,0,48,175
0018_1.jpg,0066_4.jpg,18,66,1,4,cross_variable_same,0,48,195
0018_1.jpg,0067_4.jpg,18,67,1,4,cross_variable_same,0,48,199
0018_1.jpg,0079_4.jpg,18,79,1,4,cross_variable_same,0,48,243
0018_1.jpg,0086_4.jpg,18,86,1,4,cross_variable_same,0,48,259
0018_1.jpg,0087_4.jpg,18,87,1,4,cross_variable_same,0,48,263
0018_1.jpg,0089_4.jpg,18,89,1,4,cross_variable_same,0,48,267
0018_1.jpg,0091_4.jpg,18,91,1,4,cross_variable_same,0,48,275
0018_1.jpg,0093_4.jpg,18,93,1,4,cross_variable_same,0,48,283
0018_1.jpg,0106_4.jpg,18,106,1,4,cross_variable_same,0,48,327
0018_1.jpg,0109_4.jpg,18,109,1,4,cross_variable_same,0,48,335
0018_1.jpg,0114_4.jpg,18,114,1,4,cross_variable_same,0,48,343
0018_1.jpg,0130_4.jpg,18,130,1,4,cross_variable_same,0,48,391
0018_1.jpg,0132_4.jpg,18,132,1,4,cross_variable_same,0,48,399
0018_1.jpg,0148_4.jpg,18,148,1,4,cross_variable_same,0,48,447
0018_1.jpg,0154_4.jpg,18,154,1,4,cross_variable_same,0,48,463
0018_1.jpg,0161_4.jpg,18,161,1,4,cross_variable_same,0,48,491
0018_1.jpg,0200_4.jpg,18,200,1,4,cross_variable_same,0,48,607
0018_1.jpg,0204_4.jpg,18,204,1,4,cross_variable_same,0,48,623
0018_1.jpg,0216_4.jpg,18,216,1,4,cross_variable_same,0,48,667
0018_1.jpg,0219_4.jpg,18,219,1,4,cross_variable_same,0,48,675
0018_1.jpg,0224_4.jpg,18,224,1,4,cross_variable_same,0,48,695
0018_1.jpg,0237_4.jpg,18,237,1,4,cross_variable_same,0,48,735
0018_1.jpg,0239_4.jpg,18,239,1,4,cross_variable_same,0,48,743
0018_1.jpg,0248_4.jpg,18,248,1,4,cross_variable_same,0,48,779
0018_1.jpg,0266_4.jpg,18,266,1,4,cross_variable_same,0,48,847
0018_1.jpg,0271_4.jpg,18,271,1,4,cross_variable_same,0,48,867
0018_1.jpg,0279_4.jpg,18,279,1,4,cross_variable_same,0,48,895
0018_1.jpg,0282_4.jpg,18,282,1,4,cross_variable_same,0,48,903
0035_1.jpg,0006_4.jpg,35,6,1,4,cross_variable_same,0,108,19
0035_1.jpg,0012_4.jpg,35,12,1,4,cross_variable_same,0,108,43
0035_1.jpg,0015_4.jpg,35,15,1,4,cross_variable_same,0,108,47
0035_1.jpg,0018_4.jpg,35,18,1,4,cross_variable_same,0,108,51
0035_1.jpg,0035_4.jpg,35,35,1,4,cross_variable_same,1,108,111
0035_1.jpg,0042_4.jpg,35,42,1,4,cross_variable_same,0,108,127
0035_1.jpg,0043_4.jpg,35,43,1,4,cross_variable_same,0,108,131
0035_1.jpg,0060_4.jpg,35,60,1,4,cross_variable_same,0,108,175
0035_1.jpg,0066_4.jpg,35,66,1,4,cross_variable_same,0,108,195
0035_1.jpg,0067_4.jpg,35,67,1,4,cross_variable_same,0,108,199
0035_1.jpg,0079_4.jpg,35,79,1,4,cross_variable_same,0,108,243
0035_1.jpg,0086_4.jpg,35,86,1,4,cross_variable_same,0,108,259
0035_1.jpg,0087_4.jpg,35,87,1,4,cross_variable_same,0,108,263
0035_1.jpg,0089_4.jpg,35,89,1,4,cross_variable_same,0,108,267
0035_1.jpg,0091_4.jpg,35,91,1,4,cross_variable_same,0,108,275
0035_1.jpg,0093_4.jpg,35,93,1,4,cross_variable_same,0,108,283
0035_1.jpg,0106_4.jpg,35,106,1,4,cross_variable_same,0,108,327
0035_1.jpg,0109_4.jpg,35,109,1,4,cross_variable_same,0,108,335
0035_1.jpg,0114_4.jpg,35,114,1,4,cross_variable_same,0,108,343
0035_1.jpg,0130_4.jpg,35,130,1,4,cross_variable_same,0,108,391
0035_1.jpg,0132_4.jpg,35,132,1,4,cross_variable_same,0,108,399
0035_1.jpg,0148_4.jpg,35,148,1,4,cross_variable_same,0,108,447
0035_1.jpg,0154_4.jpg,35,154,1,4,cross_variable_same,0,108,463
0035_1.jpg,0161_4.jpg,35,161,1,4,cross_variable_same,0,108,491
0035_1.jpg,0200_4.jpg,35,200,1,4,cross_variable_same,0,108,607
0035_1.jpg,0204_4.jpg,35,204,1,4,cross_variable_same,0,108,623
0035_1.jpg,0216_4.jpg,35,216,1,4,cross_variable_same,0,108,667
0035_1.jpg,0219_4.jpg,35,219,1,4,cross_variable_same,0,108,675
0035_1.jpg,0224_4.jpg,35,224,1,4,cross_variable_same,0,108,695
0035_1.jpg,0237_4.jpg,35,237,1,4,cross_variable_same,0,108,735
0035_1.jpg,0239_4.jpg,35,239,1,4,cross_variable_same,0,108,743
0035_1.jpg,0248_4.jpg,35,248,1,4,cross_variable_same,0,108,779
0035_1.jpg,0266_4.jpg,35,266,1,4,cross_variable_same,0,108,847
0035_1.jpg,0271_4.jpg,35,271,1,4,cross_variable_same,0,108,867
0035_1.jpg,0279_4.jpg,35,279,1,4,cross_variable_same,0,108,895
0035_1.jpg,0282_4.jpg,35,282,1,4,cross_variable_same,0,108,903
0042_1.jpg,0006_4.jpg,42,6,1,4,cross_variable_same,0,124,19
0042_1.jpg,0012_4.jpg,42,12,1,4,cross_variable_same,0,124,43
0042_1.jpg,0015_4.jpg,42,15,1,4,cross_variable_same,0,124,47
0042_1.jpg,0018_4.jpg,42,18,1,4,cross_variable_same,0,124,51
0042_1.jpg,0035_4.jpg,42,35,1,4,cross_variable_same,0,124,111
0042_1.jpg,0042_4.jpg,42,42,1,4,cross_variable_same,1,124,127
0042_1.jpg,0043_4.jpg,42,43,1,4,cross_variable_same,0,124,131
0042_1.jpg,0060_4.jpg,42,60,1,4,cross_variable_same,0,124,175
0042_1.jpg,0066_4.jpg,42,66,1,4,cross_variable_same,0,124,195
0042_1.jpg,0067_4.jpg,42,67,1,4,cross_variable_same,0,124,199
0042_1.jpg,0079_4.jpg,42,79,1,4,cross_variable_same,0,124,243
0042_1.jpg,0086_4.jpg,42,86,1,4,cross_variable_same,0,124,259
0042_1.jpg,0087_4.jpg,42,87,1,4,cross_variable_same,0,124,263
0042_1.jpg,0089_4.jpg,42,89,1,4,cross_variable_same,0,124,267
0042_1.jpg,0091_4.jpg,42,91,1,4,cross_variable_same,0,124,275
0042_1.jpg,0093_4.jpg,42,93,1,4,cross_variable_same,0,124,283
0042_1.jpg,0106_4.jpg,42,106,1,4,cross_variable_same,0,124,327
0042_1.jpg,0109_4.jpg,42,109,1,4,cross_variable_same,0,124,335
0042_1.jpg,0114_4.jpg,42,114,1,4,cross_variable_same,0,124,343
0042_1.jpg,0130_4.jpg,42,130,1,4,cross_variable_same,0,124,391
0042_1.jpg,0132_4.jpg,42,132,1,4,cross_variable_same,0,124,399
0042_1.jpg,0148_4.jpg,42,148,1,4,cross_variable_same,0,124,447
0042_1.jpg,0154_4.jpg,42,154,1,4,cross_variable_same,0,124,463
0042_1.jpg,0161_4.jpg,42,161,1,4,cross_variable_same,0,124,491
0042_1.jpg,0200_4.jpg,42,200,1,4,cross_variable_same,0,124,607
0042_1.jpg,0204_4.jpg,42,204,1,4,cross_variable_same,0,124,623
0042_1.jpg,0216_4.jpg,42,216,1,4,cross_variable_same,0,124,667
0042_1.jpg,0219_4.jpg,42,219,1,4,cross_variable_same,0,124,675
0042_1.jpg,0224_4.jpg,42,224,1,4,cross_variable_same,0,124,695
0042_1.jpg,0237_4.jpg,42,237,1,4,cross_variable_same,0,124,735
0042_1.jpg,0239_4.jpg,42,239,1,4,cross_variable_same,0,124,743
0042_1.jpg,0248_4.jpg,42,248,1,4,cross_variable_same,0,124,779
0042_1.jpg,0266_4.jpg,42,266,1,4,cross_variable_same,0,124,847
0042_1.jpg,0271_4.jpg,42,271,1,4,cross_variable_same,0,124,867
0042_1.jpg,0279_4.jpg,42,279,1,4,cross_variable_same,0,124,895
0042_1.jpg,0282_4.jpg,42,282,1,4,cross_variable_same,0,124,903
0043_1.jpg,0006_4.jpg,43,6,1,4,cross_variable_same,0,128,19
0043_1.jpg,0012_4.jpg,43,12,1,4,cross_variable_same,0,128,43
0043_1.jpg,0015_4.jpg,43,15,1,4,cross_variable_same,0,128,47
0043_1.jpg,0018_4.jpg,43,18,1,4,cross_variable_same,0,128,51
0043_1.jpg,0035_4.jpg,43,35,1,4,cross_variable_same,0,128,111
0043_1.jpg,0042_4.jpg,43,42,1,4,cross_variable_same,0,128,127
0043_1.jpg,0043_4.jpg,43,43,1,4,cross_variable_same,1,128,131
0043_1.jpg,0060_4.jpg,43,60,1,4,cross_variable_same,0,128,175
0043_1.jpg,0066_4.jpg,43,66,1,4,cross_variable_same,0,128,195
0043_1.jpg,0067_4.jpg,43,67,1,4,cross_variable_same,0,128,199
0043_1.jpg,0079_4.jpg,43,79,1,4,cross_variable_same,0,128,243
0043_1.jpg,0086_4.jpg,43,86,1,4,cross_variable_same,0,128,259
0043_1.jpg,0087_4.jpg,43,87,1,4,cross_variable_same,0,128,263
0043_1.jpg,0089_4.jpg,43,89,1,4,cross_variable_same,0,128,267
0043_1.jpg,0091_4.jpg,43,91,1,4,cross_variable_same,0,128,275
0043_1.jpg,0093_4.jpg,43,93,1,4,cross_variable_same,0,128,283
0043_1.jpg,0106_4.jpg,43,106,1,4,cross_variable_same,0,128,327
0043_1.jpg,0109_4.jpg,43,109,1,4,cross_variable_same,0,128,335
