filename,writer,page_id,language,same_text,internal_role
0252_2.jpg,252,2,Arabic,1,fit
0252_3.jpg,252,3,English,0,fit
0252_4.jpg,252,4,English,1,fit
0255_1.jpg,255,1,Arabic,0,fit
0255_2.jpg,255,2,Arabic,1,fit
0255_3.jpg,255,3,English,0,fit
0255_4.jpg,255,4,English,1,fit
0256_1.jpg,256,1,Arabic,0,fit
0256_2.jpg,256,2,Arabic,1,fit
0256_3.jpg,256,3,English,0,fit
0256_4.jpg,256,4,English,1,fit
0260_1.jpg,260,1,Arabic,0,fit
0260_2.jpg,260,2,Arabic,1,fit
0260_3.jpg,260,3,English,0,fit
0260_4.jpg,260,4,English,1,fit
0261_1.jpg,261,1,Arabic,0,fit
0261_2.jpg,261,2,Arabic,1,fit
0261_3.jpg,261,3,English,0,fit
0261_4.jpg,261,4,English,1,fit
0262_1.jpg,262,1,Arabic,0,fit
0262_2.jpg,262,2,Arabic,1,fit
0262_3.jpg,262,3,English,0,fit
0262_4.jpg,262,4,English,1,fit
0263_1.jpg,263,1,Arabic,0,fit
0263_2.jpg,263,2,Arabic,1,fit
0263_3.jpg,263,3,English,0,fit
0263_4.jpg,263,4,English,1,fit
0264_1.jpg,264,1,Arabic,0,fit
0264_2.jpg,264,2,Arabic,1,fit
0264_3.jpg,264,3,English,0,fit
0264_4.jpg,264,4,English,1,fit
0265_1.jpg,265,1,Arabic,0,fit
0265_2.jpg,265,2,Arabic,1,fit
0265_3.jpg,265,3,English,0,fit
0265_4.jpg,265,4,English,1,fit
0266_1.jpg,266,1,Arabic,0,selection
0266_2.jpg,266,2,Arabic,1,selection
0266_3.jpg,266,3,English,0,selection
0266_4.jpg,266,4,English,1,selection
0267_1.jpg,267,1,Arabic,0,fit
0267_2.jpg,267,2,Arabic,1,fit
0267_3.jpg,267,3,English,0,fit
0267_4.jpg,267,4,English,1,fit
0271_1.jpg,271,1,Arabic,0,selection
0271_2.jpg,271,2,Arabic,1,selection
0271_3.jpg,271,3,English,0,selection
0271_4.jpg,271,4,English,1,selection
0272_1.jpg,272,1,Arabic,0,fit
0272_2.jpg,272,2,Arabic,1,fit
0272_3.jpg,272,3,English,0,fit
0272_4.jpg,272,4,English,1,fit
0273_1.jpg,273,1,Arabic,0,fit
0273_2.jpg,273,2,Arabic,1,fit
0273_3.jpg,273,3,English,0,fit
0273_4.jpg,273,4,English,1,fit
0274_1.jpg,274,1,Arabic,0,fit
0274_2.jpg,274,2,Arabic,1,fit
0274_3.jpg,274,3,English,0,fit
0274_4.jpg,274,4,English,1,fit
0276_1.jpg,276,1,Arabic,0,fit
0276_2.jpg,276,2,Arabic,1,fit
0276_3.jpg,276,3,English,0,fit
0276_4.jpg,276,4,English,1,fit
0279_1.jpg,279,1,Arabic,0,selection
0279_2.jpg,279,2,Arabic,1,selection
0279_3.jpg,279,3,English,0,selection
0279_4.jpg,279,4,English,1,selection
0281_1.jpg,281,1,Arabic,0,fit
0281_2.jpg,281,2,Arabic,1,fit
0281_3.jpg,281,3,English,0,fit
0281_4.jpg,281,4,English,1,fit
0282_1.jpg,282,1,Arabic,0,selection
0282_2.jpg,282,2,Arabic,1,selection
0282_3.jpg,282,3,English,0,selection
0282_4.jpg,282,4,English,1,selection
