filename,writer,page_id,language,same_text,internal_role,teacher_writer,teacher_index
0263_3.jpg,263,3,English,0,fit,263,834
0263_4.jpg,263,4,English,1,fit,263,835
0264_1.jpg,264,1,Arabic,0,fit,264,836
0264_2.jpg,264,2,Arabic,1,fit,264,837
0264_3.jpg,264,3,English,0,fit,264,838
0264_4.jpg,264,4,English,1,fit,264,839
0265_1.jpg,265,1,Arabic,0,fit,265,840
0265_2.jpg,265,2,Arabic,1,fit,265,841
0265_3.jpg,265,3,English,0,fit,265,842
0265_4.jpg,265,4,English,1,fit,265,843
0267_1.jpg,267,1,Arabic,0,fit,267,848
0267_2.jpg,267,2,Arabic,1,fit,267,849
0267_3.jpg,267,3,English,0,fit,267,850
0267_4.jpg,267,4,English,1,fit,267,851
0272_1.jpg,272,1,Arabic,0,fit,272,868
0272_2.jpg,272,2,Arabic,1,fit,272,869
0272_3.jpg,272,3,English,0,fit,272,870
0272_4.jpg,272,4,English,1,fit,272,871
0273_1.jpg,273,1,Arabic,0,fit,273,872
0273_2.jpg,273,2,Arabic,1,fit,273,873
0273_3.jpg,273,3,English,0,fit,273,874
0273_4.jpg,273,4,English,1,fit,273,875
0274_1.jpg,274,1,Arabic,0,fit,274,876
0274_2.jpg,274,2,Arabic,1,fit,274,877
0274_3.jpg,274,3,English,0,fit,274,878
0274_4.jpg,274,4,English,1,fit,274,879
0276_1.jpg,276,1,Arabic,0,fit,276,880
0276_2.jpg,276,2,Arabic,1,fit,276,881
0276_3.jpg,276,3,English,0,fit,276,882
0276_4.jpg,276,4,English,1,fit,276,883
0281_1.jpg,281,1,Arabic,0,fit,281,896
0281_2.jpg,281,2,Arabic,1,fit,281,897
0281_3.jpg,281,3,English,0,fit,281,898
0281_4.jpg,281,4,English,1,fit,281,899
