split,filename,writer,page_id,language,same_text,selected_darkness_min,selected_darkness_mean,selected_darkness_median,selected_darkness_max
fit,0133_2.jpg,133,2,Arabic,1,0.05929754674434662,0.06902043521404266,0.06542865931987762,0.13960349559783936
fit,0133_3.jpg,133,3,English,0,0.07398176938295364,0.09180722385644913,0.08715100586414337,0.12585066258907318
fit,0133_4.jpg,133,4,English,1,0.056895576417446136,0.0659480020403862,0.06299371272325516,0.09023153781890869
fit,0134_1.jpg,134,1,Arabic,0,0.036168575286865234,0.044584766030311584,0.04142113775014877,0.08001510798931122
fit,0134_2.jpg,134,2,Arabic,1,0.08270196616649628,0.09585005044937134,0.09225697815418243,0.13287390768527985
fit,0134_3.jpg,134,3,English,0,0.04275196045637131,0.05391208454966545,0.051916591823101044,0.07746986299753189
fit,0134_4.jpg,134,4,English,1,0.04523685202002525,0.05367936193943024,0.052566275000572205,0.07386097311973572
fit,0135_1.jpg,135,1,Arabic,0,0.054688215255737305,0.06586539000272751,0.06288890540599823,0.10012015700340271
fit,0135_2.jpg,135,2,Arabic,1,0.09298358857631683,0.10552803426980972,0.10236700624227524,0.13945339620113373
fit,0135_3.jpg,135,3,English,0,0.07212274521589279,0.08511679619550705,0.08310019224882126,0.11949196457862854
fit,0135_4.jpg,135,4,English,1,0.10452640056610107,0.11868266016244888,0.11612004041671753,0.16378173232078552
fit,0138_1.jpg,138,1,Arabic,0,0.02166406251490116,0.027410218492150307,0.026641609147191048,0.03597024828195572
fit,0138_2.jpg,138,2,Arabic,1,0.025185585021972656,0.030619412660598755,0.03015567734837532,0.04252297058701515
fit,0138_3.jpg,138,3,English,0,0.026469804346561432,0.03304922208189964,0.03057488612830639,0.0697033479809761
fit,0138_4.jpg,138,4,English,1,0.03064078278839588,0.0347992479801178,0.03319711610674858,0.05227435380220413
fit,0140_1.jpg,140,1,Arabic,0,0.06171175837516785,0.10929583758115768,0.07910515367984772,0.326874315738678
fit,0140_2.jpg,140,2,Arabic,1,0.05900241807103157,0.07006798684597015,0.06973491609096527,0.12390515208244324
fit,0140_3.jpg,140,3,English,0,0.04558774456381798,0.054377734661102295,0.052506595849990845,0.07604044675827026
fit,0140_4.jpg,140,4,English,1,0.11129572987556458,0.12431905418634415,0.11969104409217834,0.18629144132137299
fit,0142_1.jpg,142,1,Arabic,0,0.05622941628098488,0.06550101190805435,0.06429986655712128,0.09096357971429825
fit,0142_2.jpg,142,2,Arabic,1,0.06400642544031143,0.07360824942588806,0.07285655289888382,0.09433553367853165
fit,0142_3.jpg,142,3,English,0,0.06039648503065109,0.07366880774497986,0.07075013220310211,0.10470470041036606
fit,0142_4.jpg,142,4,English,1,0.06829316169023514,0.07701605558395386,0.07421618700027466,0.10165826976299286
fit,0146_1.jpg,146,1,Arabic,0,0.02913600392639637,0.038952626287937164,0.036072663962841034,0.07108090072870255
fit,0146_2.jpg,146,2,Arabic,1,0.03041142039000988,0.035196058452129364,0.03434661030769348,0.046188972890377045
fit,0146_3.jpg,146,3,English,0,0.0495099239051342,0.06077517196536064,0.05779191106557846,0.09705215692520142
fit,0146_4.jpg,146,4,English,1,0.05765005946159363,0.07250317186117172,0.06606008112430573,0.1398782879114151
fit,0147_1.jpg,147,1,Arabic,0,0.03615330532193184,0.0439646877348423,0.040941204875707626,0.06241113319993019
fit,0147_2.jpg,147,2,Arabic,1,0.044115956872701645,0.05089457705616951,0.048691585659980774,0.069082111120224
fit,0147_3.jpg,147,3,English,0,0.04809301346540451,0.05683118477463722,0.05510774254798889,0.07373061776161194
fit,0147_4.jpg,147,4,English,1,0.0561060905456543,0.06545993685722351,0.06267659366130829,0.0885327011346817
fit,0152_1.jpg,152,1,Arabic,0,0.04125053063035011,0.05157552659511566,0.050417982041835785,0.07989095151424408
fit,0152_2.jpg,152,2,Arabic,1,0.07165808230638504,0.08513801544904709,0.08170684427022934,0.10913968831300735
fit,0152_3.jpg,152,3,English,0,0.05519117787480354,0.07178911566734314,0.06688226014375687,0.13705004751682281
fit,0152_4.jpg,152,4,English,1,0.08590792864561081,0.09568963199853897,0.09255124628543854,0.12118600308895111
fit,0153_1.jpg,153,1,Arabic,0,0.07426989823579788,0.08893749862909317,0.08478005230426788,0.11440813541412354
fit,0153_2.jpg,153,2,Arabic,1,0.0929470956325531,0.10317251831293106,0.09970593452453613,0.131930872797966
fit,0153_3.jpg,153,3,English,0,0.06566954404115677,0.0843680128455162,0.07990647107362747,0.12313652783632278
fit,0153_4.jpg,153,4,English,1,0.09047698229551315,0.10408417135477066,0.10083900392055511,0.1366601288318634
fit,0155_1.jpg,155,1,Arabic,0,0.03587200865149498,0.045284878462553024,0.041642926633358,0.06850498914718628
fit,0155_2.jpg,155,2,Arabic,1,0.060861736536026,0.07088202983140945,0.06778796017169952,0.11638193577528
fit,0155_3.jpg,155,3,English,0,0.031126756221055984,0.03883414342999458,0.03682251274585724,0.05222746729850769
fit,0155_4.jpg,155,4,English,1,0.05352380499243736,0.05992530658841133,0.057914070785045624,0.0844958946108818
fit,0156_1.jpg,156,1,Arabic,0,0.036797937005758286,0.04384292662143707,0.04204227775335312,0.07158246636390686
fit,0156_2.jpg,156,2,Arabic,1,0.0557040236890316,0.06453744322061539,0.0642281174659729,0.08542750775814056
fit,0156_3.jpg,156,3,English,0,0.05940854176878929,0.07359931617975235,0.07169060409069061,0.10204976797103882
fit,0156_4.jpg,156,4,English,1,0.07183980196714401,0.08767998218536377,0.08688270300626755,0.12691961228847504
fit,0157_1.jpg,157,1,Arabic,0,0.04732772335410118,0.06006573513150215,0.055820927023887634,0.09565785527229309
fit,0157_2.jpg,157,2,Arabic,1,0.06765243411064148,0.07614395767450333,0.07560937851667404,0.09565285593271255
fit,0157_3.jpg,157,3,English,0,0.05145560950040817,0.062243711203336716,0.059203747659921646,0.09626783430576324
fit,0157_4.jpg,157,4,English,1,0.059158120304346085,0.06729644536972046,0.06575915217399597,0.09167289733886719
fit,0158_1.jpg,158,1,Arabic,0,0.049161337316036224,0.05863654240965843,0.05542881786823273,0.10160137712955475
fit,0158_2.jpg,158,2,Arabic,1,0.05003080144524574,0.05571649596095085,0.05426953732967377,0.07353022694587708
fit,0158_3.jpg,158,3,English,0,0.06120360270142555,0.08008921146392822,0.0787162035703659,0.11351899057626724
fit,0158_4.jpg,158,4,English,1,0.07619867473840714,0.08925286680459976,0.08654565364122391,0.13822215795516968
fit,0159_1.jpg,159,1,Arabic,0,0.04518948122859001,0.057700514793395996,0.05614711344242096,0.08911359310150146
fit,0159_2.jpg,159,2,Arabic,1,0.05046779289841652,0.057947371155023575,0.05619974434375763,0.07796241343021393
fit,0159_3.jpg,159,3,English,0,0.05634170025587082,0.07124406844377518,0.0690508708357811,0.09735605865716934
fit,0159_4.jpg,159,4,English,1,0.06257760524749756,0.07315536588430405,0.06695419549942017,0.15709061920642853
fit,0162_1.jpg,162,1,Arabic,0,0.0517038032412529,0.06524985283613205,0.06388482451438904,0.0882851704955101
fit,0162_2.jpg,162,2,Arabic,1,0.059529099613428116,0.0691651776432991,0.06706416606903076,0.10260740667581558
fit,0162_3.jpg,162,3,English,0,0.036187637597322464,0.0454697422683239,0.042907871305942535,0.07193545252084732
fit,0162_4.jpg,162,4,English,1,0.04649793356657028,0.05512547865509987,0.055025793612003326,0.07212838530540466
fit,0163_1.jpg,163,1,Arabic,0,0.048862360417842865,0.06086700037121773,0.05654454231262207,0.1303894966840744
fit,0163_2.jpg,163,2,Arabic,1,0.05654572322964668,0.0651186928153038,0.06280908733606339,0.09285898506641388
fit,0163_3.jpg,163,3,English,0,0.06143729016184807,0.07141482084989548,0.06913973391056061,0.10015285015106201
fit,0163_4.jpg,163,4,English,1,0.061686646193265915,0.07053285092115402,0.06954275071620941,0.09008362889289856
fit,0164_1.jpg,164,1,Arabic,0,0.031042946502566338,0.03947068005800247,0.03796527162194252,0.08149032294750214
fit,0164_2.jpg,164,2,Arabic,1,0.05140569433569908,0.062786765396595,0.0573611706495285,0.137868732213974
fit,0164_3.jpg,164,3,English,0,0.029396308586001396,0.03848319873213768,0.03665824607014656,0.060374170541763306
fit,0164_4.jpg,164,4,English,1,0.042585887014865875,0.0514044463634491,0.04673255234956741,0.11020129919052124
fit,0167_1.jpg,167,1,Arabic,0,0.0323290154337883,0.04522474482655525,0.03807686269283295,0.1018965095281601
fit,0167_2.jpg,167,2,Arabic,1,0.037563204765319824,0.04502427950501442,0.04403426870703697,0.0824260339140892
fit,0167_3.jpg,167,3,English,0,0.07251204550266266,0.08733368664979935,0.08448730409145355,0.10948203504085541
fit,0167_4.jpg,167,4,English,1,0.08749634772539139,0.09657879918813705,0.09403371810913086,0.12238181382417679
fit,0168_1.jpg,168,1,Arabic,0,0.036496084183454514,0.045263003557920456,0.04251217842102051,0.07014881074428558
fit,0168_2.jpg,168,2,Arabic,1,0.040516506880521774,0.0462784618139267,0.044997021555900574,0.06089472770690918
fit,0168_3.jpg,168,3,English,0,0.05529872700572014,0.06424111872911453,0.06299812346696854,0.09648224711418152
fit,0168_4.jpg,168,4,English,1,0.06449531763792038,0.07423081248998642,0.0719921737909317,0.10560661554336548
fit,0169_1.jpg,169,1,Arabic,0,0.04055381938815117,0.04843835160136223,0.04553162306547165,0.07663804292678833
fit,0169_2.jpg,169,2,Arabic,1,0.046660616993904114,0.055150773376226425,0.05159894376993179,0.09181029349565506
fit,0169_3.jpg,169,3,English,0,0.045146070420742035,0.05621562525629997,0.05278760567307472,0.10090357065200806
fit,0169_4.jpg,169,4,English,1,0.05141495540738106,0.060915201902389526,0.05728830769658089,0.12153530865907669
fit,0171_1.jpg,171,1,Arabic,0,0.058102190494537354,0.0712161585688591,0.06862366199493408,0.10884880274534225
fit,0171_2.jpg,171,2,Arabic,1,0.06484577059745789,0.07585203647613525,0.07499535381793976,0.10423587262630463
fit,0171_3.jpg,171,3,English,0,0.056456178426742554,0.06845440715551376,0.06613881140947342,0.10579027235507965
fit,0171_4.jpg,171,4,English,1,0.06474177539348602,0.07419359683990479,0.07102423906326294,0.10843827575445175
fit,0172_1.jpg,172,1,Arabic,0,0.06534598767757416,0.0761154443025589,0.07468806207180023,0.09795056283473969
fit,0172_2.jpg,172,2,Arabic,1,0.06444530934095383,0.07079211622476578,0.06789335608482361,0.09241161495447159
fit,0172_3.jpg,172,3,English,0,0.06408409029245377,0.07642554491758347,0.07459564507007599,0.11061877012252808
fit,0172_4.jpg,172,4,English,1,0.06250111758708954,0.07262367010116577,0.07109978795051575,0.09419629722833633
fit,0178_1.jpg,178,1,Arabic,0,0.030875157564878464,0.04026665538549423,0.03737102076411247,0.07014124095439911
fit,0178_2.jpg,178,2,Arabic,1,0.03888317197561264,0.0446753203868866,0.04397169500589371,0.0562305748462677
fit,0178_3.jpg,178,3,English,0,0.03867560625076294,0.04713403061032295,0.04481957107782364,0.07840202003717422
fit,0178_4.jpg,178,4,English,1,0.04035312682390213,0.04724838212132454,0.046410176903009415,0.06416209042072296
fit,0179_1.jpg,179,1,Arabic,0,0.04447347670793533,0.05365734174847603,0.05117860436439514,0.09414808452129364
fit,0179_2.jpg,179,2,Arabic,1,0.05450654402375221,0.06359625607728958,0.061065927147865295,0.08315115422010422
fit,0179_3.jpg,179,3,English,0,0.03388715162873268,0.04252457618713379,0.039962925016880035,0.07590492069721222
fit,0179_4.jpg,179,4,English,1,0.05799375846982002,0.06835665553808212,0.06588926911354065,0.0985536053776741
fit,0180_1.jpg,180,1,Arabic,0,0.026552099734544754,0.031805384904146194,0.030540011823177338,0.053255099803209305
fit,0180_2.jpg,180,2,Arabic,1,0.04382176324725151,0.05094176530838013,0.050752438604831696,0.07497844845056534
fit,0180_3.jpg,180,3,English,0,0.08244634419679642,0.10114971548318863,0.0976000428199768,0.14680905640125275
fit,0180_4.jpg,180,4,English,1,0.09030885249376297,0.10491267591714859,0.10029357671737671,0.16436566412448883
fit,0181_1.jpg,181,1,Arabic,0,0.040426503866910934,0.048527855426073074,0.046272944658994675,0.0963607206940651
fit,0181_2.jpg,181,2,Arabic,1,0.044141385704278946,0.05058758333325386,0.04943191632628441,0.06554722040891647
fit,0181_3.jpg,181,3,English,0,0.040507424622774124,0.053436022251844406,0.05034473538398743,0.08289378881454468
fit,0181_4.jpg,181,4,English,1,0.0371885746717453,0.044646602123975754,0.044376812875270844,0.06307541579008102
fit,0183_1.jpg,183,1,Arabic,0,0.05653868243098259,0.0710037499666214,0.06605181843042374,0.11931636184453964
fit,0183_2.jpg,183,2,Arabic,1,0.04064924269914627,0.04774252697825432,0.04662122204899788,0.07735291123390198
fit,0183_3.jpg,183,3,English,0,0.03538745269179344,0.042847439646720886,0.04215990751981735,0.061925821006298065
fit,0183_4.jpg,183,4,English,1,0.058769941329956055,0.06817865371704102,0.0651489719748497,0.10521827638149261
fit,0185_1.jpg,185,1,Arabic,0,0.046787504106760025,0.05791132524609566,0.05559755489230156,0.09460271149873734
fit,0185_2.jpg,185,2,Arabic,1,0.055472470819950104,0.06381405144929886,0.0632140040397644,0.08929482102394104
fit,0185_3.jpg,185,3,English,0,0.04590103030204773,0.05629541352391243,0.05506154149770737,0.08204984664916992
fit,0185_4.jpg,185,4,English,1,0.05351383239030838,0.06242555379867554,0.06161312013864517,0.09059962630271912
fit,0188_1.jpg,188,1,Arabic,0,0.03272859752178192,0.03873286023736,0.036207415163517,0.06637941300868988
fit,0188_2.jpg,188,2,Arabic,1,0.03810042142868042,0.047434378415346146,0.044421616941690445,0.11034899204969406
fit,0188_3.jpg,188,3,English,0,0.06756190210580826,0.08415770530700684,0.08070176839828491,0.12604394555091858
fit,0188_4.jpg,188,4,English,1,0.07065390795469284,0.08330145478248596,0.08160400390625,0.11122240126132965
fit,0189_1.jpg,189,1,Arabic,0,0.03778723627328873,0.046532321721315384,0.04550985246896744,0.07608573138713837
fit,0189_2.jpg,189,2,Arabic,1,0.03638968989253044,0.04420464113354683,0.040934011340141296,0.0774330347776413
fit,0189_3.jpg,189,3,English,0,0.04021690785884857,0.04759039357304573,0.045819222927093506,0.06930465251207352
fit,0189_4.jpg,189,4,English,1,0.04560466855764389,0.05232520028948784,0.051781900227069855,0.0723988339304924
fit,0191_1.jpg,191,1,Arabic,0,0.030259236693382263,0.03779049590229988,0.03565242886543274,0.08026246726512909
fit,0191_2.jpg,191,2,Arabic,1,0.04282524809241295,0.05010509490966797,0.04631340503692627,0.10733707249164581
fit,0191_3.jpg,191,3,English,0,0.05401389300823212,0.06639781594276428,0.0649336501955986,0.091862253844738
fit,0191_4.jpg,191,4,English,1,0.05458833649754524,0.06515949219465256,0.06365378201007843,0.1027243509888649
fit,0192_1.jpg,192,1,Arabic,0,0.050391990691423416,0.06129862740635872,0.05831695348024368,0.08560400456190109
fit,0192_2.jpg,192,2,Arabic,1,0.0682716891169548,0.07731965184211731,0.07619339972734451,0.09884212166070938
fit,0192_3.jpg,192,3,English,0,0.06144466623663902,0.07259580492973328,0.06958983838558197,0.10363401472568512
fit,0192_4.jpg,192,4,English,1,0.0728975385427475,0.08607985824346542,0.0832662284374237,0.11309516429901123
fit,0196_1.jpg,196,1,Arabic,0,0.03920309990644455,0.04546856880187988,0.04471997544169426,0.0658058151602745
fit,0196_2.jpg,196,2,Arabic,1,0.04475054517388344,0.05263960361480713,0.05166488513350487,0.07241743803024292
fit,0196_3.jpg,196,3,English,0,0.03458424657583237,0.044265810400247574,0.04198398441076279,0.06809688359498978
fit,0196_4.jpg,196,4,English,1,0.03798893466591835,0.04517845809459686,0.04202838987112045,0.11053936928510666
fit,0197_1.jpg,197,1,Arabic,0,0.06662194430828094,0.07912719994783401,0.0760633647441864,0.11936270445585251
fit,0197_2.jpg,197,2,Arabic,1,0.062216874212026596,0.07403042912483215,0.07081009447574615,0.10479713976383209
fit,0197_3.jpg,197,3,English,0,0.06712410598993301,0.08316294103860855,0.07882046699523926,0.12469860911369324
fit,0197_4.jpg,197,4,English,1,0.0698700025677681,0.08064628392457962,0.07644200325012207,0.11260690540075302
fit,0198_1.jpg,198,1,Arabic,0,0.029314659535884857,0.034701187163591385,0.03304681554436684,0.06061788648366928
fit,0198_2.jpg,198,2,Arabic,1,0.03311161696910858,0.03875099495053291,0.037691615521907806,0.05162971466779709
fit,0198_3.jpg,198,3,English,0,0.03622138872742653,0.042412351816892624,0.041521839797496796,0.05833060294389725
fit,0198_4.jpg,198,4,English,1,0.040873732417821884,0.046265631914138794,0.04533150792121887,0.056916333734989166
fit,0199_1.jpg,199,1,Arabic,0,0.030897371470928192,0.0378255657851696,0.03635252267122269,0.057825274765491486
fit,0199_2.jpg,199,2,Arabic,1,0.039403364062309265,0.04514375329017639,0.04337909817695618,0.05962390825152397
fit,0199_3.jpg,199,3,English,0,0.07845374941825867,0.09846662729978561,0.08933940529823303,0.17391164600849152
fit,0199_4.jpg,199,4,English,1,0.09846311062574387,0.10628962516784668,0.10487604141235352,0.13164392113685608
fit,0201_1.jpg,201,1,Arabic,0,0.0421006865799427,0.049720507115125656,0.04839519411325455,0.06765522807836533
fit,0201_2.jpg,201,2,Arabic,1,0.045669570565223694,0.05035710707306862,0.04933082312345505,0.06494567543268204
fit,0201_3.jpg,201,3,English,0,0.04934927448630333,0.057248592376708984,0.05639943107962608,0.07551003992557526
fit,0201_4.jpg,201,4,English,1,0.056107297539711,0.06453174352645874,0.06175634264945984,0.08342978358268738
fit,0203_1.jpg,203,1,Arabic,0,0.06214914098381996,0.08061351627111435,0.07092632353305817,0.1768171489238739
fit,0203_2.jpg,203,2,Arabic,1,0.0647306814789772,0.08784697204828262,0.07295142114162445,0.23581461608409882
fit,0203_3.jpg,203,3,English,0,0.06662997603416443,0.08768186718225479,0.07803027331829071,0.15873798727989197
fit,0203_4.jpg,203,4,English,1,0.03605441376566887,0.04418375715613365,0.041498370468616486,0.11082061380147934
fit,0206_1.jpg,206,1,Arabic,0,0.04425312578678131,0.05344733968377113,0.05140899866819382,0.08624671399593353
fit,0206_2.jpg,206,2,Arabic,1,0.05032076686620712,0.056943874806165695,0.055847056210041046,0.0742528885602951
fit,0206_3.jpg,206,3,English,0,0.05973987281322479,0.07799453288316727,0.07019051909446716,0.22812211513519287
fit,0206_4.jpg,206,4,English,1,0.04215644299983978,0.04869765043258667,0.04814113676548004,0.06041135638952255
fit,0207_1.jpg,207,1,Arabic,0,0.039001572877168655,0.04668625071644783,0.04530774801969528,0.0601467564702034
fit,0207_2.jpg,207,2,Arabic,1,0.04519326239824295,0.05113649740815163,0.04978613555431366,0.06631845235824585
fit,0207_3.jpg,207,3,English,0,0.02861770987510681,0.03237359970808029,0.031850144267082214,0.041409529745578766
fit,0207_4.jpg,207,4,English,1,0.04330814257264137,0.05019663646817207,0.04745832085609436,0.06823036074638367
fit,0208_1.jpg,208,1,Arabic,0,0.04777657613158226,0.055944833904504776,0.05430878698825836,0.08150804787874222
fit,0208_2.jpg,208,2,Arabic,1,0.04867115616798401,0.05767596885561943,0.053865380585193634,0.09011848270893097
fit,0208_3.jpg,208,3,English,0,0.06994720548391342,0.08266108483076096,0.079137422144413,0.10923516750335693
fit,0208_4.jpg,208,4,English,1,0.058088283985853195,0.06410747021436691,0.061931412667036057,0.08169977366924286
fit,0209_1.jpg,209,1,Arabic,0,0.03819441422820091,0.04582853615283966,0.04465893656015396,0.06461913883686066
fit,0209_2.jpg,209,2,Arabic,1,0.043361350893974304,0.0516650564968586,0.04824613034725189,0.08357299864292145
fit,0209_3.jpg,209,3,English,0,0.03313935175538063,0.041161343455314636,0.040652260184288025,0.05963632091879845
fit,0209_4.jpg,209,4,English,1,0.04835270345211029,0.0579594187438488,0.05485105887055397,0.08491566777229309
fit,0211_1.jpg,211,1,Arabic,0,0.04438335448503494,0.05498209595680237,0.05264535918831825,0.07781264930963516
fit,0211_2.jpg,211,2,Arabic,1,0.05314183235168457,0.06022404506802559,0.05765662342309952,0.09081503748893738
fit,0211_3.jpg,211,3,English,0,0.055049750953912735,0.06884980946779251,0.06785561889410019,0.0985967218875885
fit,0211_4.jpg,211,4,English,1,0.07186973094940186,0.0825425460934639,0.08092755824327469,0.12355425953865051
fit,0212_1.jpg,212,1,Arabic,0,0.02722950652241707,0.03179625794291496,0.031157895922660828,0.03934791684150696
fit,0212_2.jpg,212,2,Arabic,1,0.038085609674453735,0.04567139968276024,0.04371495544910431,0.06753607839345932
fit,0212_3.jpg,212,3,English,0,0.048435334116220474,0.05828147754073143,0.05505684018135071,0.09417305141687393
fit,0212_4.jpg,212,4,English,1,0.025678975507616997,0.029126912355422974,0.027859549969434738,0.03798476979136467
fit,0213_1.jpg,213,1,Arabic,0,0.03895660862326622,0.046508803963661194,0.04474344849586487,0.06332419067621231
fit,0213_2.jpg,213,2,Arabic,1,0.060176361352205276,0.06985952705144882,0.06813345849514008,0.09162238985300064
fit,0213_3.jpg,213,3,English,0,0.07256772369146347,0.08554034680128098,0.08267728984355927,0.1251114308834076
fit,0213_4.jpg,213,4,English,1,0.05772238224744797,0.06606429070234299,0.0628945529460907,0.08490020036697388
fit,0214_1.jpg,214,1,Arabic,0,0.051837142556905746,0.06065769121050835,0.05795154720544815,0.08086641877889633
fit,0214_2.jpg,214,2,Arabic,1,0.040134020149707794,0.045691829174757004,0.042875535786151886,0.06917357444763184
fit,0214_3.jpg,214,3,English,0,0.04588644206523895,0.057644326239824295,0.054298121482133865,0.08619678020477295
fit,0214_4.jpg,214,4,English,1,0.07652571052312851,0.08701682835817337,0.08593147993087769,0.10525980591773987
fit,0220_1.jpg,220,1,Arabic,0,0.062218304723501205,0.07301875203847885,0.07228563725948334,0.09719409048557281
fit,0220_2.jpg,220,2,Arabic,1,0.0775914117693901,0.08912607282400131,0.0876743271946907,0.11553327739238739
fit,0220_3.jpg,220,3,English,0,0.08402087539434433,0.10022041201591492,0.0949951708316803,0.16808556020259857
fit,0220_4.jpg,220,4,English,1,0.0925586149096489,0.10403517633676529,0.10142427682876587,0.12997157871723175
fit,0221_1.jpg,221,1,Arabic,0,0.05328647419810295,0.06534828990697861,0.06105553358793259,0.10374120622873306
fit,0221_2.jpg,221,2,Arabic,1,0.07579395920038223,0.08551105111837387,0.08291146159172058,0.11331877112388611
fit,0221_3.jpg,221,3,English,0,0.053707271814346313,0.06241447851061821,0.061791811138391495,0.08552601933479309
fit,0221_4.jpg,221,4,English,1,0.07845093309879303,0.08839625120162964,0.08592339605093002,0.11270752549171448
fit,0223_1.jpg,223,1,Arabic,0,0.03723585233092308,0.0454820841550827,0.04454424977302551,0.06320105493068695
fit,0223_2.jpg,223,2,Arabic,1,0.06049247831106186,0.07274652272462845,0.06650504469871521,0.10919599235057831
fit,0223_3.jpg,223,3,English,0,0.04141993448138237,0.0515584833920002,0.04716084897518158,0.09235138446092606
fit,0223_4.jpg,223,4,English,1,0.06849219650030136,0.07898544520139694,0.07708686590194702,0.10078621655702591
fit,0225_1.jpg,225,1,Arabic,0,0.018854819238185883,0.02347622625529766,0.02225407026708126,0.03657993674278259
fit,0225_2.jpg,225,2,Arabic,1,0.025590643286705017,0.029491374269127846,0.028384322300553322,0.04151226952672005
fit,0225_3.jpg,225,3,English,0,0.025155967101454735,0.029769202694296837,0.028316928073763847,0.05250152200460434
fit,0225_4.jpg,225,4,English,1,0.03457212820649147,0.04458410665392876,0.03931477665901184,0.09959106892347336
fit,0226_1.jpg,226,1,Arabic,0,0.04010630398988724,0.04905072972178459,0.04662375897169113,0.0782896876335144
fit,0226_2.jpg,226,2,Arabic,1,0.050046656280756,0.06011912226676941,0.05871205776929855,0.07698175311088562
fit,0226_3.jpg,226,3,English,0,0.06159515678882599,0.07723796367645264,0.07302065193653107,0.10999924689531326
fit,0226_4.jpg,226,4,English,1,0.06902498006820679,0.08186087757349014,0.0767068862915039,0.1254841536283493
fit,0227_1.jpg,227,1,Arabic,0,0.0486861877143383,0.061338771134614944,0.05892043188214302,0.09411786496639252
fit,0227_2.jpg,227,2,Arabic,1,0.06043696030974388,0.06953001767396927,0.06757169961929321,0.08920139074325562
fit,0227_3.jpg,227,3,English,0,0.04787741228938103,0.06551476567983627,0.0611589141190052,0.10349233448505402
fit,0227_4.jpg,227,4,English,1,0.06840962171554565,0.07763875275850296,0.07524529099464417,0.10352828353643417
fit,0228_1.jpg,228,1,Arabic,0,0.06252026557922363,0.07833648473024368,0.07043183594942093,0.19357967376708984
fit,0228_2.jpg,228,2,Arabic,1,0.05897750332951546,0.07835612446069717,0.07020661234855652,0.17943543195724487
fit,0228_3.jpg,228,3,English,0,0.04159218817949295,0.053214192390441895,0.048513900488615036,0.09762141853570938
fit,0228_4.jpg,228,4,English,1,0.054250653833150864,0.06683459132909775,0.062441810965538025,0.13581743836402893
fit,0229_1.jpg,229,1,Arabic,0,0.049425236880779266,0.05861887335777283,0.0565522164106369,0.08536682277917862
fit,0229_2.jpg,229,2,Arabic,1,0.053571827709674835,0.06025903299450874,0.06014609709382057,0.07367224246263504
fit,0229_3.jpg,229,3,English,0,0.04567796736955643,0.0535704605281353,0.05111115425825119,0.07586091756820679
fit,0229_4.jpg,229,4,English,1,0.05086216703057289,0.05708219110965729,0.055440373718738556,0.0732053816318512
fit,0231_1.jpg,231,1,Arabic,0,0.04391136020421982,0.05480428412556648,0.05330648273229599,0.09813941270112991
fit,0231_2.jpg,231,2,Arabic,1,0.050849150866270065,0.058124005794525146,0.055749304592609406,0.08028730750083923
fit,0231_3.jpg,231,3,English,0,0.05527005344629288,0.06395173817873001,0.06206697225570679,0.09338264167308807
fit,0231_4.jpg,231,4,English,1,0.0584053210914135,0.06934316456317902,0.06781216710805893,0.09078118205070496
fit,0232_1.jpg,232,1,Arabic,0,0.06417175382375717,0.08756458759307861,0.07762391865253448,0.2223682552576065
fit,0232_2.jpg,232,2,Arabic,1,0.047035101801157,0.05500906705856323,0.053778912872076035,0.07396113127470016
fit,0232_3.jpg,232,3,English,0,0.04827222600579262,0.062301818281412125,0.06057053804397583,0.08588796108961105
fit,0232_4.jpg,232,4,English,1,0.05216239392757416,0.06297006458044052,0.06148962676525116,0.09042318165302277
fit,0234_1.jpg,234,1,Arabic,0,0.04518062248826027,0.05745875835418701,0.054368000477552414,0.10655727982521057
fit,0234_2.jpg,234,2,Arabic,1,0.04957723990082741,0.05706050992012024,0.05490412190556526,0.07696500420570374
fit,0234_3.jpg,234,3,English,0,0.03571993112564087,0.04556160047650337,0.042361605912446976,0.08376175910234451
fit,0234_4.jpg,234,4,English,1,0.03795812651515007,0.04412810131907463,0.04299069568514824,0.0663495659828186
fit,0235_1.jpg,235,1,Arabic,0,0.10099481791257858,0.11423271894454956,0.1107606515288353,0.1419072151184082
fit,0235_2.jpg,235,2,Arabic,1,0.04347141459584236,0.049730706959962845,0.04864385351538658,0.06237119436264038
fit,0235_3.jpg,235,3,English,0,0.10833791643381119,0.12624210119247437,0.12411941587924957,0.1638134866952896
fit,0235_4.jpg,235,4,English,1,0.05375386402010918,0.05873531475663185,0.057323962450027466,0.07513608038425446
fit,0240_1.jpg,240,1,Arabic,0,0.03611135855317116,0.04637293145060539,0.043179936707019806,0.08859890699386597
fit,0240_2.jpg,240,2,Arabic,1,0.042045217007398605,0.05104930326342583,0.048182278871536255,0.0745922401547432
fit,0240_3.jpg,240,3,English,0,0.03174968063831329,0.03872382268309593,0.03661607205867767,0.058942656964063644
fit,0240_4.jpg,240,4,English,1,0.042897097766399384,0.05041893944144249,0.04944603145122528,0.0716666430234909
fit,0241_1.jpg,241,1,Arabic,0,0.059949010610580444,0.06845744699239731,0.0671519935131073,0.08490735292434692
fit,0241_2.jpg,241,2,Arabic,1,0.07657645642757416,0.08424974232912064,0.08224713802337646,0.10317745804786682
fit,0241_3.jpg,241,3,English,0,0.053810518234968185,0.06362832337617874,0.061993226408958435,0.07899840176105499
