filename,writer,page_id,language,same_text,experiment_split,original_width,original_height,resized_width,resized_height,padding_left,padding_top,padding_right,padding_bottom,output_width,output_height
0079_2.jpg,79,2,Arabic,1,development_train,2471,3377,281,384,51,0,52,0,384,384
0079_3.jpg,79,3,English,0,development_train,2471,3365,282,384,51,0,51,0,384,384
0079_4.jpg,79,4,English,1,development_train,2471,3371,281,384,51,0,52,0,384,384
0080_1.jpg,80,1,Arabic,0,validation,2471,3371,281,384,51,0,52,0,384,384
0080_2.jpg,80,2,Arabic,1,validation,2471,3377,281,384,51,0,52,0,384,384
0080_3.jpg,80,3,English,0,validation,2465,3359,282,384,51,0,51,0,384,384
0080_4.jpg,80,4,English,1,validation,2471,3359,282,384,51,0,51,0,384,384
0081_1.jpg,81,1,Arabic,0,development_train,2465,3371,281,384,51,0,52,0,384,384
0081_2.jpg,81,2,Arabic,1,development_train,2471,3377,281,384,51,0,52,0,384,384
0081_3.jpg,81,3,English,0,development_train,2471,3371,281,384,51,0,52,0,384,384
0081_4.jpg,81,4,English,1,development_train,2471,3377,281,384,51,0,52,0,384,384
0082_1.jpg,82,1,Arabic,0,validation,2465,3371,281,384,51,0,52,0,384,384
0082_2.jpg,82,2,Arabic,1,validation,2471,3371,281,384,51,0,52,0,384,384
0082_3.jpg,82,3,English,0,validation,2477,3365,283,384,50,0,51,0,384,384
0082_4.jpg,82,4,English,1,validation,2471,3365,282,384,51,0,51,0,384,384
0083_1.jpg,83,1,Arabic,0,development_train,2471,3377,281,384,51,0,52,0,384,384
0083_2.jpg,83,2,Arabic,1,development_train,2471,3371,281,384,51,0,52,0,384,384
0083_3.jpg,83,3,English,0,development_train,2471,3371,281,384,51,0,52,0,384,384
0083_4.jpg,83,4,English,1,development_train,2477,3371,282,384,51,0,51,0,384,384
0084_1.jpg,84,1,Arabic,0,validation,2471,3377,281,384,51,0,52,0,384,384
0084_2.jpg,84,2,Arabic,1,validation,2465,3377,280,384,52,0,52,0,384,384
0084_3.jpg,84,3,English,0,validation,2471,3371,281,384,51,0,52,0,384,384
0084_4.jpg,84,4,English,1,validation,2475,3377,281,384,51,0,52,0,384,384
0085_1.jpg,85,1,Arabic,0,development_train,2465,3365,281,384,51,0,52,0,384,384
0085_2.jpg,85,2,Arabic,1,development_train,2471,3365,282,384,51,0,51,0,384,384
0085_3.jpg,85,3,English,0,development_train,2465,3371,281,384,51,0,52,0,384,384
0085_4.jpg,85,4,English,1,development_train,2465,3371,281,384,51,0,52,0,384,384
0086_1.jpg,86,1,Arabic,0,development_train,2477,3365,283,384,50,0,51,0,384,384
0086_2.jpg,86,2,Arabic,1,development_train,2477,3365,283,384,50,0,51,0,384,384
0086_3.jpg,86,3,English,0,development_train,2477,3365,283,384,50,0,51,0,384,384
0086_4.jpg,86,4,English,1,development_train,2477,3365,283,384,50,0,51,0,384,384
0087_1.jpg,87,1,Arabic,0,development_train,2465,3359,282,384,51,0,51,0,384,384
0087_2.jpg,87,2,Arabic,1,development_train,2471,3353,283,384,50,0,51,0,384,384
0087_3.jpg,87,3,English,0,development_train,2471,3353,283,384,50,0,51,0,384,384
0087_4.jpg,87,4,English,1,development_train,2477,3359,283,384,50,0,51,0,384,384
0088_1.jpg,88,1,Arabic,0,validation,2471,3377,281,384,51,0,52,0,384,384
0088_2.jpg,88,2,Arabic,1,validation,2471,3377,281,384,51,0,52,0,384,384
0088_3.jpg,88,3,English,0,validation,2465,3383,280,384,52,0,52,0,384,384
0088_4.jpg,88,4,English,1,validation,2475,3389,280,384,52,0,52,0,384,384
0089_1.jpg,89,1,Arabic,0,development_train,2483,3401,280,384,52,0,52,0,384,384
0089_2.jpg,89,2,Arabic,1,development_train,2471,3383,280,384,52,0,52,0,384,384
0089_3.jpg,89,3,English,0,development_train,2477,3389,281,384,51,0,52,0,384,384
0089_4.jpg,89,4,English,1,development_train,2477,3395,280,384,52,0,52,0,384,384
0090_1.jpg,90,1,Arabic,0,development_train,2465,3353,282,384,51,0,51,0,384,384
0090_2.jpg,90,2,Arabic,1,development_train,2459,3353,282,384,51,0,51,0,384,384
0090_3.jpg,90,3,English,0,development_train,2465,3341,283,384,50,0,51,0,384,384
0090_4.jpg,90,4,English,1,development_train,2471,3359,282,384,51,0,51,0,384,384
0091_1.jpg,91,1,Arabic,0,development_train,2471,3383,280,384,52,0,52,0,384,384
0091_2.jpg,91,2,Arabic,1,development_train,2477,3377,282,384,51,0,51,0,384,384
0091_3.jpg,91,3,English,0,development_train,2465,3371,281,384,51,0,52,0,384,384
0091_4.jpg,91,4,English,1,development_train,2471,3371,281,384,51,0,52,0,384,384
0092_1.jpg,92,1,Arabic,0,development_train,2465,3383,280,384,52,0,52,0,384,384
0092_2.jpg,92,2,Arabic,1,development_train,2465,3377,280,384,52,0,52,0,384,384
0092_3.jpg,92,3,English,0,development_train,2465,3371,281,384,51,0,52,0,384,384
0092_4.jpg,92,4,English,1,development_train,2471,3371,281,384,51,0,52,0,384,384
0093_1.jpg,93,1,Arabic,0,development_train,2471,3383,280,384,52,0,52,0,384,384
0093_2.jpg,93,2,Arabic,1,development_train,2471,3383,280,384,52,0,52,0,384,384
0093_3.jpg,93,3,English,0,development_train,2471,3383,280,384,52,0,52,0,384,384
0093_4.jpg,93,4,English,1,development_train,2471,3383,280,384,52,0,52,0,384,384
0094_1.jpg,94,1,Arabic,0,development_train,2465,3377,280,384,52,0,52,0,384,384
0094_2.jpg,94,2,Arabic,1,development_train,2471,3377,281,384,51,0,52,0,384,384
0094_3.jpg,94,3,English,0,development_train,2471,3365,282,384,51,0,51,0,384,384
0094_4.jpg,94,4,English,1,development_train,2471,3371,281,384,51,0,52,0,384,384
0095_1.jpg,95,1,Arabic,0,development_train,2471,3359,282,384,51,0,51,0,384,384
0095_2.jpg,95,2,Arabic,1,development_train,2471,3353,283,384,50,0,51,0,384,384
0095_3.jpg,95,3,English,0,development_train,2471,3347,283,384,50,0,51,0,384,384
0095_4.jpg,95,4,English,1,development_train,2471,3353,283,384,50,0,51,0,384,384
0096_1.jpg,96,1,Arabic,0,development_train,2465,3377,280,384,52,0,52,0,384,384
0096_2.jpg,96,2,Arabic,1,development_train,2483,3377,282,384,51,0,51,0,384,384
0096_3.jpg,96,3,English,0,development_train,2471,3377,281,384,51,0,52,0,384,384
0096_4.jpg,96,4,English,1,development_train,2471,3377,281,384,51,0,52,0,384,384
0097_1.jpg,97,1,Arabic,0,development_train,2465,3365,281,384,51,0,52,0,384,384
0097_2.jpg,97,2,Arabic,1,development_train,2465,3365,281,384,51,0,52,0,384,384
0097_3.jpg,97,3,English,0,development_train,2471,3365,282,384,51,0,51,0,384,384
0097_4.jpg,97,4,English,1,development_train,2465,3365,281,384,51,0,52,0,384,384
0098_1.jpg,98,1,Arabic,0,development_train,2465,3383,280,384,52,0,52,0,384,384
0098_2.jpg,98,2,Arabic,1,development_train,2465,3377,280,384,52,0,52,0,384,384
0098_3.jpg,98,3,English,0,development_train,2465,3371,281,384,51,0,52,0,384,384
0098_4.jpg,98,4,English,1,development_train,2465,3371,281,384,51,0,52,0,384,384
0099_1.jpg,99,1,Arabic,0,validation,2477,3383,281,384,51,0,52,0,384,384
0099_2.jpg,99,2,Arabic,1,validation,2477,3377,282,384,51,0,51,0,384,384
0099_3.jpg,99,3,English,0,validation,2477,3371,282,384,51,0,51,0,384,384
0099_4.jpg,99,4,English,1,validation,2477,3371,282,384,51,0,51,0,384,384
0100_1.jpg,100,1,Arabic,0,development_train,2465,3359,282,384,51,0,51,0,384,384
0100_2.jpg,100,2,Arabic,1,development_train,2471,3347,283,384,50,0,51,0,384,384
0100_3.jpg,100,3,English,0,development_train,2471,3359,282,384,51,0,51,0,384,384
0100_4.jpg,100,4,English,1,development_train,2471,3353,283,384,50,0,51,0,384,384
0101_1.jpg,101,1,Arabic,0,development_train,2471,3377,281,384,51,0,52,0,384,384
0101_2.jpg,101,2,Arabic,1,development_train,2471,3377,281,384,51,0,52,0,384,384
0101_3.jpg,101,3,English,0,development_train,2471,3377,281,384,51,0,52,0,384,384
0101_4.jpg,101,4,English,1,development_train,2471,3377,281,384,51,0,52,0,384,384
0102_1.jpg,102,1,Arabic,0,validation,2465,3371,281,384,51,0,52,0,384,384
0102_2.jpg,102,2,Arabic,1,validation,2459,3377,280,384,52,0,52,0,384,384
0102_3.jpg,102,3,English,0,validation,2471,3359,282,384,51,0,51,0,384,384
0102_4.jpg,102,4,English,1,validation,2465,3365,281,384,51,0,52,0,384,384
0103_1.jpg,103,1,Arabic,0,development_train,2471,3371,281,384,51,0,52,0,384,384
0103_2.jpg,103,2,Arabic,1,development_train,2477,3371,282,384,51,0,51,0,384,384
0103_3.jpg,103,3,English,0,development_train,2471,3365,282,384,51,0,51,0,384,384
0103_4.jpg,103,4,English,1,development_train,2471,3359,282,384,51,0,51,0,384,384
0104_1.jpg,104,1,Arabic,0,development_train,2465,3359,282,384,51,0,51,0,384,384
0104_2.jpg,104,2,Arabic,1,development_train,2477,3365,283,384,50,0,51,0,384,384
0104_3.jpg,104,3,English,0,development_train,2471,3365,282,384,51,0,51,0,384,384
0104_4.jpg,104,4,English,1,development_train,2477,3365,283,384,50,0,51,0,384,384
0105_1.jpg,105,1,Arabic,0,development_train,2471,3389,280,384,52,0,52,0,384,384
0105_2.jpg,105,2,Arabic,1,development_train,2477,3383,281,384,51,0,52,0,384,384
0105_3.jpg,105,3,English,0,development_train,2471,3383,280,384,52,0,52,0,384,384
0105_4.jpg,105,4,English,1,development_train,2471,3383,280,384,52,0,52,0,384,384
0106_1.jpg,106,1,Arabic,0,development_train,2465,3377,280,384,52,0,52,0,384,384
0106_2.jpg,106,2,Arabic,1,development_train,2471,3365,282,384,51,0,51,0,384,384
0106_3.jpg,106,3,English,0,development_train,2471,3365,282,384,51,0,51,0,384,384
0106_4.jpg,106,4,English,1,development_train,2465,3365,281,384,51,0,52,0,384,384
0107_1.jpg,107,1,Arabic,0,development_train,2471,3383,280,384,52,0,52,0,384,384
0107_2.jpg,107,2,Arabic,1,development_train,2465,3377,280,384,52,0,52,0,384,384
0107_3.jpg,107,3,English,0,development_train,2471,3371,281,384,51,0,52,0,384,384
0107_4.jpg,107,4,English,1,development_train,2471,3365,282,384,51,0,51,0,384,384
0108_1.jpg,108,1,Arabic,0,validation,2471,3371,281,384,51,0,52,0,384,384
0108_2.jpg,108,2,Arabic,1,validation,2471,3377,281,384,51,0,52,0,384,384
0108_3.jpg,108,3,English,0,validation,2471,3359,282,384,51,0,51,0,384,384
0108_4.jpg,108,4,English,1,validation,2471,3365,282,384,51,0,51,0,384,384
0109_1.jpg,109,1,Arabic,0,development_train,2471,3371,281,384,51,0,52,0,384,384
0109_2.jpg,109,2,Arabic,1,development_train,2483,3371,283,384,50,0,51,0,384,384
0109_3.jpg,109,3,English,0,development_train,2477,3365,283,384,50,0,51,0,384,384
0109_4.jpg,109,4,English,1,development_train,2465,3359,282,384,51,0,51,0,384,384
0110_1.jpg,110,1,Arabic,0,development_train,2465,3377,280,384,52,0,52,0,384,384
0110_2.jpg,110,2,Arabic,1,development_train,2483,3377,282,384,51,0,51,0,384,384
0110_3.jpg,110,3,English,0,development_train,2471,3365,282,384,51,0,51,0,384,384
0110_4.jpg,110,4,English,1,development_train,2471,3371,281,384,51,0,52,0,384,384
0111_1.jpg,111,1,Arabic,0,validation,2471,3383,280,384,52,0,52,0,384,384
0111_2.jpg,111,2,Arabic,1,validation,2465,3377,280,384,52,0,52,0,384,384
0111_3.jpg,111,3,English,0,validation,2471,3377,281,384,51,0,52,0,384,384
0111_4.jpg,111,4,English,1,validation,2471,3377,281,384,51,0,52,0,384,384
0112_1.jpg,112,1,Arabic,0,validation,2465,3377,280,384,52,0,52,0,384,384
0112_2.jpg,112,2,Arabic,1,validation,2465,3371,281,384,51,0,52,0,384,384
0112_3.jpg,112,3,English,0,validation,2471,3371,281,384,51,0,52,0,384,384
0112_4.jpg,112,4,English,1,validation,2465,3371,281,384,51,0,52,0,384,384
0113_1.jpg,113,1,Arabic,0,validation,2471,3383,280,384,52,0,52,0,384,384
0113_2.jpg,113,2,Arabic,1,validation,2471,3383,280,384,52,0,52,0,384,384
0113_3.jpg,113,3,English,0,validation,2483,3389,281,384,51,0,52,0,384,384
0113_4.jpg,113,4,English,1,validation,2477,3389,281,384,51,0,52,0,384,384
0114_1.jpg,114,1,Arabic,0,development_train,2471,3371,281,384,51,0,52,0,384,384
0114_2.jpg,114,2,Arabic,1,development_train,2471,3365,282,384,51,0,51,0,384,384
0114_3.jpg,114,3,English,0,development_train,2471,3365,282,384,51,0,51,0,384,384
0114_4.jpg,114,4,English,1,development_train,2471,3371,281,384,51,0,52,0,384,384
0115_1.jpg,115,1,Arabic,0,validation,2477,3365,283,384,50,0,51,0,384,384
0115_2.jpg,115,2,Arabic,1,validation,2465,3371,281,384,51,0,52,0,384,384
0115_3.jpg,115,3,English,0,validation,2477,3371,282,384,51,0,51,0,384,384
0115_4.jpg,115,4,English,1,validation,2465,3365,281,384,51,0,52,0,384,384
0116_1.jpg,116,1,Arabic,0,development_train,2477,3353,284,384,50,0,50,0,384,384
0116_2.jpg,116,2,Arabic,1,development_train,2471,3347,283,384,50,0,51,0,384,384
0116_3.jpg,116,3,English,0,development_train,2465,3353,282,384,51,0,51,0,384,384
0116_4.jpg,116,4,English,1,development_train,2471,3353,283,384,50,0,51,0,384,384
0117_1.jpg,117,1,Arabic,0,validation,2465,3389,279,384,52,0,53,0,384,384
0117_2.jpg,117,2,Arabic,1,validation,2471,3377,281,384,51,0,52,0,384,384
0117_3.jpg,117,3,English,0,validation,2471,3383,280,384,52,0,52,0,384,384
0117_4.jpg,117,4,English,1,validation,2477,3383,281,384,51,0,52,0,384,384
0118_1.jpg,118,1,Arabic,0,development_train,2471,3395,279,384,52,0,53,0,384,384
0118_2.jpg,118,2,Arabic,1,development_train,2471,3395,279,384,52,0,53,0,384,384
0118_3.jpg,118,3,English,0,development_train,2465,3377,280,384,52,0,52,0,384,384
0118_4.jpg,118,4,English,1,development_train,2465,3377,280,384,52,0,52,0,384,384
0119_1.jpg,119,1,Arabic,0,development_train,2465,3377,280,384,52,0,52,0,384,384
0119_2.jpg,119,2,Arabic,1,development_train,2465,3377,280,384,52,0,52,0,384,384
0119_3.jpg,119,3,English,0,development_train,2471,3383,280,384,52,0,52,0,384,384
0119_4.jpg,119,4,English,1,development_train,2465,3377,280,384,52,0,52,0,384,384
0120_1.jpg,120,1,Arabic,0,validation,2465,3359,282,384,51,0,51,0,384,384
0120_2.jpg,120,2,Arabic,1,validation,2465,3353,282,384,51,0,51,0,384,384
0120_3.jpg,120,3,English,0,validation,2471,3359,282,384,51,0,51,0,384,384
0120_4.jpg,120,4,English,1,validation,2465,3353,282,384,51,0,51,0,384,384
0121_1.jpg,121,1,Arabic,0,development_train,2477,3383,281,384,51,0,52,0,384,384
0121_2.jpg,121,2,Arabic,1,development_train,2477,3377,282,384,51,0,51,0,384,384
0121_3.jpg,121,3,English,0,development_train,2477,3371,282,384,51,0,51,0,384,384
0121_4.jpg,121,4,English,1,development_train,2483,3371,283,384,50,0,51,0,384,384
0122_1.jpg,122,1,Arabic,0,development_train,2471,3371,281,384,51,0,52,0,384,384
0122_2.jpg,122,2,Arabic,1,development_train,2477,3383,281,384,51,0,52,0,384,384
0122_3.jpg,122,3,English,0,development_train,2471,3377,281,384,51,0,52,0,384,384
0122_4.jpg,122,4,English,1,development_train,2471,3365,282,384,51,0,51,0,384,384
0123_1.jpg,123,1,Arabic,0,development_train,2465,3389,279,384,52,0,53,0,384,384
0123_2.jpg,123,2,Arabic,1,development_train,2471,3371,281,384,51,0,52,0,384,384
0123_3.jpg,123,3,English,0,development_train,2459,3377,280,384,52,0,52,0,384,384
0123_4.jpg,123,4,English,1,development_train,2459,3371,280,384,52,0,52,0,384,384
0124_1.jpg,124,1,Arabic,0,development_train,2465,3365,281,384,51,0,52,0,384,384
0124_2.jpg,124,2,Arabic,1,development_train,2477,3365,283,384,50,0,51,0,384,384
0124_3.jpg,124,3,English,0,development_train,2465,3353,282,384,51,0,51,0,384,384
0124_4.jpg,124,4,English,1,development_train,2459,3353,282,384,51,0,51,0,384,384
0125_1.jpg,125,1,Arabic,0,development_train,2465,3365,281,384,51,0,52,0,384,384
0125_2.jpg,125,2,Arabic,1,development_train,2465,3371,281,384,51,0,52,0,384,384
0125_3.jpg,125,3,English,0,development_train,2465,3377,280,384,52,0,52,0,384,384
0125_4.jpg,125,4,English,1,development_train,2459,3371,280,384,52,0,52,0,384,384
0126_1.jpg,126,1,Arabic,0,validation,2465,3377,280,384,52,0,52,0,384,384
0126_2.jpg,126,2,Arabic,1,validation,2471,3377,281,384,51,0,52,0,384,384
0126_3.jpg,126,3,English,0,validation,2471,3365,282,384,51,0,51,0,384,384
0126_4.jpg,126,4,English,1,validation,2465,3371,281,384,51,0,52,0,384,384
0127_1.jpg,127,1,Arabic,0,development_train,2465,3377,280,384,52,0,52,0,384,384
0127_2.jpg,127,2,Arabic,1,development_train,2465,3383,280,384,52,0,52,0,384,384
0127_3.jpg,127,3,English,0,development_train,2465,3389,279,384,52,0,53,0,384,384
0127_4.jpg,127,4,English,1,development_train,2465,3371,281,384,51,0,52,0,384,384
0128_1.jpg,128,1,Arabic,0,development_train,2471,3383,280,384,52,0,52,0,384,384
0128_2.jpg,128,2,Arabic,1,development_train,2471,3377,281,384,51,0,52,0,384,384
0128_3.jpg,128,3,English,0,development_train,2471,3377,281,384,51,0,52,0,384,384
0128_4.jpg,128,4,English,1,development_train,2471,3377,281,384,51,0,52,0,384,384
0129_1.jpg,129,1,Arabic,0,development_train,2477,3359,283,384,50,0,51,0,384,384
0129_2.jpg,129,2,Arabic,1,development_train,2465,3359,282,384,51,0,51,0,384,384
0129_3.jpg,129,3,English,0,development_train,2465,3359,282,384,51,0,51,0,384,384
0129_4.jpg,129,4,English,1,development_train,2477,3365,283,384,50,0,51,0,384,384
0130_1.jpg,130,1,Arabic,0,development_train,2471,3359,282,384,51,0,51,0,384,384
0130_2.jpg,130,2,Arabic,1,development_train,2471,3353,283,384,50,0,51,0,384,384
0130_3.jpg,130,3,English,0,development_train,2471,3353,283,384,50,0,51,0,384,384
0130_4.jpg,130,4,English,1,development_train,2471,3347,283,384,50,0,51,0,384,384
0131_1.jpg,131,1,Arabic,0,development_train,2477,3371,282,384,51,0,51,0,384,384
0131_2.jpg,131,2,Arabic,1,development_train,2477,3365,283,384,50,0,51,0,384,384
0131_3.jpg,131,3,English,0,development_train,2471,3365,282,384,51,0,51,0,384,384
0131_4.jpg,131,4,English,1,development_train,2477,3371,282,384,51,0,51,0,384,384
0132_1.jpg,132,1,Arabic,0,development_train,2471,3395,279,384,52,0,53,0,384,384
0132_2.jpg,132,2,Arabic,1,development_train,2477,3383,281,384,51,0,52,0,384,384
0132_3.jpg,132,3,English,0,development_train,2477,3383,281,384,51,0,52,0,384,384
0132_4.jpg,132,4,English,1,development_train,2471,3377,281,384,51,0,52,0,384,384
0133_1.jpg,133,1,Arabic,0,development_train,2465,3401,278,384,53,0,53,0,384,384
0133_2.jpg,133,2,Arabic,1,development_train,2471,3389,280,384,52,0,52,0,384,384
0133_3.jpg,133,3,English,0,development_train,2471,3389,280,384,52,0,52,0,384,384
0133_4.jpg,133,4,English,1,development_train,2471,3395,279,384,52,0,53,0,384,384
0134_1.jpg,134,1,Arabic,0,development_train,2471,3389,280,384,52,0,52,0,384,384
0134_2.jpg,134,2,Arabic,1,development_train,2465,3383,280,384,52,0,52,0,384,384
0134_3.jpg,134,3,English,0,development_train,2477,3389,281,384,51,0,52,0,384,384
0134_4.jpg,134,4,English,1,development_train,2471,3383,280,384,52,0,52,0,384,384
0135_1.jpg,135,1,Arabic,0,development_train,2471,3377,281,384,51,0,52,0,384,384
0135_2.jpg,135,2,Arabic,1,development_train,2477,3377,282,384,51,0,51,0,384,384
0135_3.jpg,135,3,English,0,development_train,2471,3389,280,384,52,0,52,0,384,384
0135_4.jpg,135,4,English,1,development_train,2477,3377,282,384,51,0,51,0,384,384
0136_1.jpg,136,1,Arabic,0,validation,2465,3353,282,384,51,0,51,0,384,384
0136_2.jpg,136,2,Arabic,1,validation,2465,3359,282,384,51,0,51,0,384,384
0136_3.jpg,136,3,English,0,validation,2483,3365,283,384,50,0,51,0,384,384
0136_4.jpg,136,4,English,1,validation,2465,3359,282,384,51,0,51,0,384,384
0137_1.jpg,137,1,Arabic,0,validation,2477,3383,281,384,51,0,52,0,384,384
0137_2.jpg,137,2,Arabic,1,validation,2477,3377,282,384,51,0,51,0,384,384
0137_3.jpg,137,3,English,0,validation,2477,3377,282,384,51,0,51,0,384,384
0137_4.jpg,137,4,English,1,validation,2477,3377,282,384,51,0,51,0,384,384
0138_1.jpg,138,1,Arabic,0,development_train,2465,3359,282,384,51,0,51,0,384,384
0138_2.jpg,138,2,Arabic,1,development_train,2465,3359,282,384,51,0,51,0,384,384
0138_3.jpg,138,3,English,0,development_train,2465,3365,281,384,51,0,52,0,384,384
0138_4.jpg,138,4,English,1,development_train,2465,3365,281,384,51,0,52,0,384,384
0139_1.jpg,139,1,Arabic,0,development_train,2471,3353,283,384,50,0,51,0,384,384
0139_2.jpg,139,2,Arabic,1,development_train,2489,3359,285,384,49,0,50,0,384,384
0139_3.jpg,139,3,English,0,development_train,2489,3347,286,384,49,0,49,0,384,384
0139_4.jpg,139,4,English,1,development_train,2465,3341,283,384,50,0,51,0,384,384
0140_1.jpg,140,1,Arabic,0,development_train,2465,3389,279,384,52,0,53,0,384,384
0140_2.jpg,140,2,Arabic,1,development_train,2465,3377,280,384,52,0,52,0,384,384
0140_3.jpg,140,3,English,0,development_train,2471,3383,280,384,52,0,52,0,384,384
0140_4.jpg,140,4,English,1,development_train,2471,3383,280,384,52,0,52,0,384,384
0141_1.jpg,141,1,Arabic,0,validation,2471,3383,280,384,52,0,52,0,384,384
0141_2.jpg,141,2,Arabic,1,validation,2465,3371,281,384,51,0,52,0,384,384
0141_3.jpg,141,3,English,0,validation,2471,3359,282,384,51,0,51,0,384,384
0141_4.jpg,141,4,English,1,validation,2471,3371,281,384,51,0,52,0,384,384
0142_1.jpg,142,1,Arabic,0,development_train,2471,3377,281,384,51,0,52,0,384,384
0142_2.jpg,142,2,Arabic,1,development_train,2471,3365,282,384,51,0,51,0,384,384
0142_3.jpg,142,3,English,0,development_train,2471,3365,282,384,51,0,51,0,384,384
0142_4.jpg,142,4,English,1,development_train,2471,3359,282,384,51,0,51,0,384,384
0143_1.jpg,143,1,Arabic,0,validation,2471,3365,282,384,51,0,51,0,384,384
0143_2.jpg,143,2,Arabic,1,validation,2477,3359,283,384,50,0,51,0,384,384
0143_3.jpg,143,3,English,0,validation,2471,3359,282,384,51,0,51,0,384,384
0143_4.jpg,143,4,English,1,validation,2477,3365,283,384,50,0,51,0,384,384
0144_1.jpg,144,1,Arabic,0,development_train,2465,3353,282,384,51,0,51,0,384,384
0144_2.jpg,144,2,Arabic,1,development_train,2471,3347,283,384,50,0,51,0,384,384
0144_3.jpg,144,3,English,0,development_train,2483,3347,285,384,49,0,50,0,384,384
0144_4.jpg,144,4,English,1,development_train,2465,3347,283,384,50,0,51,0,384,384
0145_1.jpg,145,1,Arabic,0,development_train,2477,3377,282,384,51,0,51,0,384,384
0145_2.jpg,145,2,Arabic,1,development_train,2477,3371,282,384,51,0,51,0,384,384
0145_3.jpg,145,3,English,0,development_train,2471,3365,282,384,51,0,51,0,384,384
0145_4.jpg,145,4,English,1,development_train,2483,3377,282,384,51,0,51,0,384,384
0146_1.jpg,146,1,Arabic,0,development_train,2465,3377,280,384,52,0,52,0,384,384
0146_2.jpg,146,2,Arabic,1,development_train,2465,3365,281,384,51,0,52,0,384,384
0146_3.jpg,146,3,English,0,development_train,2465,3365,281,384,51,0,52,0,384,384
0146_4.jpg,146,4,English,1,development_train,2477,3365,283,384,50,0,51,0,384,384
0147_1.jpg,147,1,Arabic,0,development_train,2465,3383,280,384,52,0,52,0,384,384
0147_2.jpg,147,2,Arabic,1,development_train,2465,3383,280,384,52,0,52,0,384,384
0147_3.jpg,147,3,English,0,development_train,2465,3377,280,384,52,0,52,0,384,384
0147_4.jpg,147,4,English,1,development_train,2465,3377,280,384,52,0,52,0,384,384
0148_1.jpg,148,1,Arabic,0,development_train,2477,3365,283,384,50,0,51,0,384,384
0148_2.jpg,148,2,Arabic,1,development_train,2477,3347,284,384,50,0,50,0,384,384
0148_3.jpg,148,3,English,0,development_train,2471,3359,282,384,51,0,51,0,384,384
0148_4.jpg,148,4,English,1,development_train,2465,3359,282,384,51,0,51,0,384,384
0149_1.jpg,149,1,Arabic,0,validation,2477,3389,281,384,51,0,52,0,384,384
0149_2.jpg,149,2,Arabic,1,validation,2387,1905,384,306,0,39,0,39,384,384
0149_3.jpg,149,3,English,0,validation,2477,3389,281,384,51,0,52,0,384,384
0149_4.jpg,149,4,English,1,validation,2438,2188,384,345,0,19,0,20,384,384
0150_1.jpg,150,1,Arabic,0,development_train,2471,3359,282,384,51,0,51,0,384,384
0150_2.jpg,150,2,Arabic,1,development_train,2465,3353,282,384,51,0,51,0,384,384
0150_3.jpg,150,3,English,0,development_train,2471,3353,283,384,50,0,51,0,384,384
0150_4.jpg,150,4,English,1,development_train,2471,3353,283,384,50,0,51,0,384,384
0151_1.jpg,151,1,Arabic,0,validation,2471,3371,281,384,51,0,52,0,384,384
0151_2.jpg,151,2,Arabic,1,validation,2471,3371,281,384,51,0,52,0,384,384
0151_3.jpg,151,3,English,0,validation,2471,3371,281,384,51,0,52,0,384,384
0151_4.jpg,151,4,English,1,validation,2471,3377,281,384,51,0,52,0,384,384
0152_1.jpg,152,1,Arabic,0,development_train,2477,3395,280,384,52,0,52,0,384,384
0152_2.jpg,152,2,Arabic,1,development_train,2471,3377,281,384,51,0,52,0,384,384
0152_3.jpg,152,3,English,0,development_train,2477,3377,282,384,51,0,51,0,384,384
0152_4.jpg,152,4,English,1,development_train,2483,3377,282,384,51,0,51,0,384,384
0153_1.jpg,153,1,Arabic,0,development_train,2465,3371,281,384,51,0,52,0,384,384
0153_2.jpg,153,2,Arabic,1,development_train,2465,3365,281,384,51,0,52,0,384,384
0153_3.jpg,153,3,English,0,development_train,2465,3365,281,384,51,0,52,0,384,384
0153_4.jpg,153,4,English,1,development_train,2471,3365,282,384,51,0,51,0,384,384
0154_1.jpg,154,1,Arabic,0,development_train,2477,3383,281,384,51,0,52,0,384,384
0154_2.jpg,154,2,Arabic,1,development_train,2483,3389,281,384,51,0,52,0,384,384
0154_3.jpg,154,3,English,0,development_train,2471,3383,280,384,52,0,52,0,384,384
0154_4.jpg,154,4,English,1,development_train,2471,3383,280,384,52,0,52,0,384,384
0155_1.jpg,155,1,Arabic,0,development_train,2471,3377,281,384,51,0,52,0,384,384
0155_2.jpg,155,2,Arabic,1,development_train,2477,3377,282,384,51,0,51,0,384,384
0155_3.jpg,155,3,English,0,development_train,2483,3377,282,384,51,0,51,0,384,384
0155_4.jpg,155,4,English,1,development_train,2477,3377,282,384,51,0,51,0,384,384
0156_1.jpg,156,1,Arabic,0,development_train,2471,3365,282,384,51,0,51,0,384,384
0156_2.jpg,156,2,Arabic,1,development_train,2465,3359,282,384,51,0,51,0,384,384
0156_3.jpg,156,3,English,0,development_train,2471,3359,282,384,51,0,51,0,384,384
0156_4.jpg,156,4,English,1,development_train,2471,3359,282,384,51,0,51,0,384,384
0157_1.jpg,157,1,Arabic,0,development_train,2471,3347,283,384,50,0,51,0,384,384
0157_2.jpg,157,2,Arabic,1,development_train,2465,3347,283,384,50,0,51,0,384,384
0157_3.jpg,157,3,English,0,development_train,2465,3347,283,384,50,0,51,0,384,384
